it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	
110000	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.095213687130779379	0.0	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.019407004467680941	0.0	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.075806682663098438	0.0
111000	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.090196125948413197	0.0	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.020926046769393521	0.0	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.069270079179019672	0.0
112000	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.10078671265066894	0.0	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.022282536172455389	0.0	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.078504176478213547	0.0
113000	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.089816278973020705	0.0	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.020972582029623262	0.0	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.068843696943397439	0.0
114000	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.09732919396774356	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.021240861441194581	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898	0.07608833252654898
115000	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.093814386878154146	0.0	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.017865421568919564	0.0	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.07594896530923459	0.0
116000	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.10389619936000646	0.0	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.020083707658630021	0.0	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.083812491701376446	0.0
117000	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.090002342629029161	0.0	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.021278868011835209	0.0	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.068723474617193955	0.0
118000	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.10720592157765234	0.0	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.014732348675178315	0.0	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.092473572902474016	0.0
119000	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.082623208945274931	0.0	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.019743939067644697	0.0	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.062879269877630234	0.0
120000	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.090976090618060904	0.0	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.013904711852369786	0.0	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.077071378765691118	0.0
121000	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.097030059793021053	0.0	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.015349884856551416	0.0	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.081680174936469632	0.0
122000	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.090144329833405409	0.0	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.022681606941597651	0.0	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.067462722891807755	0.0
123000	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.092386792484805372	0.0	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.016865425483031191	0.0	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.075521367001774184	0.0
124000	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.085730048130266037	0.0	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.017422471054731867	0.0	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.06830757707553417	0.0
125000	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.089161742385148457	0.0	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.020817695751881807	0.0	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.068344046633266653	0.0
126000	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.091136306172112894	0.0	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.024518722990362878	0.0	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.066617583181750012	0.0
127000	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.093324277651570142	0.0	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.022322838019634837	0.0	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.071001439631935309	0.0
128000	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.1026171423905228	0.0	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.025216491538586277	0.0	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.077400650851936523	0.0
129000	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.11692368538528798	0.0	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0175641865622337	0.0	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.099359498823054282	0.0
130000	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.089246942087148631	0.0	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.021517072387567986	0.0	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.067729869699580642	0.0
131000	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.085867420400530206	0.0	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.021017052917495779	0.0	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.064850367483034424	0.0
132000	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.099085342623665085	0.0	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.023339353371213314	0.0	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.075745989252451768	0.0
133000	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.079930743158279888	0.0	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.019057354966398276	0.0	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.060873388191881608	0.0
