it	posterior	prior	BD_lik	k_birth	k_death	RJ_hp	root_age	death_age	tot_length
465000	-473.53291547552567	-27.481888277773681	-446.05102719775198	4	3	1.891870603939097	14.993966983491701	0.0	1587.411860981415
467500	-471.03784612011299	-27.792731895794198	-443.2451142243188	4	3	2.8277114797802207	14.993966983491701	0.0	1587.411860981415
470000	-467.50901265751713	-27.169468111454091	-440.33954454606305	4	3	3.9959160378208467	14.993966983491701	0.0	1587.411860981415
472500	-476.26392046491702	-27.716417952821743	-448.54750251209526	4	3	4.715292336028588	14.993966983491701	0.0	1587.411860981415
475000	-470.54278237020179	-27.539693937367108	-443.00308843283466	4	3	2.5867636654216826	14.993966983491701	0.0	1587.411860981415
477500	-473.5748093559497	-28.72463173527283	-444.85017762067685	4	3	1.7113179194105348	14.993966983491701	0.0	1587.411860981415
480000	-473.12287311976615	-26.848467992469661	-446.27440512729652	4	3	3.054307732498782	14.993966983491701	0.0	1587.411860981415
482500	-475.00531243489127	-30.721216383206063	-444.2840960516852	5	3	3.1077106189264407	14.993966983491701	0.0	1587.411860981415
485000	-471.38002148764525	-27.177815542055839	-444.20220594558941	4	3	4.2858454607116965	14.993966983491701	0.0	1587.411860981415
487500	-477.30636357260823	-25.587747965783194	-451.71861560682504	4	2	1.50327825166866	14.993966983491701	0.0	1587.411860981415
490000	-472.10184115607109	-30.450806522503221	-441.65103463356786	5	3	3.6119830936816495	14.993966983491701	0.0	1587.411860981415
492500	-473.18435542300307	-28.84410037380178	-444.34025504920129	4	3	2.138640858562238	14.993966983491701	0.0	1587.411860981415
495000	-468.6592713699531	-27.843360207568669	-440.81591116238445	4	3	2.2706184566262113	14.993966983491701	0.0	1587.411860981415
497500	-474.21599674928666	-30.680880550299559	-443.53511619898711	4	4	2.748140681383628	14.993966983491701	0.0	1587.411860981415
500000	-471.98463529649086	-32.873224033480938	-439.11141126300993	4	4	1.529882254414002	14.993966983491701	0.0	1587.411860981415
