"Species"	"Status"	"MinT"	"MaxT"	"Trait"
"SP_287"	"extant"	7.788606	7.812606	1
"SP_287"	"extant"	7.848715	7.872715	1
"SP_287"	"extant"	8.4307915	8.4547915	1
"SP_287"	"extant"	8.6694435	8.6934435	1
"SP_287"	"extant"	9.085202	9.109202	1
"SP_287"	"extant"	9.508349	9.532349	1
"SP_287"	"extant"	9.9802635	10.0042635	1
"SP_287"	"extant"	11.05342	11.07742	1
"SP_287"	"extant"	11.16917	11.19317	1
"SP_287"	"extant"	11.430195	11.454195	1
"SP_287"	"extant"	11.52425	11.54825	1
"SP_287"	"extant"	12.298585	12.322585	1
"SP_287"	"extant"	12.546925	12.570925	1
"SP_295"	"extant"	1.484383	1.508383	1
"SP_295"	"extant"	7.897665	7.921665	1
"SP_295"	"extant"	10.196565	10.220565	1
"SP_295"	"extant"	12.108915	12.132915	1
"SP_302"	"extant"	1.922274	1.946274	1
"SP_302"	"extant"	2.1105745	2.1345745	1
"SP_302"	"extant"	2.2005125	2.2245125	1
"SP_302"	"extant"	2.242518	2.266518	1
"SP_302"	"extant"	2.872365	2.896365	1
"SP_302"	"extant"	6.2615595	6.2855595	1
"SP_302"	"extant"	12.48824	12.51224	1
"SP_302"	"extant"	12.51619	12.54019	1
"SP_302"	"extant"	13.310015	13.334015	1
"SP_304"	"extant"	1.9430855	1.9670855	1
"SP_304"	"extant"	3.376096	3.400096	1
"SP_305"	"extant"	1.484383	1.508383	1
"SP_305"	"extant"	2.1105745	2.1345745	1
"SP_305"	"extant"	2.242518	2.266518	1
"SP_305"	"extant"	2.625639	2.649639	1
"SP_305"	"extant"	6.3701245	6.3941245	1
"SP_305"	"extant"	8.0432925	8.0672925	1
"SP_305"	"extant"	8.217437	8.241437	1
"SP_305"	"extant"	8.2895225	8.3135225	1
"SP_305"	"extant"	12.92601	12.95001	1
"SP_305"	"extant"	12.997065	13.021065	1
"SP_309"	"extant"	13.53613	13.56013	1
"SP_310"	"extant"	10.709445	10.733445	1
"SP_310"	"extant"	11.670445	11.694445	1
"SP_312"	"extant"	10.2655	10.2895	1
"SP_312"	"extant"	10.709445	10.733445	1
"SP_312"	"extant"	13.40743	13.43143	1
"SP_312"	"extant"	13.43472	13.45872	1
"SP_312"	"extant"	13.470045	13.494045	1
"SP_313"	"extant"	7.2225545	7.2465545	1
"SP_313"	"extant"	10.709445	10.733445	1
"SP_313"	"extant"	10.751195	10.775195	1
"SP_313"	"extant"	11.211205	11.235205	1
"SP_313"	"extant"	12.373045	12.397045	1
"SP_313"	"extant"	12.411075	12.435075	1
"SP_313"	"extant"	12.48824	12.51224	1
"SP_313"	"extant"	12.61743	12.64143	1
"SP_313"	"extant"	13.091805	13.115805	1
"SP_313"	"extant"	13.43472	13.45872	1
"SP_314"	"extant"	1.86377	1.88777	1
"SP_314"	"extant"	3.4619635	3.4859635	1
"SP_314"	"extant"	3.958735	3.982735	1
"SP_314"	"extant"	6.491394	6.515394	1
"SP_314"	"extant"	8.717032	8.741032	1
"SP_314"	"extant"	11.99254	12.01654	1
"SP_314"	"extant"	12.278315	12.302315	1
"SP_314"	"extant"	12.51619	12.54019	1
"SP_314"	"extant"	12.61743	12.64143	1
"SP_314"	"extant"	12.693795	12.717795	1
"SP_314"	"extant"	12.82994	12.85394	1
"SP_314"	"extant"	12.92601	12.95001	1
"SP_314"	"extant"	13.40743	13.43143	1
"SP_318"	"extant"	4.310262	4.334262	1
"SP_318"	"extant"	7.690044	7.714044	1
"SP_318"	"extant"	9.69662	9.72062	1
"SP_318"	"extant"	12.231405	12.255405	1
"SP_319"	"extant"	7.897665	7.921665	1
"SP_320"	"extant"	0.648044	0.672044	1
"SP_320"	"extant"	0.8356815	0.8596815	1
"SP_320"	"extant"	1.484383	1.508383	1
"SP_320"	"extant"	1.539083	1.563083	1
"SP_320"	"extant"	1.60175	1.62575	1
"SP_320"	"extant"	1.6780535	1.7020535	1
"SP_320"	"extant"	1.6962795	1.7202795	1
"SP_320"	"extant"	1.768325	1.792325	1
"SP_320"	"extant"	1.8433835	1.8673835	1
"SP_320"	"extant"	1.9430855	1.9670855	1
"SP_320"	"extant"	1.9904835	2.0144835	1
"SP_320"	"extant"	2.2005125	2.2245125	1
"SP_320"	"extant"	2.3531855	2.3771855	1
"SP_320"	"extant"	2.4317275	2.4557275	1
"SP_320"	"extant"	2.457352	2.481352	1
"SP_320"	"extant"	2.625639	2.649639	1
"SP_320"	"extant"	2.872365	2.896365	1
"SP_320"	"extant"	3.0358535	3.0598535	1
"SP_320"	"extant"	3.1115545	3.1355545	1
"SP_320"	"extant"	3.1356275	3.1596275	1
"SP_320"	"extant"	3.160494	3.184494	1
"SP_320"	"extant"	3.190302	3.214302	1
"SP_320"	"extant"	3.2581535	3.2821535	1
"SP_320"	"extant"	3.2971875	3.3211875	1
"SP_320"	"extant"	3.3357375	3.3597375	1
"SP_320"	"extant"	3.376096	3.400096	1
"SP_320"	"extant"	3.501808	3.525808	1
"SP_320"	"extant"	3.881464	3.905464	1
"SP_320"	"extant"	3.958735	3.982735	1
"SP_320"	"extant"	3.987663	4.011663	1
"SP_320"	"extant"	4.0197765	4.0437765	1
"SP_320"	"extant"	4.059875	4.083875	1
"SP_320"	"extant"	4.093428	4.117428	1
"SP_320"	"extant"	4.1296015	4.1536015	1
"SP_320"	"extant"	4.1632195	4.1872195	1
"SP_320"	"extant"	4.2000705	4.2240705	1
"SP_320"	"extant"	4.2359225	4.2599225	1
"SP_320"	"extant"	4.3669185	4.3909185	1
"SP_320"	"extant"	4.42949	4.45349	1
"SP_320"	"extant"	4.802401	4.826401	1
"SP_320"	"extant"	4.829295	4.853295	1
"SP_320"	"extant"	4.860209	4.884209	1
"SP_320"	"extant"	4.892421	4.916421	1
"SP_320"	"extant"	4.9329415	4.9569415	1
"SP_320"	"extant"	5.0438365	5.0678365	1
"SP_320"	"extant"	5.1122375	5.1362375	1
"SP_320"	"extant"	5.159798	5.183798	1
"SP_320"	"extant"	5.292084	5.316084	1
"SP_320"	"extant"	5.342705	5.366705	1
"SP_320"	"extant"	5.50227	5.52627	1
"SP_320"	"extant"	5.6964265	5.7204265	1
"SP_320"	"extant"	5.810212	5.834212	1
"SP_320"	"extant"	5.837619	5.861619	1
"SP_320"	"extant"	5.902877	5.926877	1
"SP_320"	"extant"	6.0799405	6.1039405	1
"SP_320"	"extant"	6.110341	6.134341	1
"SP_320"	"extant"	6.1708375	6.1948375	1
"SP_320"	"extant"	6.2000705	6.2240705	1
"SP_320"	"extant"	6.23105	6.25505	1
"SP_320"	"extant"	6.2615595	6.2855595	1
"SP_320"	"extant"	6.3701245	6.3941245	1
"SP_320"	"extant"	6.4105215	6.4345215	1
"SP_320"	"extant"	6.451597	6.475597	1
"SP_320"	"extant"	6.491394	6.515394	1
"SP_320"	"extant"	6.524375	6.548375	1
"SP_320"	"extant"	6.5664415	6.5904415	1
"SP_320"	"extant"	6.6157385	6.6397385	1
"SP_320"	"extant"	6.662497	6.686497	1
"SP_320"	"extant"	6.7065885	6.7305885	1
"SP_320"	"extant"	6.834869	6.858869	1
"SP_320"	"extant"	6.929879	6.953879	1
"SP_320"	"extant"	6.994171	7.018171	1
"SP_320"	"extant"	7.0478165	7.0718165	1
"SP_320"	"extant"	7.105987	7.129987	1
"SP_320"	"extant"	7.171409	7.195409	1
"SP_320"	"extant"	7.2225545	7.2465545	1
"SP_320"	"extant"	7.307902	7.331902	1
"SP_320"	"extant"	7.352558	7.376558	1
"SP_320"	"extant"	7.391012	7.415012	1
"SP_320"	"extant"	7.420696	7.444696	1
"SP_320"	"extant"	7.4509225	7.4749225	1
"SP_320"	"extant"	7.4847625	7.5087625	1
"SP_320"	"extant"	7.549336	7.573336	1
"SP_320"	"extant"	7.5827915	7.6067915	1
"SP_320"	"extant"	7.6182035	7.6422035	1
"SP_320"	"extant"	7.690044	7.714044	1
"SP_320"	"extant"	7.732643	7.756643	1
"SP_320"	"extant"	7.788606	7.812606	1
"SP_320"	"extant"	7.848715	7.872715	1
"SP_320"	"extant"	7.897665	7.921665	1
"SP_320"	"extant"	8.0969175	8.1209175	1
"SP_320"	"extant"	8.1413	8.1653	1
"SP_320"	"extant"	8.1816005	8.2056005	1
"SP_320"	"extant"	8.217437	8.241437	1
"SP_320"	"extant"	8.2895225	8.3135225	1
"SP_320"	"extant"	8.3512035	8.3752035	1
"SP_320"	"extant"	8.5104325	8.5344325	1
"SP_320"	"extant"	8.591957	8.615957	1
"SP_320"	"extant"	8.6694435	8.6934435	1
"SP_320"	"extant"	8.717032	8.741032	1
"SP_320"	"extant"	8.7523965	8.7763965	1
"SP_320"	"extant"	8.795031	8.819031	1
"SP_320"	"extant"	8.833631	8.857631	1
"SP_320"	"extant"	8.9379485	8.9619485	1
"SP_320"	"extant"	9.014048	9.038048	1
"SP_320"	"extant"	9.085202	9.109202	1
"SP_320"	"extant"	9.178874	9.202874	1
"SP_320"	"extant"	9.3063775	9.3303775	1
"SP_320"	"extant"	9.338292	9.362292	1
"SP_320"	"extant"	9.372111	9.396111	1
"SP_320"	"extant"	9.403827	9.427827	1
"SP_320"	"extant"	9.4377595	9.4617595	1
"SP_320"	"extant"	9.508349	9.532349	1
"SP_320"	"extant"	9.5454975	9.5694975	1
"SP_320"	"extant"	9.5829625	9.6069625	1
"SP_320"	"extant"	9.616904	9.640904	1
"SP_320"	"extant"	9.645817	9.669817	1
"SP_320"	"extant"	9.671412	9.695412	1
"SP_320"	"extant"	9.69662	9.72062	1
"SP_320"	"extant"	9.7224305	9.7464305	1
"SP_320"	"extant"	9.74883	9.77283	1
"SP_320"	"extant"	9.774277	9.798277	1
"SP_320"	"extant"	9.797072	9.821072	1
"SP_320"	"extant"	9.8210705	9.8450705	1
"SP_320"	"extant"	9.8548085	9.8788085	1
"SP_320"	"extant"	9.9802635	10.0042635	1
"SP_320"	"extant"	10.04415	10.06815	1
"SP_320"	"extant"	10.090465	10.114465	1
"SP_320"	"extant"	10.16116	10.18516	1
"SP_320"	"extant"	10.196565	10.220565	1
"SP_320"	"extant"	10.2655	10.2895	1
"SP_320"	"extant"	10.297785	10.321785	1
"SP_320"	"extant"	10.37149	10.39549	1
"SP_320"	"extant"	10.420405	10.444405	1
"SP_320"	"extant"	10.471885	10.495885	1
"SP_320"	"extant"	10.52321	10.54721	1
"SP_320"	"extant"	10.569325	10.593325	1
"SP_320"	"extant"	10.606805	10.630805	1
"SP_320"	"extant"	10.67327	10.69727	1
"SP_320"	"extant"	10.709445	10.733445	1
"SP_320"	"extant"	10.751195	10.775195	1
"SP_320"	"extant"	10.796045	10.820045	1
"SP_320"	"extant"	10.84095	10.86495	1
"SP_320"	"extant"	10.886965	10.910965	1
"SP_320"	"extant"	10.934145	10.958145	1
"SP_320"	"extant"	10.97642	11.00042	1
"SP_320"	"extant"	11.01568	11.03968	1
"SP_320"	"extant"	11.05342	11.07742	1
"SP_320"	"extant"	11.09286	11.11686	1
"SP_320"	"extant"	11.131355	11.155355	1
"SP_320"	"extant"	11.16917	11.19317	1
"SP_320"	"extant"	11.211205	11.235205	1
"SP_320"	"extant"	11.25886	11.28286	1
"SP_320"	"extant"	11.3698	11.3938	1
"SP_320"	"extant"	11.430195	11.454195	1
"SP_320"	"extant"	11.4931	11.5171	1
"SP_320"	"extant"	11.52425	11.54825	1
"SP_320"	"extant"	11.561615	11.585615	1
"SP_320"	"extant"	11.60125	11.62525	1
"SP_320"	"extant"	11.63508	11.65908	1
"SP_320"	"extant"	11.670445	11.694445	1
"SP_320"	"extant"	11.705995	11.729995	1
"SP_320"	"extant"	11.76762	11.79162	1
"SP_320"	"extant"	11.831185	11.855185	1
"SP_320"	"extant"	11.915185	11.939185	1
"SP_320"	"extant"	11.954695	11.978695	1
"SP_320"	"extant"	11.99254	12.01654	1
"SP_320"	"extant"	12.03459	12.05859	1
"SP_320"	"extant"	12.07853	12.10253	1
"SP_320"	"extant"	12.108915	12.132915	1
"SP_320"	"extant"	12.158035	12.182035	1
"SP_320"	"extant"	12.182235	12.206235	1
"SP_320"	"extant"	12.206675	12.230675	1
"SP_320"	"extant"	12.231405	12.255405	1
"SP_320"	"extant"	12.254935	12.278935	1
"SP_320"	"extant"	12.317445	12.341445	1
"SP_320"	"extant"	12.354165	12.378165	1
"SP_320"	"extant"	12.373045	12.397045	1
"SP_320"	"extant"	12.39183	12.41583	1
"SP_320"	"extant"	12.430985	12.454985	1
"SP_320"	"extant"	12.466655	12.490655	1
"SP_320"	"extant"	12.48824	12.51224	1
"SP_320"	"extant"	12.51619	12.54019	1
"SP_320"	"extant"	12.546925	12.570925	1
"SP_320"	"extant"	12.58317	12.60717	1
"SP_320"	"extant"	12.61743	12.64143	1
"SP_320"	"extant"	12.693795	12.717795	1
"SP_320"	"extant"	12.766795	12.790795	1
"SP_320"	"extant"	12.82994	12.85394	1
"SP_320"	"extant"	12.92601	12.95001	1
"SP_320"	"extant"	12.948825	12.972825	1
"SP_320"	"extant"	12.972775	12.996775	1
"SP_320"	"extant"	13.024235	13.048235	1
"SP_320"	"extant"	13.04981	13.07381	1
"SP_320"	"extant"	13.070825	13.094825	1
"SP_320"	"extant"	13.091805	13.115805	1
"SP_320"	"extant"	13.18198	13.20598	1
"SP_320"	"extant"	13.20342	13.22742	1
"SP_320"	"extant"	13.310015	13.334015	1
"SP_320"	"extant"	13.38261	13.40661	1
"SP_320"	"extant"	13.40743	13.43143	1
"SP_320"	"extant"	13.487235	13.511235	1
"SP_320"	"extant"	13.504455	13.528455	1
"SP_320"	"extant"	13.52046	13.54446	1
"SP_320"	"extant"	13.57075	13.59475	1
"SP_320"	"extant"	13.60405	13.62805	1
"SP_321"	"extant"	8.4307915	8.4547915	1
"SP_321"	"extant"	9.338292	9.362292	1
"SP_321"	"extant"	9.8548085	9.8788085	1
"SP_321"	"extant"	10.709445	10.733445	1
"SP_321"	"extant"	10.84095	10.86495	1
"SP_321"	"extant"	11.670445	11.694445	1
"SP_321"	"extant"	12.411075	12.435075	1
"SP_321"	"extant"	12.51619	12.54019	1
"SP_321"	"extant"	12.693795	12.717795	1
"SP_321"	"extant"	12.766795	12.790795	1
"SP_321"	"extant"	13.11396	13.13796	1
"SP_332"	"extant"	3.376096	3.400096	1
"SP_332"	"extant"	4.0197765	4.0437765	1
"SP_332"	"extant"	7.848715	7.872715	1
"SP_332"	"extant"	11.52425	11.54825	1
"SP_334"	"extant"	2.1520255	2.1760255	1
"SP_334"	"extant"	2.326522	2.350522	1
"SP_334"	"extant"	3.376096	3.400096	1
"SP_334"	"extant"	4.1632195	4.1872195	1
"SP_334"	"extant"	4.802401	4.826401	1
"SP_334"	"extant"	6.335525	6.359525	1
"SP_334"	"extant"	6.994171	7.018171	1
"SP_334"	"extant"	7.0478165	7.0718165	1
"SP_334"	"extant"	7.420696	7.444696	1
"SP_334"	"extant"	7.4847625	7.5087625	1
"SP_334"	"extant"	7.549336	7.573336	1
"SP_334"	"extant"	7.690044	7.714044	1
"SP_334"	"extant"	7.732643	7.756643	1
"SP_334"	"extant"	7.788606	7.812606	1
"SP_334"	"extant"	7.848715	7.872715	1
"SP_334"	"extant"	7.897665	7.921665	1
"SP_334"	"extant"	8.1816005	8.2056005	1
"SP_334"	"extant"	8.591957	8.615957	1
"SP_334"	"extant"	8.717032	8.741032	1
"SP_334"	"extant"	9.014048	9.038048	1
"SP_334"	"extant"	9.085202	9.109202	1
"SP_334"	"extant"	9.4377595	9.4617595	1
"SP_334"	"extant"	9.797072	9.821072	1
"SP_334"	"extant"	9.910506	9.934506	1
"SP_334"	"extant"	10.16116	10.18516	1
"SP_334"	"extant"	10.196565	10.220565	1
"SP_334"	"extant"	10.23143	10.25543	1
"SP_334"	"extant"	10.2655	10.2895	1
"SP_334"	"extant"	10.37149	10.39549	1
"SP_334"	"extant"	10.420405	10.444405	1
"SP_334"	"extant"	10.569325	10.593325	1
"SP_334"	"extant"	10.709445	10.733445	1
"SP_334"	"extant"	10.751195	10.775195	1
"SP_334"	"extant"	10.84095	10.86495	1
"SP_334"	"extant"	10.934145	10.958145	1
"SP_334"	"extant"	11.01568	11.03968	1
"SP_334"	"extant"	11.09286	11.11686	1
"SP_334"	"extant"	11.3698	11.3938	1
"SP_334"	"extant"	11.561615	11.585615	1
"SP_334"	"extant"	12.39183	12.41583	1
"SP_334"	"extant"	13.024235	13.048235	1
"SP_334"	"extant"	13.04981	13.07381	1
"SP_334"	"extant"	13.091805	13.115805	1
"SP_334"	"extant"	13.20342	13.22742	1
"SP_334"	"extant"	13.40743	13.43143	1
"SP_334"	"extant"	13.58732	13.61132	1
"SP_338"	"extinct"	4.774172	4.798172	1
"SP_338"	"extinct"	4.802401	4.826401	1
"SP_338"	"extinct"	4.829295	4.853295	1
"SP_338"	"extinct"	4.860209	4.884209	1
"SP_338"	"extinct"	4.983791	5.007791	1
"SP_338"	"extinct"	5.0438365	5.0678365	1
"SP_338"	"extinct"	5.1122375	5.1362375	1
"SP_338"	"extinct"	5.159798	5.183798	1
"SP_338"	"extinct"	5.2024665	5.2264665	1
"SP_338"	"extinct"	5.2492985	5.2732985	1
"SP_338"	"extinct"	5.292084	5.316084	1
"SP_338"	"extinct"	6.4105215	6.4345215	1
"SP_338"	"extinct"	6.451597	6.475597	1
"SP_338"	"extinct"	6.491394	6.515394	1
"SP_338"	"extinct"	6.524375	6.548375	1
"SP_338"	"extinct"	6.5664415	6.5904415	1
"SP_338"	"extinct"	6.6157385	6.6397385	1
"SP_338"	"extinct"	8.9379485	8.9619485	1
"SP_338"	"extinct"	9.014048	9.038048	1
"SP_338"	"extinct"	9.085202	9.109202	1
"SP_338"	"extinct"	9.178874	9.202874	1
"SP_338"	"extinct"	9.3063775	9.3303775	1
"SP_338"	"extinct"	9.338292	9.362292	1
"SP_338"	"extinct"	9.372111	9.396111	1
"SP_338"	"extinct"	9.403827	9.427827	1
"SP_338"	"extinct"	9.4377595	9.4617595	1
"SP_338"	"extinct"	9.508349	9.532349	1
"SP_338"	"extinct"	9.5454975	9.5694975	1
"SP_338"	"extinct"	9.5829625	9.6069625	1
"SP_338"	"extinct"	9.616904	9.640904	1
"SP_338"	"extinct"	9.671412	9.695412	1
"SP_338"	"extinct"	9.69662	9.72062	1
"SP_338"	"extinct"	9.7224305	9.7464305	1
"SP_338"	"extinct"	9.74883	9.77283	1
"SP_338"	"extinct"	9.774277	9.798277	1
"SP_338"	"extinct"	9.797072	9.821072	1
"SP_338"	"extinct"	9.8210705	9.8450705	1
"SP_338"	"extinct"	9.8548085	9.8788085	1
"SP_338"	"extinct"	9.910506	9.934506	1
"SP_338"	"extinct"	9.9802635	10.0042635	1
"SP_338"	"extinct"	10.04415	10.06815	1
"SP_338"	"extinct"	10.090465	10.114465	1
"SP_338"	"extinct"	10.12614	10.15014	1
"SP_338"	"extinct"	10.16116	10.18516	1
"SP_338"	"extinct"	10.196565	10.220565	1
"SP_338"	"extinct"	10.23143	10.25543	1
"SP_338"	"extinct"	10.2655	10.2895	1
"SP_338"	"extinct"	10.297785	10.321785	1
"SP_338"	"extinct"	10.330175	10.354175	1
"SP_338"	"extinct"	10.37149	10.39549	1
"SP_338"	"extinct"	10.420405	10.444405	1
"SP_338"	"extinct"	10.471885	10.495885	1
"SP_338"	"extinct"	10.52321	10.54721	1
"SP_338"	"extinct"	10.569325	10.593325	1
"SP_338"	"extinct"	10.606805	10.630805	1
"SP_338"	"extinct"	10.67327	10.69727	1
"SP_338"	"extinct"	10.751195	10.775195	1
"SP_338"	"extinct"	10.796045	10.820045	1
"SP_338"	"extinct"	10.886965	10.910965	1
"SP_338"	"extinct"	10.934145	10.958145	1
"SP_338"	"extinct"	11.01568	11.03968	1
"SP_338"	"extinct"	11.05342	11.07742	1
"SP_338"	"extinct"	11.09286	11.11686	1
"SP_338"	"extinct"	11.131355	11.155355	1
"SP_338"	"extinct"	11.16917	11.19317	1
"SP_338"	"extinct"	11.211205	11.235205	1
"SP_338"	"extinct"	11.25886	11.28286	1
"SP_338"	"extinct"	11.309875	11.333875	1
"SP_338"	"extinct"	11.3698	11.3938	1
"SP_338"	"extinct"	11.430195	11.454195	1
"SP_338"	"extinct"	11.4931	11.5171	1
"SP_338"	"extinct"	11.52425	11.54825	1
"SP_338"	"extinct"	11.561615	11.585615	1
"SP_338"	"extinct"	11.63508	11.65908	1
"SP_338"	"extinct"	11.670445	11.694445	1
"SP_338"	"extinct"	11.705995	11.729995	1
"SP_338"	"extinct"	11.76762	11.79162	1
"SP_338"	"extinct"	11.915185	11.939185	1
"SP_338"	"extinct"	11.954695	11.978695	1
"SP_338"	"extinct"	11.99254	12.01654	1
"SP_338"	"extinct"	12.03459	12.05859	1
"SP_338"	"extinct"	12.108915	12.132915	1
"SP_338"	"extinct"	12.13366	12.15766	1
"SP_338"	"extinct"	12.158035	12.182035	1
"SP_338"	"extinct"	12.206675	12.230675	1
"SP_338"	"extinct"	12.33518	12.35918	1
"SP_338"	"extinct"	12.373045	12.397045	1
"SP_338"	"extinct"	12.449385	12.473385	1
"SP_338"	"extinct"	12.48824	12.51224	1
"SP_339"	"extinct"	6.834869	6.858869	1
"SP_339"	"extinct"	7.391012	7.415012	1
"SP_339"	"extinct"	7.420696	7.444696	1
"SP_339"	"extinct"	8.2493785	8.2733785	1
"SP_339"	"extinct"	8.2895225	8.3135225	1
"SP_339"	"extinct"	8.833631	8.857631	1
"SP_340"	"extinct"	5.0438365	5.0678365	1
"SP_340"	"extinct"	5.1122375	5.1362375	1
"SP_340"	"extinct"	5.159798	5.183798	1
"SP_340"	"extinct"	5.2024665	5.2264665	1
"SP_340"	"extinct"	5.2492985	5.2732985	1
"SP_340"	"extinct"	5.292084	5.316084	1
"SP_340"	"extinct"	13.6353201	13.6593201	1
"SP_341"	"extinct"	11.831185	11.855185	1
"SP_341"	"extinct"	12.206675	12.230675	1
"SP_341"	"extinct"	12.254935	12.278935	1
"SP_341"	"extinct"	12.278315	12.302315	1
"SP_341"	"extinct"	12.298585	12.322585	1
"SP_341"	"extinct"	12.48824	12.51224	1
"SP_349"	"extant"	12.373045	12.397045	1
"SP_349"	"extant"	12.997065	13.021065	1
"SP_349"	"extant"	13.53613	13.56013	1
"SP_350"	"extant"	11.670445	11.694445	1
"SP_351"	"extant"	12.206675	12.230675	1
"SP_351"	"extant"	12.231405	12.255405	1
"SP_351"	"extant"	12.373045	12.397045	1
"SP_353"	"extinct"	12.354165	12.378165	1
"SP_353"	"extinct"	12.997065	13.021065	1
"SP_353"	"extinct"	13.091805	13.115805	1
"SP_354"	"extant"	10.67327	10.69727	1
"SP_354"	"extant"	12.03459	12.05859	1
"SP_354"	"extant"	12.108915	12.132915	1
"SP_354"	"extant"	12.254935	12.278935	1
"SP_354"	"extant"	12.373045	12.397045	1
"SP_354"	"extant"	12.48824	12.51224	1
"SP_354"	"extant"	12.693795	12.717795	1
"SP_354"	"extant"	12.948825	12.972825	1
"SP_354"	"extant"	12.997065	13.021065	1
"SP_355"	"extant"	13.58732	13.61132	1
"SP_357"	"extinct"	13.04981	13.07381	1
"SP_357"	"extinct"	13.53613	13.56013	1
