Age	TIC
534.8724	0.909185588
535.1694	0.237620506
535.4705	1.075209075
535.7722	1.314199864
536.074	0.83261595
536.4041	0.344189374
536.6868	0.183742018
536.9947	0.205289933
537.2918	0.155312531
537.7978	0.5550268
538.4114	0.848020887
539.06215	1.632121728
539.63835	2.569828078
540.23915	1.873427732
540.85055	2.652671078
541.4496	2.288157446
542.06175	3.021268211
542.60595	2.057758563
543.10225	2.878776446
543.61025	3.638838046
544.1272	2.095024587
544.6044	1.89469982
545.1025	2.610141713
545.60625	1.676029182
546.1082	3.147444628
546.622	1.5413328
547.15765	2.647971421
547.69605	2.513024659
548.24255	1.497127769
548.7871	2.493149243
549.32675	1.975601453
549.8592	0.968363156
550.39945	2.731901132
550.92305	2.606982808
551.427	2.531505207
551.95075	3.228313605
552.4734	2.273857694
552.9969	1.376443528
553.5221	1.713364783
554.04025	2.05921176
554.5663	3.18540104
555.07305	3.143290912
555.55185	4.153758374
556.02435	2.208994817
556.48975	2.536607195
556.96775	2.164652951
557.4369	2.298624291
557.90385	2.75075
558.37905	3.451971244
559.03995	4.494147048
559.28565	4.972687704
559.7229	3.538550432
560.1673	4.0895387
560.61935	5.047732755
561.0679	4.116219894
561.5077	4.32892013
561.9498	4.17447615
562.37925	4.394342495
562.73415	4.233030825
563.07465	4.412018574
563.41775	2.28717571
563.7593	3.089994684
564.10265	3.751069781
564.4442	2.914440262
564.7746	3.1573964
565.1024	1.856580874
565.42795	1.515002776
565.7554	1.870798234
566.0885	3.692471841
566.42	1.702324556
566.74525	1.793861305
567.07045	1.982554138
567.39395	1.900018598
567.71365	3.203757056
568.052	2.936322494
568.4009	3.864480121
568.74265	2.699156003
569.09265	2.80805383
569.4432	1.050870937
569.7897	2.7308375
570.1373	3.276030392
570.47795	3.347014365
570.84265	2.903083248
571.1993	2.772415199
571.5694	3.31390713
571.9412	3.63934879
572.3065	3.96
572.67605	4.178126894
573.05405	4.901467832
573.41525	4.834259805
573.78985	5.305581
574.15015	4.870570133
574.52705	5.667166812
574.8886	6.23421361
575.2536	5.474988832
575.618	5.831715842
575.98895	6.143568147
576.3543	5.822761048
576.71055	7.138975841
577.06965	7.541663742
577.4314	6.317065569
577.79305	6.72402308
578.1673	6.182352538
578.5267	8.07326931
578.8938	8.003430085
579.25365	6.827949967
579.6153	5.616132893
579.9381	5.601785023
580.26465	4.734157747
580.59365	3.98012584
580.9183	3.26368104
581.24335	2.87217521
581.57255	2.941379508
581.89535	2.066685049
582.2212	0.966986874
582.5557	1.081566623
582.8992	1.420343323
583.24005	1.736511494
583.5847	1.234644216
583.9289	1.088599562
584.2766	1.981743777
584.61625	1.088108116
584.9619	1.175287059
585.38045	2.557257713
585.81895	1.615207612
586.2534	1.586504671
586.69265	2.383018938
587.13365	2.18547253
587.5664	2.461731662
588.0022	4.124303047
588.4251	3.974562153
588.8264	4.929561712
589.2035	4.185854911
589.5949	5.404882
589.97775	5.367230464
590.3667	3.648991103
590.74765	2.793236454
591.13035	3.360670864
591.4877	4.093819365
591.9272	4.778762235
592.35485	4.988157895
592.7845	4.475646933
593.21825	3.907626779
593.65765	4.034614543
594.0975	3.607223464
594.52335	4.164590776
594.951	3.164476359
595.4854	2.516183066
595.92235	4.674389647
596.4353	4.220635848
596.94565	3.979305616
597.45335	2.730639623
597.9652	3.105117286
598.4715	4.794378214
598.9856	4.072030761
599.45785	5.797080658
599.8832	5.107192279
600.3029	5.387838521
600.72555	5.035235856
601.14345	6.516537535
601.57185	6.912377326
601.9991	5.173322184
602.4342	3.747610323
602.8536	4.300156436
603.25135	3.939899399
603.652	3.70176477
604.0267	4.589020885
604.4551	4.936991179
604.8601	6.209167283
605.26355	5.345575871
605.67075	6.246473644
606.0729	6.7400325
606.5253	6.373245
606.98215	6.073004312
607.4306	7.124312586
607.87625	6.858983991
608.31655	6.561696065
608.75265	6.694713659
609.19405	6.978727505
609.63105	7.047651249
610.0022	7.464900737
610.3701	7.052286545
610.73605	6.916036856
611.11055	7.9995522
611.482	7.363851495
611.85805	5.835036143
612.2341	5.787671712
612.6025	6.398581236
612.97645	6.560039533
613.35245	6.196150244
613.72475	6.028566768
614.09885	6.081763764
614.46765	6.969390951
614.83935	6.849103886
615.21215	7.155283902
615.57945	7.307265462
615.96355	7.114333735
616.34705	7.479646841
616.73505	7.848621951
617.118	8.566036927
617.49935	8.266228364
617.89585	7.892436426
618.28375	8.272310898
618.6618	6.349777212
619.0362	7.632379739
619.3974	7.260978235
619.757	6.81895214
620.12035	6.368251309
620.48455	6.680422724
620.8418	6.321222487
621.20705	6.89453404
621.5599	4.536190495
621.9435	3.997477981
622.33285	2.89983406
622.71895	2.466924724
623.10955	1.88483402
623.51025	1.594028503
623.9081	1.359176069
624.305	1.221167206
624.70105	0.88348808
625.0887	0.162381523
625.4686	0.712315242
625.8435	0.162265924
626.2179	0.537357616
626.59185	0.223416882
626.96455	0.291108282
627.35595	0.134451313
627.74495	1.5794636
628.14435	0.151992408
628.58525	0.456643698
629.019	0.086480783
629.45935	0.123338376
629.89025	0.716770631
630.32625	0.293836271
630.7531	0.23225261
631.1787	0.479836712
631.62805	0.762621315
632.14785	0.210996644
632.68145	0.562881046
633.2025	0.444950616
633.7246	0.216915333
634.2382	0.23941491
634.7525	0.188276957
635.2654	0.15540906
635.783	0.163539234
636.18855	0.661443708
636.58895	0.078042712
636.9985	0.086705406
637.3959	0.78113339
637.7973	0.157853431
638.21245	0.187998192
638.61225	0.177351659
639.01225	0.256860462
639.53565	0.708295459
640.0841	0.221992673
640.62335	0.260795748
641.1658	0.297937876
641.7089	0.108147171
642.25215	0.050037444
642.78885	0.091537618
643.31995	0.146888885
643.8297	0.129930544
644.3421	0.328476628
644.842	0.248966964
645.3474	0.124322479
645.84525	0.091300984
646.3597	0.076718536
646.86935	0.049444
647.36485	1.00688221
647.8624	1.230704767
648.36055	0.113444691
648.85295	0.767525161
649.34995	0.191482615
649.85075	0.093986516
650.3394	0.079233775
650.84095	0.114883453
651.3316	0.051777584
651.76025	0.053214113
652.12985	0.046629665
652.50985	0.179899761
652.88775	0.328921958
653.2632	1.010343569
653.6375	0.155078376
654.0198	0.792665521
654.39995	0.240276816
654.8694	0.118528155
655.4694	0.48781096
656.0733	0.499977208
656.66575	0.190937171
657.25845	0.312752316
657.84415	1.161943389
658.4337	0.26
659.013	0.777333528
659.61625	3.254812754
660.24895	0.593760821
660.88395	1.048968013
661.51545	0.880288218
662.14785	0.997588194
662.77385	0.682784672
663.4066	0.271043544
664.0372	0.267799879
664.64745	0.427689298
665.21015	0.658909495
665.77155	3.06568056
666.3381	2.232976788
666.89715	2.070518964
667.4497	1.334982543
668.0097	2.955321437
668.5773	3.727548109
669.1311	2.435647649
669.6726	4.572661232
670.2195	2.508613576
670.7631	1.27493689
671.30495	1.246858339
671.85885	1.526735591
672.40375	1.668373267
672.9603	1.827983353
673.52335	0.146848012
674.01665	0.946988394
674.541	0.20243075
675.0134	0.292982879
675.51815	0.75233126
676.0177	1.48927003
676.52365	0.211008819
677.0364	0.740094459
677.54605	0.40779581
678.7024	0.595807198
680.6063	0.981044826
681.9729	1.678066187
683.3276	3.220039756
684.6869	3.63993124
686.0408	5.259634692
687.3989	3.79673642
688.75155	3.558655382
689.8321	3.571975757
690.9243	4.560699542
692.0121	7.066720063
693.0979	8.032791351
694.1879	8.442053478
695.2778	8.278933045
696.3701	8.531492229
697.4611	7.837245627
698.13235	8.13756466
698.75985	7.581250726
699.386	6.849855069
700.0043	6.19664634
700.6171	7.554083726
701.23555	7.0836984
701.85865	6.102898363
702.48	7.495453931
703.15275	6.074183036
703.85735	3.951174666
704.571	4.242319752
705.27295	6.583921833
705.98165	6.356599464
706.6933	5.761878525
707.3993	7.054736599
708.09535	6.899548135
708.8312	6.748422857
709.5647	6.200133353
710.3118	5.720918721
711.04805	4.298333639
711.7987	3.245193
712.54035	1.561722
713.2875	1.105557065
714.0229	0.773014067
714.83745	0.313303125
715.71855	0.30815086
716.58295	0.286653952
717.4595	0.591123843
718.3409	0.97213677
719.232	0.281593759
720.1116	0.5988825
720.9843	0.11
721.6754	0.461145611
722.1162	0.096503969
722.5639	0.715962824
723.0073	0.302197692
723.45545	0.2689425
723.8963	0.090867273
724.3433	0.43711272
724.78955	0.400224548
725.2616	0.469796009
725.82075	0.479614281
726.3864	0.298977036
726.94915	0.264644459
727.5218	0.303088461
728.0931	0.638868528
728.65935	0.313926516
729.2196	1.892072085
729.77235	0.248446074
730.3176	0.368692267
730.8667	0.116863915
731.42235	0.994293809
731.9902	3.742058269
732.5398	2.912679497
733.0999	3.508573333
733.6988	4.880105496
734.2252	4.923423543
734.78665	3.714531013
735.33655	4.604395201
735.9032	4.084119414
736.4558	4.746246114
737.01645	3.376452273
737.57565	3.141652019
738.1339	3.2178528
738.6909	3.939619224
739.10335	3.56038112
739.5099	2.908645694
739.90575	1.201387373
740.3012	1.186070531
740.70135	3.303862805
741.08735	3.763200494
741.4769	4.13901659
741.87025	3.3224727
742.222	3.317040254
742.57265	3.123851257
742.91755	3.249735111
743.2696	2.74522403
743.621	0.410836629
743.97795	0.085020355
744.3225	0.118824464
744.6687	0.79
745.05495	0.417125192
745.46585	0.541262448
745.8819	0.413027805
746.29225	0.463337373
746.70625	0.672009595
747.11755	0.410877988
747.5187	0.324387714
747.93215	0.124238499
748.35055	0.21
748.7907	0.831261765
749.23255	1.86
749.67625	0.211827446
750.11195	0.330709217
750.5554	0.321634121
750.9902	0.312957077
751.4399	0.265365229
751.8476	0.258936511
752.2211	0.276640427
752.6033	1.102104138
752.97645	0.612207174
753.3563	0.176368554
753.73745	0.27
754.12685	0.166770615
754.5088	0.203681342
754.90315	3.0130794
755.316	0.351460813
755.7282	0.617387718
756.1336	0.194574171
756.5448	0.263031102
756.9505	0.18099241
757.35785	0.181998105
757.76805	0.154520105
758.1771	0.221970667
758.6104	4.759593316
759.0406	3.943525715
759.47915	2.746055139
759.91275	0.811467086
760.3494	0.544851141
760.7867	1.02
761.21415	0.078462552
761.6538	0.716712517
762.1078	0.432308256
762.5623	4.450902714
763.02035	2.076491753
763.47185	5.423726835
763.92785	5.417632957
764.3858	4.100729822
764.8346	0.948512516
765.27495	0.226468942
765.7148	0.201352551
766.15785	2.739501
766.6031	0.899331742
767.05	3.574899203
767.49105	4.563807097
767.9392	3.831406415
768.3851	4.509490964
768.82695	6.070527716
769.28705	6.848303742
769.74775	7.286772
770.2044	5.968654613
770.66685	3.087892482
771.12815	1.710036127
771.59805	3.392925994
772.07035	4.172701833
772.544	3.79882212
773.13715	5.378442978
773.8015	6.085729372
774.4643	5.320597862
775.12775	4.194421225
775.78095	6.833112
776.44725	6.392943391
777.0981	7.263081616
777.75755	7.378327753
778.48195	7.497963547
779.2696	7.838822096
780.0606	7.941380917
780.8521	8.718435003
781.5826	8.838330994
782.42735	8.196240242
783.2102	8.576389735
783.9975	7.873629923
784.72585	7.584459698
785.4023	8.095788114
786.0715	6.718212522
786.77185	5.330069971
787.4325	4.768312871
788.1194	3.294378984
788.80075	2.836293943
789.47875	1.140564224
790.09015	0.640889635
790.52265	0.264839797
790.9665	1.540421404
791.4161	0.610882307
791.86345	0.752580346
792.3081	0.318332918
792.74425	0.745092941
793.17995	0.484645407
793.6512	0.273683581
794.30865	0.339423455
794.9765	0.285593269
795.6444	1.118612057
796.30375	0.16797744
796.96195	0.3827413
797.62705	0.330035443
798.2845	0.095765038
798.9446	0.360852528
799.59325	0.458884471
800.24405	0.428700839
800.89325	0.103038176
801.54775	0.4281737
802.1944	2.73
802.84885	0.29734568
803.5035	0.23564133
804.14535	0.106381698
804.83815	0.109780399
805.52925	0.169651077
806.22065	0.713510159
806.9217	0.254659157
807.6249	0.615574037
808.32905	0.099396083
809.02975	1.131960828
809.7291	1.90744735
810.3283	1.268054895
810.89175	0.938013583
811.45875	2.443629689
812.02545	1.511467053
812.6246	2.030955089
813.15735	2.305456254
813.72565	2.523534739
814.28925	0.556670212
814.8171	1.686260371
815.33	3.092710469
815.848	4.181944861
816.36055	4.753929293
816.8754	6.730873201
817.3867	6.078012632
817.9014	5.276773875
818.418	7.014342216
818.89765	8.306944601
819.36005	8.06378079
819.8157	7.759427329
820.27945	7.850515222
820.7399	7.720076882
821.19775	7.841413485
821.66	6.636134862
822.1217	5.943029846
822.54805	5.164252626
822.9437	3.366102847
823.33215	2.758709558
823.7287	3.447676013
824.11285	3.940405455
824.50265	5.807973631
824.8899	7.246025077
825.2723	5.557649916
825.6806	5.711983453
826.13785	6.332790727
826.59655	6.281577585
827.05525	5.672859813
827.5154	4.872389766
827.97375	5.198118767
828.43835	4.675969599
828.9098	0.11
829.41415	0.11
830.15225	0.2
830.88935	1
831.6285	4.737927078
832.36435	5.905074716
833.1057	6.693658095
833.84505	8.162114893
834.56925	7.232316925
835.3165	6.07
836.32035	4.133602682
837.32335	5.322436928
838.3221	7.183333771
839.32135	7.204939396
840.32195	8.881324398
841.31495	8.5
842.30295	8.660375496
843.29555	8.774742196
844.27915	8.685868154
845.26155	7.877983701
846.31255	6.75427096
847.2359	7.402110431
848.229	6.96474481
849.2331	5.439410501
850.23595	2.282726282
851.23215	3.816054558
852.24325	5.621078865
853.27365	5.859896807
854.3006	5.787787333
855.32435	6.689395604
856.3425	7.292819954
857.36125	7.361952319
858.3814	7.823177476
859.40415	7.848163269
860.3957	8.854217869
861.44575	7.963373074
862.37565	7.737322353
863.36555	7.076748303
864.3502	7.818094762
865.34725	7.642056644
866.3477	7.212734214
867.41625	5.649647077
868.14435	4.917817895
868.7462	4.134647579
869.3543	1.485062148
869.95585	0.295212539
870.56105	0.154062553
871.16295	0.784129517
871.7611	0.744857359
872.36405	0.105855678
872.9032	0.092862424
873.33725	0.623689268
873.781	0.136565743
874.22565	0.433028619
874.65855	0.110417538
875.1033	0.877162778
875.54125	0.710579692
875.9736	0.422957804
876.43965	0.43568
876.96485	0.402665356
877.5086	0.088339825
878.0397	0.270271976
878.5754	0.528428821
879.10755	0.444234328
879.65195	0.122997209
880.1798	0.156790215
880.7031	0.912493723
881.1796	0.74170646
881.6687	1.005779622
882.1514	0.280248988
882.6304	0.119573888
883.11475	0.110907482
883.60925	1.334418606
884.0896	0.537480055
884.5631	0.124619825
885.0977	0.080221607
885.6116	2.378632791
886.13035	0.3114606
886.66125	0.536348621
887.1948	0.23994747
887.72545	0.699290526
888.25755	0.415575422
888.7826	0.379312375
889.53305	0.385605
890.31165	0.19354241
891.0909	0.194308714
891.88275	0.222183498
892.66405	0.645941321
893.44085	1.044336755
894.2164	1.002307382
894.99485	0.453373741
895.9078	0.971637009
896.8711	0.862777643
897.8405	0.15676758
898.7944	0.65464286
899.749	0.477028589
900.6988	1.521350791
901.59805	3.010264204
902.6048	1.792388574
903.50335	2.26581164
904.38425	3.108626611
905.28475	3.732388302
906.16625	4.364275819
907.05705	4.599321262
907.9542	4.889260794
908.8373	4.666617905
909.7202	3.083617819
910.76055	1.422899356
911.94245	0.755538111
913.1298	0.120721814
914.30825	0.185106652
915.5024	3.004576857
916.69205	0.220694606
917.8931	0.126859237
919.0874	0.24793861
919.93365	0.487992961
920.32115	0.222740971
920.71315	0.837285047
921.10345	0.165859122
921.4829	0.186666674
921.8647	0.400839247
922.2458	0.555997871
922.6238	0.657182369
922.98765	1.993381681
923.34335	0.183303443
923.6952	0.199084009
924.04	0.139005594
924.39515	0.108727947
924.73775	0.102779444
925.08965	4.405898824
925.44295	0.157984472
925.8	0.171395267
926.2007	0.261503886
926.61185	0.111838352
927.01585	0.101774427
927.42585	0.144999503
927.8427	0.672753371
928.2462	0.237414118
928.65645	3.337666054
929.0513	0.14616869
929.4581	1.195419418
929.8592	0.157489571
930.2521	0.144582485
930.64985	0.616395965
931.04095	0.749499458
931.43945	1.069423012
931.83775	1.886086839
932.23705	2.24749344
932.62865	2.58460138
933.02225	2.196291067
933.4222	3.079436238
933.82105	2.462824026
934.2264	0.499360853
934.63065	0.27579
935.0292	1.272703744
935.43045	1.846585622
935.84805	0.83376045
936.277	2.705853528
936.70695	4.27095675
937.1411	3.292312318
937.56805	4.988772387
937.98745	4.913259722
938.4111	4.925950359
938.8432	5.942291053
939.2421	6.173094497
939.60935	5.751281475
940.0253	5.084625743
940.41405	6.991517987
940.804	6.972031607
941.1913	5.944539621
941.5827	4.166717953
941.98605	3.597558498
942.40105	3.909003476
942.8367	6.04137146
943.26675	5.641274132
943.6998	3.091980451
944.12095	5.488477849
944.55045	3.395914194
944.97595	3.523048007
945.4053	3.781097685
945.83945	3.786344877
946.3022	3.738165532
946.76025	4.182595316
947.2243	4.453606789
947.681	5.501170161
948.14075	6.32234708
948.59765	8.275147518
949.05425	8.312825934
949.48855	8.163368576
949.9133	7.641559847
950.335	8.0676
950.7625	7.040763817
951.1868	6.987358046
951.60885	6.6729765
952.0349	6.879377778
952.45605	7.96533537
952.8795	6.824691894
953.3594	7.279596906
953.83915	8.230951511
954.31715	7.728780656
954.7946	8.617455
955.2696	8.140962667
955.74975	6.643224475
956.22555	7.046137289
956.75485	6.502049101
957.1634	6.422229632
957.62065	6.539090087
958.07685	5.442158894
958.55115	5.148606848
959.0233	3.929990258
959.49625	3.69511771
959.94755	2.896533228
960.4394	3.797133665
960.8492	3.863346295
961.2461	4.430093929
961.65025	4.341951571
962.0654	2.690792522
962.47695	3.603488594
962.8904	3.2150747
963.29595	1.169287489
963.69715	0.907251577
964.05575	4.902542759
964.40455	0.580463717
964.74975	2.085678107
965.09815	0.26
965.44195	1.524088918
965.7817	0.395470833
966.1269	0.384947633
966.45885	0.44535572
966.7925	0.228484566
967.0953	0.314202115
967.40855	0.412938722
967.7183	0.259658382
968.0332	0.802977593
968.3412	0.949207417
968.648	1.080809893
968.95885	0.848032656
969.27655	0.362003567
969.59465	0.43508682
969.9089	0.316394134
970.22665	0.38894515
970.5398	0.215722039
970.862	1.740446662
971.17915	4.771890878
971.4929	0.531660062
971.80325	0.112021302
972.1285	0.14910132
972.4596	0.223996269
972.78135	0.608820048
973.11265	1.46708706
973.44305	2.032181699
973.77025	3.47319982
974.0936	4.405394788
974.42745	5.376978
974.7663	4.338285624
975.102	3.668165355
975.445	3.371125217
975.77715	3.283852497
976.083	3.007034576
976.4495	2.83557635
976.79975	2.326552853
977.1312	2.571046049
977.42655	3.870937327
977.7229	2.754872108
978.0214	1.875169529
978.3378	2.442809981
978.6277	2.263783613
978.9658	2.610403617
979.2331	2.601130896
979.5329	4.045596207
979.80455	2.963922511
980.0793	2.205945579
980.3548	4.438734151
980.62905	1.073226175
980.9072	0.329966703
981.18255	0.199610512
981.4593	4.780230292
981.7377	1.469344348
982.0408	0.651205699
982.35915	0.692070915
982.6675	1.436702957
982.9953	1.21224439
983.30705	0.412912302
983.6296	0.254947626
983.9493	0.247039003
984.2675	1.843926277
984.71205	0.554820246
985.1969	0.340935
985.69135	0.260092743
986.1835	2.505568502
986.68085	4.115585076
987.17275	1.714997032
987.65195	2.087891489
988.14035	2.130676913
988.8569	2.148734244
989.7133	3.886283253
990.5617	2.570772724
991.4049	3.701746145
992.2506	5.782937522
993.0892	6.671017068
993.9235	5.914181801
994.7531	6.51617398
995.60965	6.98466189
996.50055	6.846069612
997.4072	6.872014523
998.3183	6.254627219
999.22635	7.045322485
1000.201	5.617294149
1001.0475	4.81463392
1001.952	3.901182132
1002.772	3.111798897
1003.472	0.816372118
1004.182	0.261209094
1004.8945	0.25934498
1005.615	0.169524478
1006.3445	4.029198359
1007.065	0.281996609
1007.761	0.908140048
1008.4055	0.94727616
1008.867	1.390562581
1009.3285	0.26864195
1009.7865	0.447413369
1010.2465	1.898402034
1010.7065	0.347139769
1011.1585	0.113981
1011.613	2.028745463
1012.057	0.319683807
1012.499	0.359486509
1012.938	0.129014973
1013.372	0.120100315
1013.814	1.302846724
1014.311	0.75
1014.6905	0.948249462
1015.127	1.885884304
1015.564	3.393834231
1016.0015	4.283407578
1016.4435	4.541327141
1016.8785	4.835427379
1017.316	4.112838397
1017.749	2.865627787
1018.19	1.373701154
1018.6205	0.689884192
1019.058	0.335393879
1019.501	1.213907539
1019.964	0.289468278
1020.406	1.293484802
1020.8565	3.477650155
1021.3	4.750586908
1021.743	4.93835641
1022.1945	4.283197515
1022.635	6.029334722
1023.0605	5.907001964
1023.4835	6.191196605
1023.9135	5.944124863
1024.343	6.006539435
1024.77	6.433399778
1025.1995	7.098314381
1025.621	6.240299981
1026.052	5.078680077
1026.478	4.126550871
1026.8985	4.915825028
1027.33	5.589696621
1027.75	4.943232282
1028.1865	5.884634516
1028.609	5.7
1029.0455	4.48
1029.4685	4.786081449
1029.8915	4.152009418
1030.239	4.554927855
1030.6095	5.098926803
1030.9785	3.885651881
1031.349	4.527694514
1031.7225	1.066776284
1032.1065	1.721520354
1032.488	1.049247192
1032.8915	0.135881208
1033.337	0.265225421
1033.7745	0.562883877
1034.2175	0.382786458
1034.6595	0.480220351
1035.1115	0.55550294
1035.5565	0.53687817
1036.0065	0.473514438
1036.5015	0.587006254
1037.1185	0.33697822
1037.7365	0.116178879
1038.349	0.466327141
1038.949	2.291514744
1039.5525	0.190222478
1040.1515	0.320877387
1040.7535	0.297055412
1041.353	0.269006778
1041.987	3.389091506
1042.6145	0.138522587
1043.2405	0.17302236
1043.872	0.546843542
1044.502	0.129935061
1045.14	0.329385141
1045.7765	0.632102589
1046.4145	0.232175351
1047.0685	0.569039651
1047.732	0.852576764
1048.3885	0.323386044
1049.0495	0.271856988
1049.7105	0.744049569
1050.3705	0.307882023
1051.034	4.951666168
1051.683	0.440762801
1052.3025	1.096715584
1052.9115	0.613143329
1053.521	0.946170997
1054.1315	1.230008489
1054.748	0.511016981
1055.371	0.626675032
1055.9955	0.24448158
1056.6265	0.72873531
1057.146	1.062187774
1057.639	0.103846378
1058.1325	2.349723684
1058.6235	1.149862684
1059.119	0.307715098
1059.6065	1.102928399
1060.093	2.491029381
1060.591	1.711825385
1061.0295	4.726286245
1061.4515	5.268212927
1061.8805	2.059861865
1062.3015	4.12640969
1062.718	4.613073479
1063.135	3.779010448
1063.556	6.043368103
1063.974	6.140613893
1064.377	6.389628
1064.787	6.595528732
1065.202	6.676527738
1065.6175	7.913231026
1066.0175	7.498386208
1066.4365	8.34567144
1066.8485	8.410163353
1067.257	8.115708534
1067.6795	8.205288178
1068.0965	8.634217505
1068.527	9.239349456
1068.9605	8.521626667
1069.3965	8.7551528
1069.8225	9.47671755
1070.2575	9.399769207
1070.686	10.05723382
1071.13	10.38206887
1071.636	10.27848861
1072.1445	10.39435597
1072.648	10.1075689
1073.1585	9.894949033
1073.6685	9.899801555
1074.1875	10.05424786
1074.7285	9.866929548
1075.208	9.797406894
1075.765	9.584643955
1076.3195	9.874698833
1076.8775	8.808863268
1077.4405	8.464292074
1078.0085	8.203278494
1078.5625	8.459677766
1079.1205	8.883290168
1079.67	9.508630178
1080.2405	8.923894244
1080.8045	8.576187661
1081.368	5.915094236
1081.9215	5.991746168
1082.476	6.585098908
1083.034	6.948708111
1083.587	7.469535036
1084.145	6.698636574
1084.709	7.560686301
1085.295	7.919821353
1085.858	6.07742152
1086.435	5.972576884
1086.9965	4.11061953
1087.572	4.76795765
1088.1375	4.808913374
1088.6945	5.433081593
1089.2915	5.674947548
1089.8965	4.20019061
1090.501	5.402989178
1091.103	4.815253537
1091.7135	4.541732581
1092.315	4.162115396
1092.922	3.902731063
1093.53	3.075957932
1094.0895	3.12
1094.6145	2.7
1095.14	0.25
1095.6745	0.41
1096.2045	0.22
1096.74	0.2
1097.2835	0.156402514
1097.8205	1.655812611
1098.339	0.734279473
1098.842	3.163911401
1099.3505	0.684830925
1099.85	0.515002905
1100.341	0.939261677
1100.847	0.820844839
1101.332	1.563369333
1101.8215	0.615465476
1102.305	4.268409173
1102.768	0.124234065
1103.231	0.482637096
1103.711	0.382646731
1104.18	0.885901356
1104.646	1.074926345
1105.1175	2.56
1105.5875	5.869260754
1106.0525	5.475519169
1106.542	5.866001969
1107.014	5.327379336
1107.5425	5.300002591
1108.037	5.855423332
1108.5295	6.178516656
1109.0875	5.061563571
1109.583	4.826068228
1110.013	5.393822728
1110.486	6.174660478
1110.9745	6.166294689
1111.4665	5.868865075
1111.945	5.79351091
1112.423	5.233697851
1112.8735	5.347372837
1113.3895	6.640822782
1113.866	7.240098323
1114.3355	5.607473363
1114.8035	3.235922319
1115.272	2.281708907
1115.7365	0.717007111
1116.208	0.23
1116.6765	0.192003989
1117.14	0.079842988
1117.607	0.166411901
1118.117	0.695789643
1118.6345	0.416754201
1119.151	0.153804
1119.6655	0.480858154
1120.185	0.163839917
1120.7075	1.204499905
1121.228	1.167386608
1121.7475	0.392744911
1122.3205	0.22828721
1122.917	0.230030282
1123.509	0.213373281
1124.101	0.13125766
1124.699	0.421589451
1125.295	0.638150555
1125.884	0.715728252
1126.4745	0.535728994
1127.086	0.74898634
1127.7255	0.213204928
1128.3495	0.401159388
1128.987	0.118904867
1129.615	0.079623615
1130.2445	0.05272794
1130.8735	3.0496523
1131.4945	0.868158155
1132.1875	0.570951394
1132.9405	0.161957667
1133.699	0.118449442
1134.453	0.134975204
1135.2085	0.362062764
1135.956	0.676599871
1136.696	0.594039087
1137.438	0.510574909
1138.18	0.58983859
1138.923	0.099718291
1139.689	0.343301577
1140.438	0.787338105
1141.203	0.894564012
1141.9495	0.155318676
1142.7075	0.171257474
1143.459	0.839441318
1144.2195	3.703802008
1145.0075	0.101945706
1145.7995	0.634963365
1146.597	2.806562727
1147.3835	4.681160323
1148.1745	4.40004346
1148.9665	1.809899987
1149.773	0.939839033
1150.51	0.289788765
1150.907	0.513051756
1151.304	0.66989752
1151.6965	0.876092617
1152.0855	0.168411917
1152.475	3.544422113
1152.8605	3.998996765
1153.2465	4.567549041
1153.625	5.57826365
1154.0945	5.385141293
1154.5735	4.967874058
1155.0455	4.544375183
1155.5145	4.805025302
1155.987	4.987025592
1156.443	4.970405518
1156.901	4.776027941
1157.3615	4.536482754
1157.855	4.250492952
1158.3485	3.085792043
1158.842	5.545374362
1159.344	4.741485618
1159.844	4.550097419
1160.3445	5.510943109
1160.8415	6.78328099
1161.325	7.461254267
1161.7635	7.998634092
1162.184	7.911709897
1162.6	6.807555934
1163.021	6.935841299
1163.4465	8.468666182
1163.867	6.444086694
1164.281	6.948833363
1164.708	7.806336855
1165.135	7.786451324
1165.5765	8.028120571
1166.019	7.228885247
1166.4545	7.674599544
1166.897	7.14518
1167.3465	6.120515405
1167.7985	7.03141984
1168.2445	4.928563348
1168.6845	5.318507922
1169.121	7.724798061
1169.5645	7.142093706
1170.016	6.860586665
1170.4595	7.482945921
1170.91	6.057634859
1171.352	3.938330438
1171.7995	7.185539018
1172.379	6.655965966
1173.171	5.821798994
1173.9765	6.64559482
1174.7885	6.287493796
1175.583	4.825497202
1176.3765	5.560770501
1177.173	0.970574927
1177.962	5.281803846
1178.751	5.847390334
1179.5535	5.225499687
1180.348	6.473522112
1181.1445	6.215891857
1181.937	4.642436785
1182.74	4.719630128
1183.532	3.313363306
1184.3185	1.89735674
1185.147	5.996778201
1186.2185	3.19523103
1187.291	3.467402794
1188.3765	2.921785482
1189.4575	1.411373358
1190.5405	0.208895202
1191.628	0.29094442
1192.7185	3.431359693
1193.7815	0.340245069
1194.745	0.187026487
1195.704	0.241059658
1196.6695	2.388827347
1197.629	0.967961808
1198.5635	0.252450711
1199.5105	0.189056966
1200.454	0.491504447
1201.4	0.31633057
1202.474	0.924836264
1203.568	0.591770389
1204.659	0.391784356
1205.75	0.240954252
1206.855	0.686571635
1207.954	0.985861178
1209.053	0.730106512
1210.1335	0.194591166
1210.863	0.352127204
1211.477	0.770847955
1212.0915	1.068235422
1212.712	0.383097078
1213.336	0.282037804
1213.9525	3.972929859
