Vial	UGSB Acc. Number	Depth (m)	Age (ka)	Species	Achnanthidium gracillimum (Meister) Lange-Bertalot 2004	Achnanthes lacunarum Hustedt 1930	Achnanthes minuscula Hustedt 1945	Achnanthidium jackii Rabenhorst 1861	Achnanthidium minutissimum (Kützing) Czarnecki 1994	Achnanthidium sp. nov.	Actinocyclus normanii (Gregory ex Greville) Hustedt 1957	Actinocyclus sp. nov.	Amphora brevis Levkov 2009	Amphora crawfordii Levkov 2009	Amphora indistincta Levkov 2009	Amphora meridionalis Levkov 2009	Amphora micra Levkov 2009	Amphora neglectiformis Levkov & Edlund 2009	Amphora ohridana Levkov 2007	Amphora ovalis (Kützing) Kützing 1844	Amphora ovalis var. lata Levkov 2009	Amphora ovalis var. tenuis Levkov 2009	Amphora pediculus (Kützing) Grunow 1880	Amphora prespanensis Levkov, Krstic & Metzeltin 2007	Amphora pseudaequalis Levkov 2009	Amphra pseudoeximia Levkov 2009	Amphora pura Levkov 2009	Amphora sancti-naumii Levkov & Metzeltin 2007	Amphora staubii Pantocsek 1892	Amphora subaequalis Levkov 2009	Amphora transsylvanica Pantocsek 1892	Amphora vetula Levkov 2009	Aneumastus albanicus Lange-Bertalot & Miho 2001	Aneumastus densistriatus (Levkov & Krstic) Kulikovskiy, Glushchenko & Kociolek 2017	Aneumastus juriljii Levkov & Metzeltin 2007	Aneumastus macedonicus Levkov 2007	Aneumastus ohridanus Levkov & Metzeltin 2007	Aneumastus pseudapiculatus Levkov & Metzeltin 2007	Aneumastus rhombicus Levkov & Metzeltin 2007	Aneumastus sp. 1 nov.	Aneumastus sp. 2 nov.	Aneumastus sp. 3 nov.	Asterionella formosa Hassall 1850	Aulacoseira ambigua (Grunow) Simonsen 1979	Aulacoseira cf. italica (Ehrenberg) Simonsen 1979	Aulacoseira cf. temperei (Pantocsek) Ognjanova-Rumenova & Crawford 2012 	Aulacoseira granulata (Ehrenberg) Simonsen 1979	Caloneis acuta Levkov & Metzeltin 2007	Caloneis affinis Levkov & Williams 2014	Caloneis angustata Levkov & Williams 2014	Caloneis clavicula Levkov & Metzeltin 2007	Caloneis claviculiformis Levkov & Williams 2014	Caloneis gibba Levkov & Metzeltin 2007	Caloneis lancettula (Schulz) Lange-Bertalot & Witkowski 1996 	Caloneis meridionalis Levkov & Krstic 2007	Caloneis parva Levkov & Williams 2017	Campylodiscus echinatus Jurilj 1949	Campylodiscus levanderi Hustedt 1925	Campylodiscus marginatus Jurilj 1949	Campylodiscus marginatus var. tenuis Jurilj 1949	Campylodiscus spinosus Jurilj 1949	Cavinula cocconeiformis (Gregory) Mann & Stickle 1990	Cavinula cocconeiformis f. elliptica (Hustedt) Lange-Bertalot 1996	Cavinula mollicula (Hustedt) Lange-Bertalot 1996	Cavinula scutelloides (Smith) Lange-Bertalot 1995	Cocconeis disculus (Schumann) Cleve 1882	Cocconeis neothumensis Krammer 1990	Cocconeis placentula Ehrenberg 1838	Cocconeis placentula var. euglypta (Ehrenberg) Cleve 1884	Cocconeis placentula var. lineata (Ehrenberg) Cleve 1880	Cocconeis pseudolineata (Geitler) Lange-Bertalot 2004	Cocconeis pseudothumensis Reichardt 1982	Cocconeis robusta Jurilj 1954	Cocconeis sp. nov.	Cocconeis thienemanii Hustedt 1954	Craticula cuspidata (Kützing) Mann 1990	Cribrionella ohridana Jovanovska, Cvetkoska, Tofilovska, Ognjanova-Rumenova & Levkov 2016	Cyclotella bifacialis Jurilj 1954	Cyclotella cavitata Tofilovska, Cvetkoska, Jovanovska, Ognjanova-Rumenova & Levkov 2016	Cyclotella cavitata var. 1 nov.	Cyclotella cavitata var. 2 nov.	Cyclotella fottii Hustedt 1942	Cyclotella fottii var. nov.	Cyclotella meneghiniana Kützing 1844	Cyclotella sollevata Jovanovska, Cvetkoska, Tofilovska, Ognjanova-Rumenova & Levkov 2016	Cymatopleura acutiformis Levkov & Nakov 2007	Cymatopleura elliptica (Brébisson) Smith 1851	Cymatopleura solea (Brébisson) Smith 1851	Cymatopleura solea var. obtusata Jurilj 1949	Cymbella excisiformis Krammer 2002	Cymbella exigua Krammer 2002	Cymbella lange-bertalotii Krammer 2002	Cymbella melovskii Levkov & Krstic 2007	Cymbella modica Levkov & Nakov 2007	Cymbella neocistula Krammer 2002	Cymbella neoleptoceroides Levkov 2007	Cymbella ohridana Levkov & Krstic 2007	Cymbella perexigua Levkov & Krstic 2007	Cymbella perparva Krammer 2002	Cymbopleura anglica (Lagerstedt) Krammer 2003	Cymbopleura inaequaliformis Krammer 2003 	Cymbopleura inaequalis (Ehrenberg) Krammer 2003	Cymbopleura juriljii Levkov & Metzeltin 2007	Cymbopleura lata (Grunow) Krammer 2003	Cymbopleura sp. 1 nov.	Cymbopleura sp. 2 nov.	Cymbopleura subaequalis (Grunow) Krammer 2003	Cymbopleura tumida Levkov, Krstic & Nakov 2011	Denticula tenuis Kützing 1844	Diatoma vulgaris Bory 1824	Diatoma sp. nov.	Diatoma densicostata Levkov & Williams 2006	Diatoma ehrenbergii Kützing 1844	Didymosphenia geminata (Lyngbye) Schmidt 1899	Diploneis alpina Meister 1912	Diploneis krammeri Lange-Bertalot & Reichardt 2000	Diploneis marginestriata Hustedt 1922	Diploneis mauleri (Brun) Cleve 1894	Diploneis modica Hustedt 1945	Diploneis oculata (Brébisson) Cleve 1894	Diploneis ostracodarum (Pantocsek) Jurilj 1954	Diploneis parabudayana Jovanovska, Nakov & Levkov 2013	Diploneis peterseni Hustedt 1937	Diploneis praeclara (Pantocsek) Cleve-Euler 1934	Diploneis pulchra Jovanovska, Nakov & Levkov 2013	Diploneis rotunda Jovanovska, Nakov & Levkov 2013	Diploneis soninkhishigae Jovanovska, Levkov & Edlund 2015	Diploneis sp. 1 nov.	Diploneis sp. 2 nov.	Diploneis tavcharii Jurilj 1954	Diploneis vetusa Jovanovska, Nakov & Levkov 2013	Discostella pseudostelligera (Hustedt) Houk & Klee 2004	Ellerbeckia arenaria (Moore ex Ralfs) Crawford 1988	Encyonema lange-bertalotii Krammer 1997	Encyonema mesianum (Cholnoky) Mann 1990	Encyonema minutum (Hilse) Mann 1990	Encyonema ochridanum Krammer 1997	Encyonema pseudocaespitosum Levkov & Krstic 2007	Encyonopsis falaisensis (Grunow) Krammer 1997	Encyonopsis microcephala (Grunow) Krammer 1997	Epithemia adnata (Kützing) Brébisson 1838	Epithemia goeppertiana Hilse 1860	Epithemia hyndmannii Smith 1850	Epithemia ohridana Levkov & Metzeltin 2007	Epithemia sorex Kützing 1844	Epithemia turgida (Ehrenberg) Kützing 1844	Fallacia helensis (Schulz) Mann 1990	Fallacia insociabilis (Krasske) Mann 1990	Fallacia lenzii (Hustedt) Lange-Bertalot 2004	Fallacia monoculata (Hustedt) Mann 1990	Fallacia ochridana (Hustedt) Levkov & Krstic 2007	Fallacia omissa (Hustedt) Mann 1990	Fallacia pygmaea (Kützing) Stickle & Mann 1990	Fallacia sp. nov. 	Fragilaria capucina Desmazières 1830	Fragilaria capucina var. 1	Fragilaria vaucheriae (Kützing) Petersen 1938	Frustulia crassinerva (Brébisson ex Smith) Lange-Bertalot & Krammer 1996	Geissleria decussis (Østrup) Lange-Bertalot & Metzeltin 1996	Geissleria ohridana Levkov 2007	Geissleri modica (Hustedt) Wetzel, Novais & Ector 2013	Gomphoneis ohridana Levkov 2007	Gomphonema balcanicum Levkov & Krstic 2007	Gomphonema exilissimum (Grunow) Lange-Bertalot & Reichardt 1996	Gomphonema insigniforme Reichardt & Lange-Bertalot 1999	Gomphonema linearoides Levkov 2011	Gomphonema micropus Kützing 1844	Gomphonema mihoi Levkov 2011	Gomphonema minutum (Agardh) Agardh 1831	Gomphonema pseudotenellum Lange-Bertalot 1985	Gomphonema pumilum (Grunow) Reichardt & Lange-Berttalot 1991	Gomphonema sancti-naumii Metzeltin & Levkov 2007	Gomphonema sarcophagus Gregory 1856	Gomphonema sp. nov.	Gomphonema tergestinum Fricke 1902	Gomphonema trigonocephalum Ehrenberg 1854	Gomphosphenia lingulatiformis (Lange-Bertalot & Reichardt) Lange-Bertalot 1995	Gomphosphenia tenuis Levkov & Williams 2011	Grunowia tabellaria (Grunow) Rabenhorst 1864	Gyrosigma attenuatum (Kützing) Rabenhorst 1853	Gyrosigma macedonicum Levkov, Krstic & Nakov 2006	Gyrosigma sciotoense (Sullivant) Cleve 1895	Halamphora parathumensis Levkov, Pavlov & Jovanovska 2009	Hantzschia abundans Lange-Bertalot 1993	Hippodonta abunda Pavlov, Levkov, Williams & Edlund 2013	Hippodonta costulatiformis Lange-Bertalot, Metzeltin & Witkowski 1996	Hippodonta costulatiformis var. densistriata Pavlov, Levkov, Williams & Edlund 2013	Hippodonta exigua Pavlov, Levkov, Williams & Edlund 2013	Hippodonta latelanceolata Pavlov, Levkov, Williams & Edlund 2013	Hippodonta lueneburgensis (Grunow) Lange-Bertalot, Metzeltin & Witkowski 1996	Hippodonta microcostulata Metzeltin, Kulikovskiy & Lange-Bertalot 2012	Hippodonta naviculiformis Pavlov, Levkov, Williams & Edlund 2013	Hippodonta subrostrata Pavlov, Levkov, Williams & Edlund 2013	Humidophila contenta (Grunow) Lowe, Kociolek, Johansen, Van de Vijver, Lange-Bertalot & Kopalová 2014	Karayevia clevei (Grunow) Bukhtiyarova 1999	Karayevia clevei var. balcanica f. rostrata (Hustedt) Levkov 2007	Karayevia sp. nov.	Khursevichia explorata (Hustedt) Kulikovskiy, Metzeltin & Lange-Bertalot 2012	Klinodiscus obliquus Jurilj 1949	Krsticiella ohridana Levkov 2007	Lemnicola hungarica (Grunow) Round & Basson 1997	Lindavia radiosa (Grunow) De Toni & Forti 1900 	Lindavia thienemannii (Jurilj) Nakov, Guillory, Julius, Theriot & Alverson 2015	Luticola frequentissima Levkov, Metzeltin & Pavlov 2013	Luticola nivalis (Ehrenberg) Mann 1990	Luticola ventricosa (Kützing) Mann 1990	Luticola vesnae Levkov, Metzeltin & Pavlov 2013	Meridion cf. anceps (Ehrenberg) Williams 1985	Meridion constrictum Ralfs 1843	Navicula antonii Lange-Bertalot 2000	Navicula blazencicae Levkov & Krstic 2007	Navicula capitatoradiata Germain ex Gasse 1986	Navicula cari Ehrenberg 1836	Navicula cryptocephala Kützing 1844	Navicula cryptotenella Lange-Bertalot 1985	Navicula cryptotenelloides Lange-Bertalot 1993	Navicula hastata Jurilj 1954	Navicula hastatula Lange-Bertalot & Miho 2001	Navicula krsticii Levkov 2007	Navicula melovskii Levkov & Krstic 2007	Navicula modica Hustedt 1945	Navicula oblonga Kützing 1844	Navicula occulta Krasske 1929	Navicula ognjanovae Levkov & Metzeltin 2007	Navicula parahasta Lange-Bertalot & Miho 2001	Navicula paraobesa Metzeltin & Levkov 2007	Navicula perobesa Hustedt 1934	Navicula platystoma Ehrenberg 1838	Navicula praeterita Hustedt 1945	Navicula prespanensis Levkov & Metzeltin 2007	Navicula pseudoantonii Levkov & Metzeltin 2007	Navicula radiosa Kützing 1844	Navicula reinhardtii (Grunow) Grunow 1877	Navicula rhynchocephala Kützing 1844	Navicula sancti-naumii Levkov & Metzeltin 2007	Navicula sp. 1 nov.	Navicula sp. 2 nov.	Navicula stankovicii Hustedt 1945	Navicula subalpina Reichardt 1988	Navicula subhastatula Levkov & Metzeltin 2007	Navicula tripunctata (Müller) Bory 1822	Navicula viridulacalcis Rumrich & Lange-Bertalot 2000	Neidiomorpha binodis (Ehrenberg) Cantonati, Lange-Bertalot & Angeli 2010	Neidium ampliatum (Ehrenberg) Krammer 1985	Neidium apiculatum Reimer 1959	Neidium cuneatiforme Levkov 2007	Neidium majus (Jurilj) Levkov 2007	Nitzschia bryophila (Hustedt) Hustedt 1943	Nitzschia dissipata (Kützing) Grunow 1862	Nitzschia linearis Smith 1853	Nitzschia macedonica Hustedt 1945	Nitzschia palea (Kützing) Smith 1856	Nitzschia perminuta Grunow 1881	Nitzschia radicula Hustedt 1942	Nitzschia recta Hantzsch 1861	Nitzschia solita Hustedt 1953	Nitzschia spinifera Levkov, Metzeltin & Krstic 2006	Nitzschia subacicularis Hustedt 1922	Nitzschia vermicularis (Kützing) Hantzsch 1860	Nupela tenuicephala (Hustedt) Lange-Bertalot 1993	Oestrupia biconstricta (Østrup) Lange-Bertalot & Krammer 1985	Pantocsekiella cf. polymorpha (Meyer & Håkansson) Kiss & Ács 2016	Pantocsekiella costei (Druart & Straub) Kiss & Ács 2016	Pantocsekiella delicatula (Hustedt) Kiss & Ács 2016	Pantocsekiella minuscula (Jurilj) Kiss & Ács 2016	Pantocsekiella minuscula var. nov.	Pantocsekiella ocellata (Pantocsek) Kiss & Ács 2016	Pantocsekiella ocellata var. 1 	Pantocsekiella ocellata var. 2 	Pantocsekiella ocellata var. 3 	Pantocsekiella rossii (Håkansson) Kiss & Ács 2016	Pantocsekiella sp. 1 nov.	Pantocsekiella sp. 2 nov.	Paraplaconeis macedonica (Levkov & Metzeltin) Kulikovskiy, Metzeltin & Lange-Bertalot 2012	Paraplaconeis maculata (Hustedt) Kulikovskiy & Lange-Bertalot 2012	Paraplaconeis prespanensis (Levkov, Krstic & Nakov) Kulikovskiy & Lange-Bertalot  2012	Pinnularia borealis Ehrenberg 1843	Pinnularia gibba (Ehrenberg) Ehrenberg 1843	Pinnularia viridiformis Krammer 1992	Pinnularia viridis (Nitzsch) Ehrenberg 1843	Placoneis balcanica (Hustedt) Lange-Bertalot, Metzeltin & Levkov 2005	Placoneis latiuscula (Grunow) Levkov 2007	Placoneis neoexigua Lange-Bertalot & Miho 2006	Placoneis pseudabundans Levkov 2011	Placoneis pseudanglica (Lange-Bertalot) Cox 1987	Placoneis signatoides Metzeltin & Levkov 2007	Placoneis significans Lange-Bertalot 2005	Placoneis sp. nov.	Placoneis subelegans Levkov 2011	Placoneis subgastriformis (Hustedt) Cox 2003	Placoneis tumidula Levkov 2007	Planothidium dubium (Grunow) Round & Bukhtiyarova 1996	Planothidium calcar (Cleve) Edlund 2001	Planothidium frequentissimum (Lange-Bertalot) Lange-Bertalot 1999	Planothidium lanceolatum (Brébisson) Lange-Bertalot 1999	Planothidium rostratum (Østrup) Lange-Bertalot 1999	Platessa holsatica (Hustedt) Lange-Bertalot 2004	Platessa oblongella (Østrup) Wetzel, Lange-Bertalot & Ector 2017	Prestauroneis tumida Levkov 2011	Psammothidium daonense (Lange-Bertalot) Lange-Bertalot 1999	Psammothidium helveticum (Hustedt) Bukhtiyarova & Round 1996	Pseudostaurosira brevistriata (Grunow) Williams & Round 1987	Pseudostaurosira elliptica (Schumann) Edlund, Morales & Spaulding 2006	Pseudostaurosira parasitica (Smith) Morales 2003	Pseudostaurosira subconstricta (Grunow) Kulikovskiy & Genkal 2011	Reimeria fontinalis Levkov & Ector 2010	Reimeria sinuata (Gregory) Kociolek & Stoermer 1987	Rhoicosphenia macedonica Levkov & Krstic 2007	Rhoicosphenia tenius Levkov & Nakov 2008	Rhopalodia operculata (Agardh) Håkanasson 1979	Rhopalodia gibba (Ehrenberg) Müller 1895	Rhopalodia gibberula (Ehrenberg) Müller 1895	Scoliodiscus glaber (Jurilj) Jurilj 1954	Sellaphora krsticii Levkov, Nakov & Metzeltin 2006	Sellaphora laevissima (Kützing) Mann 1989	Sellaphora macedonica Levkov & Metzeltin 2007	Sellaphora ohridana Levkov & Krstic 2007	Sellaphora pseudomutatoides Levkov & Metzeltin 2007	Sellaphora pseudopupula (Krasske) Lange-Bertalot 1996	Sellaphora pupula (Kützing) Mereschkovsky 1902	Sellaphora rotunda (Hustedt) Wetzel, Ector, Van de Vijver, Compère & Mann 2015	Sellaphora saugerresii (Desmazières) Wetzel & Mann 2015	Sellaphora sp. nov	Sellaphora submuralis (Hustedt) Wetzel, Ector, Van de Vijver, Compère & Mann 2015	Sellaphora subpupula Levkov 2007	Sellaphora utermoehlii (Hustedt) Wetzel & Mann 2015	Skabitschewskia oestrupii (Cleve) Kuliskovskiy & Lange-Bertalot 2015	Stauroneis balatonis Pantocsek 1901	Stauroneis borgei Manguin 1941	Stauroneis phoenicenteron (Nitzsch) Ehrenberg 1843	Stauroneis separanda Lange-Bertalot & Werum 2004	Staurosira binodis (Ehrenberg) Lange-Bertalot 2011	Staurosira construens (Ehrenberg) Williams & Round 1987	Staurosira sp. nov	Staurosirella berolinensis (Lemmermann) Bukhtiyarova 1995	Staurosirella lata Levkov, Williams & Cvetkoska 2011	Staurosirella pinnata (Ehrenberg) Williams & Round 1987	Staurosirella pulchella Levkov & Williams 2011	Stephanodiscus hantzschii Grunow 1880	Stephanodiscus klamathensis Houk, Klee & Tanaka 2014	Stephanodiscus minutulus (Kützing) Cleve & Möller 1878	Stephanodiscus sp. 2 nov.	Stephanodiscus sp. 3 nov.	Stephanodiscus sp. 4 nov.	Stephanodiscus sp. 5 nov.	Stephanodiscus transylvanicus Pantocsek 1892	Stephanodiscus vestibulis Håkansson, Theriot & Stoermer 1986	Surirella angustata Kützing 1844	Surirella birostrata Hustedt 1912	Surirella biseriata Brébisson 1835	Surirella brebissonii var. kuetzingii Krammer & Lange-Bertalot 1987	Surirella bifrons (Ehrenberg) Ehrenberg 1843	Surirella helisela (Jurilj) Jurilj 1954	Surirella iconella (Jurilj) Jurilj 1954	Surirella imbuta Jurilj 1949	Surirella minuta Brébisson 1849	Surirella parahelvetica Cvetkoska, Levkov & Hamilton 2014	Surirella rotunda Jurilj 1949	Surirella sp. 1 nov.	Surirella sp. 2 nov.	Surirella sp. 3 nov.	Surirella spiralis Kützing 1844	Tabellaria flocculosa (Roth) Kützing 1844	Tertiarius mariovensis Ognjanova-Rumenova, Jovanovska, Cvetkoska & Levkov 2015	Tryblionella angustata Smith 1853	Tryblionella angustulata (Lange-Bertalot) Cantonati & Lange-Bertalot 2017	Tryblionella brunoi (Lange-Bertalot) Cantonati & Lange-Bertalot 2017	Ulnaria acus (Kützing) Aboal 2003	Ulnaria biceps (Kützing) Compère 2001	Ulnaria capitata (Ehrenberg) Compère 2001	Ulnaria ulna (Nitzsch) Compère 2001	Amphora cuneatiformis Levkov & Krstic 2009	Amphora pseudominutissima Levkov 2009	Amphora recens Levkov & Nakov 2009	Amphora recondita Levkov & Nakov 2009	Aneumastus humboldtianus Lange-Bertalot & Miho 2001	Aneumastus metzeltinii Levkov 2007	Aneumastus rosettae Lange-Bertalot & Miho 2001	Aneumastus subapiculatus Levkov & Nakov 2007	Caloneis amoena Levkov & Williams 2014	Caloneis biconstrictoides Levkov 2007	Caloneis strelnikovae Levkov & Williams 2014	Campylodiscus marginatus var. rudis Jurilj 1949	Campylodiscus striatus Jurilj 1949	Cymbopleura macedonica Levkov & Krstic 2007	Cymbopleura pertruncata Levkov & Metzeltin 2007	Cymbopleura petrovskae Levkov & Krstic 2007	Diatoma angusticostata Williams & Levkov 2006	Diatoma ochridana Lange-Bertalot & Rumrich 1991	Diploneis heisingeriae Jurilj	Encyonema cespitosiforme Cvetkoska & Levkov 2012	Encyonema macedonicum Levkov, Metzeltin & Krstic 2006	Epithemia lunata Jurilj 1954	Fragilaria micra Levkov & Williams	Gomphoneis prespanensis Levkov, Metzeltin & Krstic 2007	Gomphonema densistriatum Levkov 2011	Gomphonema fonticolum (Hustedt) Levkov & Krstic 2007	Gomphonema irroratum Hustedt 1945	Gomphonema paratergestinum Levkov, Mitic-Kopanja & Reichardt 2016	Gomphonema perolivaceoides Levkov 2007	Gomphonema perolivaceolacuum Levkov 2011	Gomphonema pratense var. lanceolatum Levkov, Mitic-Kopanja & Reichardt 2016	Gomphonema subaequale Levkov 2011	Gomphonema subolivaceum Levkov & Nakov 2007	Hippodonta humboldtiana Pavlov, Levkov, Williams & Edlund 2013	Karayevia clevei var. balcanica (Hustedt) Levkov 2007	Mastogloia ohridana Cvetkoska & Levkov 2012	Navicula perturbata Jurilj 1954	Navicula perturbata var. lata Levkov & Nakov 2007	Navicula petrovskae Levkov & Krstic	Navicula reinhardtii var. rhomboelliptica Levkov, Krstic & Nakov 2007	Navicula subviridula Levkov 2011	Neidium acutum Levkov & Krstic 2007	Odontidium minutum Levkov & Williams 2011	Placoneis ohridana Levkov & Metzeltin 2007	Surirella lineopunctata Jurilj 1949	Campylodiscus chadoi Jerkovic 1971	Campylodiscus juriljii Jerkovic 1971	Gomphonema macedonicum Hustedt 1945	Nitzschia speciosa Hustedt 1945
NA	NA	NA	NA	Empire	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
