time	DD
0	1.18995455240717
0.00685342671335754	1.18891047256103
0.0137068534267133	1.18786639271485
0.0205602801400708	1.1868223128687
0.0274137068534266	1.18577823302252
0.0342671335667841	1.18473415317637
0.0411205602801399	1.1836900733302
0.0479739869934974	1.18264599348405
0.0548274137068532	1.2108988761937
0.0616808404202107	1.20985479634755
0.0685342671335682	1.20881071650138
0.075387693846924	1.20776663665523
0.0822411205602815	1.20672255680908
0.0890945472736373	1.2056784769629
0.0959479739869948	1.20463439711675
0.102801400700351	1.20375446233343
0.109654827413708	1.20311195165886
0.116508254127064	1.20246944098429
0.123361680840421	1.20182693030975
0.130215107553777	1.20118441963518
0.137068534267135	1.20054190896061
0.14392196098049	1.19989939828604
0.150775387693848	1.19925688761151
0.157628814407204	1.19861437693693
0.164482241120561	1.19797186626237
0.171335667833917	1.1973293555878
0.178189094547275	1.19668684491326
0.18504252126063	1.19604433423869
0.191895947973988	1.19540182356412
0.198749374687344	1.19475931288955
0.205602801400701	1.19421528925271
0.212456228114057	1.19369324932962
0.219309654827414	1.19317120940656
0.22616308154077	1.19264916948347
0.233016508254128	1.19212712956038
0.239869934967484	1.19160508963732
0.246723361680841	1.19108304971423
0.253576788394197	1.19056100979114
0.260430215107554	1.19003896986805
0.267283641820912	1.18951692994499
0.274137068534268	1.18899489002191
0.280990495247625	1.18847285009882
0.287843921960981	1.18795081017573
0.294697348674338	1.18742877025267
0.301550775387694	1.18682040761348
0.308404202101052	1.18591687697739
0.315257628814408	1.18501334634129
0.322111055527765	1.18410981570519
0.328964482241121	1.18320628506909
0.335817908954478	1.18230275443299
0.342671335667834	1.18139922379689
0.349524762381192	1.18049569316079
0.356378189094547	1.1795921625247
0.363231615807905	1.17868863188857
0.370085042521261	1.17778510125247
0.376938469234618	1.17688157061637
0.383791895947974	1.17597803998027
0.390645322661332	1.17507450934417
0.397498749374687	1.17417097870807
0.404352176088045	1.17326744807198
0.411205602801401	1.17236391743588
0.418059029514758	1.17146038679978
0.424912456228114	1.17055685616365
0.431765882941471	1.16965332552755
0.438619309654827	1.16874979489145
0.445472736368185	1.16784626425535
0.45232616308154	1.16694273361926
0.459179589794898	1.16603920298316
0.466033016508254	1.16513567234706
