time	Kabschange
0	-0.434226117817084
0.00683341670835418	-0.401420531285689
0.0136668334167084	-0.266246761020423
0.0205002501250625	-0.0210091508365001
0.0273336668334167	0.18834814824865
0.0341670835417709	0.259345843796746
0.0410005002501251	0.0967356515225526
0.0478339169584792	-0.324435232675359
0.0546673336668334	-1.00280747848318
0.0615007503751876	-0.281168506717571
0.0683341670835418	0.735292759314983
0.075167583791896	1.61848298855857
0.0820010005002501	2.28609170262182
0.0888344172086043	2.41223034865903
0.0956678339169585	1.73161791825619
0.102501250625313	0.243801138035992
0.109334667333667	-0.771653228585264
0.116168084042021	0.123960654375806
0.123001500750375	0.0922668102698413
0.129834917458729	-0.883822428306184
0.136668334167084	-0.143530676067243
0.143501750875438	0.612782567464247
0.150335167583792	0.97615144762485
0.157168584292146	0.944728934516852
0.1640020010005	0.407860191176162
0.170835417708854	-0.562135786918092
0.177668834417209	-0.819601884770686
0.184502251125563	-0.540335207723093
0.191335667833917	-0.837184279517664
0.198169084542271	-0.713931154492855
0.205002501250625	-0.114013099098481
0.211835917958979	0.270282842983912
0.218669334667334	0.337877670165255
0.225502751375688	0.0414524100228422
0.232336168084042	-0.603624803375236
0.239169584792396	-0.781009286531343
0.24600300150075	-0.103026951121411
0.252836418209105	0.178753311558607
0.259669834917459	-0.0834499780735806
0.266503251625813	-0.8132435882413
0.273336668334167	-0.527240026363579
0.280170085042521	-0.111035917533491
0.287003501750875	-0.217815251783432
0.29383691845923	-0.847817317780661
0.300670335167584	-0.37540441951425
0.307503751875938	0.285403602496165
0.314337168584292	0.32159389070075
0.321170585292646	-0.0610673412957286
0.328004002001	-0.449408302515982
0.334837418709355	-0.663423202675355
0.341670835417709	-0.56641957713023
0.348504252126063	-0.313471257251212
0.355337668834417	-0.143895512842325
0.362171085542771	-0.320023377235329
0.369004502251126	-0.902665988432835
0.37583791895948	-0.656631497344556
0.382671335667834	-0.2495224448452
0.389504752376188	-0.0525959472925565
0.396338169084542	-0.0123077651778919
0.403171585792896	-0.0258562416380918
0.410005002501251	-0.0599151406328429
0.416838419209605	-0.1789769091734
0.423671835917959	-0.492392236969639
0.430505252626313	-0.980957795097723
0.437338669334667	-0.717447493206694
0.444172086043022	-0.305123621636807
0.451005502751376	-0.0426997905773985
0.45783891945973	-0.0576268604332619
0.464672336168084	-0.363769428299875
0.471505752876438	-0.945621418896789
0.478339169584792	-0.494391635579591
0.485172586293147	0.0172633793840187
0.492006003001501	-0.0706096428742503
0.498839419709855	-0.730263536913876
0.505672836418209	-0.565087722624838
0.512506253126563	0.221022379278946
0.519339669834918	0.625447444205914
0.526173086543272	0.608697284668426
0.533006503251626	0.169357359496007
0.53983991995998	-0.563678360554043
0.546673336668334	-0.852452144076428
0.553506753376688	-0.13714582395878
0.560340170085043	0.261049046175288
0.567173586793397	0.307834228012803
0.574007003501751	0.105340440121513
0.580840420210105	-0.181711262732623
0.587673836918459	-0.516292539368224
0.594507253626813	-0.722180283362254
0.601340670335168	-0.737273633743591
0.608174087043522	-0.563055222447318
0.615007503751876	-0.275694812219435
0.62184092046023	0.0402508908394535
0.628674337168584	0.147884832573982
0.635507753876939	-0.0925041555311193
0.642341170585293	-0.592147468634056
0.649174587293647	-1.04775453916248
0.656008004002001	-0.627899714172436
0.662841420710355	-0.429958134296171
0.669674837418709	-0.471176387156958
0.676508254127064	-0.730897160700784
