time	Grainsizeabschange
0	-5.27993649291003
0.00683341670835418	-4.73678204834354
0.0136668334167084	-4.23686892360007
0.0205002501250625	-3.77750655355374
0.0273336668334167	-3.3561388654864
0.0341670835417709	-2.97033874060807
0.0410005002501251	-2.61780266903773
0.0478339169584792	-2.29634558716523
0.0546673336668334	-2.00389589837201
0.0615007503751876	-1.73849066913326
0.0683341670835418	-1.49827099292095
0.075167583791896	-1.2814775219411
0.0820010005002501	-1.08644615629728
0.0888344172086043	-0.911603889419228
0.0956678339169585	-0.755464804072514
0.102501250625313	-0.616626213187638
0.109334667333667	-0.493764942343563
0.116168084042021	-0.385633749609413
0.123001500750375	-0.291057876971184
0.129834917458729	-0.208931731279067
0.136668334167084	-0.138215688850876
0.143501750875438	-0.0779330211034018
0.150335167583792	-0.0271669366770469
0.157168584292146	0.0149422633814974
0.1640020010005	0.0491999209855264
0.170835417708854	0.0763596506623754
0.177668834417209	0.0971258664440584
0.184502251125563	0.1121562099293
0.191335667833917	0.122063882238272
0.198169084542271	0.12741988313149
0.205002501250625	0.12875516071359
0.211835917958979	0.126562674008429
0.218669334667334	0.121299371877317
0.225502751375688	0.11338809094647
0.232336168084042	0.103219374911684
0.239169584792396	0.0911532185229377
0.24600300150075	0.0775207381468525
0.252836418209105	0.0626257718405635
0.259669834917459	0.0467464113355265
0.266503251625813	0.0301364679894819
0.273336668334167	0.0130268753020371
0.280170085042521	-0.00437296977666783
0.287003501750875	-0.0218739249170964
0.29383691845923	-0.0393058773656255
0.300670335167584	-0.0565165740178922
0.307503751875938	-0.0733705045090643
0.314337168584292	-0.0897478354639619
0.321170585292646	-0.105543394015742
0.328004002001	-0.120665698839225
0.334837418709355	-0.135036036865118
0.341670835417709	-0.148587584105823
0.348504252126063	-0.161264568805363
0.355337668834417	-0.173021475454267
0.362171085542771	-0.183822288046279
0.369004502251126	-0.193639771093302
0.37583791895948	-0.202454786968191
0.382671335667834	-0.210255648142473
0.389504752376188	-0.217037503042133
0.396338169084542	-0.222801754033285
0.403171585792896	-0.227555506472798
0.410005002501251	-0.231311047425587
0.416838419209605	-0.234085352900909
0.423671835917959	-0.235899622564705
0.430505252626313	-0.236778840566451
0.437338669334667	-0.236751361608833
0.444172086043022	-0.235848521227408
0.451005502751376	-0.234104268993441
0.45783891945973	-0.23155482401515
0.464672336168084	-0.228238351604864
0.471505752876438	-0.224194660089534
0.478339169584792	-0.219464917225012
0.485172586293147	-0.214091384948806
0.492006003001501	-0.208117171946356
0.498839419709855	-0.201586003187882
0.505672836418209	-0.19454200542973
0.512506253126563	-0.187029508327121
0.519339669834918	-0.17909286012182
0.526173086543272	-0.170776257332866
0.533006503251626	-0.162123587858995
0.53983991995998	-0.153178286678717
0.546673336668334	-0.14398320368153
0.553506753376688	-0.134580483002704
0.560340170085043	-0.125011453174827
0.567173586793397	-0.115316527726386
0.574007003501751	-0.105535115543759
0.580840420210105	-0.0957055405373147
0.587673836918459	-0.0858649701837424
0.594507253626813	-0.0760493523004386
0.601340670335168	-0.0662933598301393
0.608174087043522	-0.0566303429464874
0.615007503751876	-0.0470922882876927
0.62184092046023	-0.037709784738827
0.628674337168584	-0.0285119954539113
0.635507753876939	-0.0195266358043145
0.642341170585293	-0.0107799567018301
0.649174587293647	-0.00229673317773395
0.656008004002001	0.00589974219643474
0.662841420710355	0.0137876615419726
0.669674837418709	0.0213466994439239
0.676508254127064	0.0285580070223884
0.683341670835418	0.0354042022772759
0.690175087543772	0.0418693569782507
0.697008504252126	0.0479389805959695
0.70384192096048	0.0536000012259817
0.710675337668834	0.0588407438375725
0.717508754377189	0.0636509062670719
0.724342171085543	0.0680215327542025
0.731175587793897	0.0719449856173446
0.738009004502251	0.0754149151241223
0.744842421210605	0.0784262274952667
0.75167583791896	0.0809750517370289
0.758509254627314	0.08305870495457
0.765342671335668	0.0846756564833724
0.772176088044022	0.0858254912803796
0.779009504752376	0.0865088720979362
0.78584292146073	0.0867275011621251
0.792676338169085	0.0864840812519676
0.799509754877439	0.0857822760541448
0.806343171585793	0.0846266704878884
0.813176588294147	0.0830227304841298
0.820010005002501	0.0809767626791668
0.826843421710855	0.0784958741599706
0.83367683841921	0.0755879319991686
0.840510255127564	0.0722615230655297
0.847343671835918	0.0685259140192044
0.854177088544272	0.0643910113227574
0.861010505252626	0.0598673219077415
0.867843921960981	0.0549659139846621
0.874677338669335	0.0496983783164585
0.881510755377689	0.0440767901387514
0.888344172086043	0.038113671412247
0.895177588794397	0.0318219538297031
0.902011005502751	0.0252149424360686
0.908844422211106	0.0183062797815796
0.91567783891946	0.0111099110104103
0.922511255627814	0.00364004951185995
0.929344672336168	-0.0040888566037071
0.936178089044522	-0.012062157152528
0.943011505752877	-0.020265031839736
0.949844922461231	-0.0286825212795828
0.956678339169585	-0.0372995571462849
0.963511755877939	-0.0461009915452427
0.970345172586293	-0.0550716253744997
0.977178589294647	-0.0641962358664647
0.984012006003002	-0.0734596031920719
0.990845422711356	-0.0828465361008089
0.99767883941971	-0.0923418967570486
1.00451225612806	-0.101930624497435
1.01134567283642	-0.111597758759005
1.01817908954477	-0.121328461079272
1.02501250625313	-0.13110803610912
1.03184592296148	-0.140921951738264
1.03867933966984	-0.150755858317757
1.04551275637819	-0.160595606930884
1.05234617308654	-0.170427266772636
1.0591795897949	-0.180237141631717
1.06601300650325	-0.190011785507704
1.07284642321161	-0.199738017265067
1.07967983991996	-0.20940293451007
1.08651325662831	-0.218993926591776
1.09334667333667	-0.228498686662492
1.10018009004502	-0.237905223079905
