time	DD
0	1.18437185244327
0.00685342671335754	1.1833285353616
0.0137068534267133	1.1822852182799
0.0205602801400708	1.18124190119822
0.0274137068534266	1.18019858411652
0.0342671335667841	1.2084308263595
0.0411205602801399	1.2073875092778
0.0479739869934974	1.20634419219613
0.0548274137068532	1.20530087511443
0.0616808404202107	1.20425755803276
0.0685342671335682	1.20321424095106
0.075387693846924	1.20217092386938
0.0822411205602815	1.20112760678771
0.0890945472736373	1.20008428970601
0.0959479739869948	1.19904097262434
0.102801400700351	1.19816168068744
0.109654827413708	1.19751963940639
0.116508254127064	1.19687759812535
0.123361680840421	1.19623555684433
0.130215107553777	1.19559351556329
0.137068534267135	1.19495147428225
0.14392196098049	1.1943094330012
0.150775387693848	1.19366739172019
0.157628814407204	1.19302535043914
0.164482241120561	1.1923833091581
0.171335667833917	1.19174126787705
0.178189094547275	1.19109922659604
0.18504252126063	1.19045718531499
0.191895947973988	1.18981514403395
0.198749374687344	1.1891731027529
0.205602801400701	1.18862947655875
0.212456228114057	1.1881078180179
0.219309654827414	1.18758615947708
0.22616308154077	1.18706450093623
0.233016508254128	1.18654284239538
0.239869934967484	1.18602118385456
0.246723361680841	1.18549952531371
0.253576788394197	1.18497786677286
0.260430215107554	1.18445620823201
0.267283641820912	1.18393454969119
0.274137068534268	1.18341289115033
0.280990495247625	1.18289123260948
0.287843921960981	1.18236957406863
0.294697348674338	1.18184791552781
0.301550775387694	1.18123999733492
0.308404202101052	1.18033712678346
0.315257628814408	1.179434256232
0.322111055527765	1.17853138568055
0.328964482241121	1.17762851512909
0.335817908954478	1.17672564457764
0.342671335667834	1.17582277402618
0.349524762381192	1.17491990347473
0.356378189094547	1.17401703292328
0.363231615807905	1.17311416237179
0.370085042521261	1.17221129182033
0.376938469234618	1.17130842126888
0.383791895947974	1.17040555071742
0.390645322661332	1.16950268016597
0.397498749374687	1.16859980961452
0.404352176088045	1.16769693906306
0.411205602801401	1.16679406851161
0.418059029514758	1.16589119796015
0.424912456228114	1.16498832740867
0.431765882941471	1.16408545685721
0.438619309654827	1.16318258630575
0.445472736368185	1.1622797157543
0.45232616308154	1.16137684520285
0.459179589794898	1.16047397465139
0.466033016508254	1.15957110409994
0.472886443221611	1.15866823354848
0.479739869934969	1.15776536299703
0.486593296648325	1.15686249244557
0.493446723361682	1.15595962189409
0.500300150075038	1.15508574864503
0.507153576788395	1.15484498316464
0.514007003501751	1.15460421768425
0.520860430215109	1.15436345220386
0.527713856928465	1.15412268672347
0.534567283641822	1.15388192124309
0.541420710355178	1.1536411557627
0.548274137068535	1.15340039028231
0.555127563781891	1.15315962480192
0.561980990495249	1.15291885932153
0.568834417208604	1.15267809384114
0.575687843921962	1.15243732836076
0.582541270635318	1.15219656288037
0.589394697348675	1.15195579739998
0.596248124062031	1.15171503191959
0.603101550775389	1.15145610651243
0.609954977488744	1.151175213452
0.616808404202102	1.15089432039154
0.623661830915458	1.15061342733108
0.630515257628815	1.15033253427064
0.637368684342171	1.15005164121018
0.644222111055528	1.14977074814972
0.651075537768884	1.14948985508929
0.657928964482242	1.14920896202882
0.664782391195597	1.14892806896836
0.671635817908955	1.1486471759079
0.678489244622313	1.14836628284746
0.685342671335668	1.148085389787
0.692196098049026	1.14780449672654
0.699049524762382	1.14752360366611
0.705902951475739	1.14641321201626
0.712756378189095	1.14516925703428
0.719609804902452	1.14392530205226
0.726463231615808	1.14268134707025
0.733316658329166	1.14143739208823
0.740170085042521	1.14019343710622
0.747023511755879	1.16822504144888
0.753876938469235	1.16698108646687
0.760730365182592	1.16573713148486
0.767583791895948	1.16449317650284
0.774437218609306	1.16324922152083
0.781290645322661	1.16200526653881
0.788144072036019	1.16076131155683
0.794997498749375	1.15951735657481
0.801850925462732	1.15840886878828
0.808704352176088	1.15766650855706
0.815557778889445	1.15692414832588
0.822411205602801	1.15618178809469
0.829264632316159	1.15543942786347
0.836118059029515	1.15469706763229
0.842971485742872	1.15395470740107
0.849824912456228	1.15321234716988
0.856678339169585	1.1524699869387
0.863531765882941	1.15172762670748
0.870385192596299	1.15098526647629
0.877238619309656	1.15024290624508
0.884092046023012	1.14950054601389
0.890945472736369	1.14875818578268
0.897798899449725	1.14801582555149
0.904652326163083	1.14685124702348
0.911505752876439	1.14548690930127
0.918359179589796	1.14412257157906
0.925212606303152	1.14275823385688
0.932066033016509	1.14139389613467
0.938919459729865	1.14002955841246
0.945772886443223	1.13866522069026
0.952626313156578	1.13730088296805
0.959479739869936	1.13593654524584
0.966333166583292	1.13457220752366
0.973186593296649	1.13320786980145
0.980040020010005	1.13184353207924
0.986893446723363	1.13047919435703
0.993746873436718	1.12911485663483
1.00060030015008	1.12779445421928
1.00745372686343	1.12693171124787
1.01430715357679	1.12606896827649
1.02116058029014	1.12520622530508
1.0280140070035	1.1243434823337
1.03486743371686	1.12348073936232
1.04172086043022	1.12261799639091
1.04857428714357	1.12175525341953
1.05542771385693	1.12089251044812
1.06228114057028	1.12002976747674
1.06913456728364	1.11916702450533
1.075987993997	1.11830428153395
1.08284142071036	1.11744153856254
1.08969484742371	1.11657879559116
1.09654827413707	1.11571605261978
1.10340170085043	1.11510227638599
1.11025512756378	1.11474112816541
1.11710855427714	1.11437997994483
1.1239619809905	1.11401883172425
1.13081540770385	1.11365768350367
1.13766883441721	1.11329653528308
1.14452226113057	1.1129353870625
1.15137568784392	1.11257423884192
1.15822911455728	1.11221309062134
1.16508254127064	1.11185194240076
1.17193596798399	1.11149079418017
1.17878939469735	1.11112964595959
