time	Medstack
0.64249	1.75877912868669
0.649325	1.68435407192565
0.65616	1.40630815760334
0.662995	1.31482201148152
0.66983	1.49113851499873
0.676665	1.28989764148687
0.6835	1.11895230567596
0.690335	0.998513575815717
0.69717	1.11989729934264
0.704005	1.23141692231181
0.71084	1.32877978830729
0.717675	1.37485244249269
0.72451	1.32680035712893
0.731345	1.22970193380561
0.73818	1.1304685247909
0.745015	0.938922586303874
0.75185	0.713635577652199
0.758685	0.487702369627635
0.76552	0.273933524522316
0.772355	0.0780210412256667
0.77919	-0.0894353364866576
0.786025	-0.256891714198985
0.79286	-0.446592387275146
0.799695	-0.66720951981678
0.80653	-0.957237668649328
0.813365	-0.967413526376955
0.8202	-0.677520839599514
0.827035	-0.117560888730778
0.83387	0.308454959827345
0.840705	0.595842570801141
0.84754	0.570148205966974
0.854375	0.620448702187874
0.86121	0.701559362290341
0.868045	0.727253727124507
0.87488	0.941459421153931
0.881715	1.10646775971739
0.88855	0.899140815883078
0.895385	0.729508619419694
0.90222	0.63103483494363
0.909055	0.659387237519262
0.91589	0.816009891542586
0.922725	0.83531485475389
0.92956	0.616469747373229
0.936395	0.518655125146148
0.94323	0.402789697969101
0.950065	0.256860120429242
0.9569	0.0459891262729816
0.963735	-0.19925747083234
0.97057	-0.440228911404454
0.977405	-0.320617213038508
0.98424	-0.257616987116004
0.991075	-0.390772298416765
0.99791	-1.38930847662729
1.004745	-1.72723963774861
1.01158	-1.64721397037455
1.018415	-1.14484483723758
1.02525	-1.02562591401704
1.032085	-0.969107774281415
1.03892	-0.791905258183717
1.045755	-0.757191324168805
1.05259	-0.700535129802865
1.059425	-0.564089192407638
1.06626	-0.0681593679664533
1.073095	0.252566815869509
1.07993	0.321675797147611
1.086765	0.496017406493097
1.0936	0.668181252656108
1.100435	0.819816440105286
1.10727	0.712608917866177
1.114105	0.605933521690406
1.12094	0.499490160996577
1.127775	0.392282638757468
1.13461	0.381884467704962
1.141445	0.363890051265972
1.14828	0.143272918724334
1.155115	-0.0872899804943995
1.16195	-0.26356435466433
1.168785	-0.295460807561916
1.17562	-0.257419951399495
1.182455	-0.301958449200098
1.18929	-0.520803556580759
1.196125	-0.803960732943837
1.20296	-1.07385299820796
1.209795	-1.31662044526181
1.21663	-1.50352437782238
1.223465	-1.73586319106492
1.2303	-1.98719909921171
1.237135	-1.65317235636755
1.24397	-1.522937581049
1.250805	-1.54530243116044
1.25764	-1.60909533695561
1.264475	-1.60153733205358
1.27131	-1.57112448032406
1.278145	-1.60302093322164
1.28498	-1.49870607678116
1.291815	-1.1271997703091
1.29865	-0.157015994674191
1.305485	0.162590196667916
1.31232	0.283277165605212
1.319155	0.328463807210126
1.32599	0.73781782299091
1.332825	1.03338760135029
1.33966	1.094522469404
1.346495	1.43518101965383
1.35333	1.79306204707173
1.360165	2.14695310123032
1.367	2.22935227121574
1.373835	2.17653308817131
1.38067	2.01958701038963
1.387505	1.87782499751148
1.39434	1.73550039581118
1.401175	1.59209080138247
1.40801	1.44501271302138
1.414845	1.37330078622518
1.42168	1.36390399735032
1.428515	1.4507332302382
1.43535	1.40371428609851
1.442185	1.33370503307622
1.44902	1.29383446695424
1.455855	1.26458957036007
1.46269	1.24061019403211
1.469525	1.22200392984185
1.47636	1.20504654348975
1.483195	1.15715001263902
1.49003	1.07372094214855
1.496865	0.957653294104558
1.5037	0.841106019645376
1.510535	0.724221710407959
1.51737	0.608154062363965
1.524205	0.50407837098727
1.53104	0.455631566046685
1.537875	0.675362686007834
1.54471	0.899367666214588
1.551545	1.07923729406701
1.55838	1.10138760857922
1.565215	1.07824498590262
1.57205	1.06362026910222
1.578885	1.10171881006322
1.58572	1.20729171362787
1.592555	1.14882460547269
1.59939	0.793533560696811
1.606225	0.765052825647923
1.61306	0.848723005633603
1.619895	1.03124159721423
1.62673	1.21463259035546
1.633565	1.04959378903319
1.6404	0.580707764826756
1.647235	0.365406707768049
1.65407	0.454524536428937
1.660905	0.72429170993882
1.66774	0.822639106373044
1.674575	0.910904625931264
1.68141	0.965128336599637
1.688245	0.907537518867884
1.69508	0.850605215241308
1.701915	0.794645127321195
1.70875	0.740598359911396
1.715585	0.693791358795714
1.72242	0.648604717190802
1.729255	0.603418075585888
1.73609	0.558231433980974
1.742925	0.513044792376062
1.74976	0.467858150771149
1.756595	0.422671509166235
1.76343	0.387266653855933
1.770265	0.365419670644136
1.7771	0.438958714824682
1.783935	0.384975465507707
1.79077	0.272046129764169
1.797605	0.435072444574054
1.80444	0.610760896744886
1.811275	0.782867058109316
1.81811	0.909566857119173
1.824945	0.95998596365626
1.83178	0.955638215016965
1.838615	0.878555120514465
1.84545	0.788755444571453
1.852285	0.707572192362903
1.85912	0.64998137463115
1.865955	0.59316249617033
1.87279	0.536457691019065
1.879625	0.479752885867801
1.88646	0.41383666096972
1.893295	0.294849125087321
1.90013	0.111161282083714
1.906965	-0.498415373292352
1.9138	-1.00307050962713
1.920635	-1.39824443525728
1.92747	-1.54266448587691
1.934305	-1.81934281677213
1.94114	-2.14537470579016
1.947975	-2.32966532253176
1.95481	-2.28450266224761
1.961645	-1.99987031058592
1.96848	-1.26447986878046
1.975315	-0.799168357654791
1.98215	-0.392421824398723
1.988985	0.0550145287479728
1.99582	0.181059702515468
2.002655	0.251743025094234
2.00949	0.323510044113803
2.016325	0.319026185275602
2.02316	0.28627418255633
2.029995	0.227797352244088
2.03683	0.17994489517206
2.043665	0.0508599269623519
2.0505	-0.16087245030984
2.057335	-0.529453683793043
2.06417	-0.674246417100149
2.071005	-0.653350260849269
2.07784	-0.500956097005252
2.084675	-0.540668516038982
2.09151	-0.647609003030715
2.098345	-0.678619443347812
2.10518	-0.788192690472643
2.112015	-0.929396651535295
2.11885	-1.08622087828175
2.125685	-1.1826160655774
2.13252	-1.27266722131649
2.139355	-1.37278664291169
2.14619	-1.62616485218586
2.153025	-1.7696399091388
2.15986	-1.7545776952705
2.166695	-1.50172059361499
2.17353	-0.943254614215183
2.180365	-0.167520461310611
2.1872	-0.52989960673041
2.194035	-0.963936883010655
2.20087	-1.36424475571472
2.207705	-1.19235831509995
2.21454	-0.92984063004124
2.221375	-0.711162743762095
2.22821	-0.848494693737813
2.235045	-0.819716460682751
2.24188	-0.652066936116749
2.248715	-0.273739564248157
2.25555	0.0189744925094428
2.262385	0.271770668647335
2.26922	0.487071725706042
2.276055	0.578358243536139
2.28289	0.637185719646509
2.289725	0.673512235446538
2.29656	0.710689115917818
2.303395	0.738219672149587
2.31023	0.749768298454741
2.317065	0.584083945903391
2.3239	0.417894041184687
2.330735	0.251418953192081
2.33757	0.0857346006407305
2.344405	-0.0987932367332475
2.35124	-0.290018992180948
2.358075	-0.464563470537184
2.36491	-0.646745675483373
2.371745	-0.812695118850686
2.37858	-0.922560678831261
2.385415	-0.905375145860045
2.39225	-0.827747610561928
2.399085	-0.694845723488652
2.40592	-0.519736711878872
2.412755	-0.330604460919085
2.41959	-0.130365617728683
2.426425	0.0915277099636371
2.43326	0.200703644936423
2.440095	0.184866251078167
2.44693	0.17689213785377
2.453765	0.245542233318422
2.4606	0.374960995587349
2.467435	0.4865985807289
2.47427	0.574435029088664
2.481105	0.654419863403049
2.48794	0.767829473705578
2.494775	0.899808404001515
2.50161	1.04438984242841
2.508445	1.20387210691634
2.51528	1.31544358138985
2.522115	1.35697534008228
2.52895	1.27369015751636
2.535785	1.18440575589777
2.54262	1.113391231835
2.549455	1.07352066571302
2.55629	1.09806392715073
2.563125	1.09942697357119
2.56996	1.06664450809312
2.576795	1.02153045859429
2.58363	0.976343816989375
2.590465	0.934532708317296
2.5973	0.938962771219738
2.604135	0.942320804269856
2.61097	0.94761937987007
2.617805	0.968883681801795
2.62464	1.04728834152128
2.631475	1.15769510157844
2.63831	1.28616692574928
2.645145	1.40330077035136
2.65198	1.4907872210568
2.658815	1.51470956072999
2.66565	1.53789949790431
2.672485	1.56158007993849
2.67932	1.58638843219217
2.686155	1.62236689476928
2.69299	1.65919183315482
2.699825	1.69551834895485
2.70666	1.70421838324007
2.713495	1.73122070227133
2.72033	1.77743400366227
2.727165	1.84388494719891
2.734	1.90670628543142
2.740835	1.9499614584995
2.74767	1.87110633883602
2.754505	1.74261312591965
2.76134	1.58844693691465
2.768175	1.43428074790965
2.77501	1.29570112111065
2.781845	1.16471255454768
2.78868	1.03889876811832
2.795515	0.926668131395831
2.80235	0.818602466759815
2.809185	0.712280957101198
2.81602	0.620006019969536
2.822855	0.509647870697683
2.82969	0.371429908141482
2.836525	0.234057773249902
2.84336	0.108050191823041
2.850195	-0.00720598017795549
2.85703	-0.15517008111953
2.863865	-0.261549923720544
2.8707	-0.330349092260186
2.877535	-0.349841369030932
2.88437	-0.236777867519903
2.891205	-0.0486307951426709
2.89804	0.140975897081861
2.904875	0.309096622193612
2.91171	0.469243882224756
2.918545	0.631384184454146
2.92538	0.773299807413934
2.932215	0.891943827080047
2.93905	0.973456984484986
2.945885	0.939014622724082
2.95272	0.867519175958521
2.959555	0.768285766943813
2.96639	0.638404229998606
2.973225	0.530635415224971
2.98006	0.450373823506148
2.986895	0.411389269964652
2.99373	0.412052969220263
3.000565	0.446160888778145
3.0074	0.485145442319641
3.014235	0.498877016957702
3.02107	0.471306275810072
3.027905	0.304735910678226
3.03474	0.13755110521991
3.041575	0.0209318867984467
3.04841	0.0740926416277592
3.055245	0.243516783929959
3.06208	0.372420271874464
3.068915	0.328119642850037
3.07575	0.345684339946773
3.082585	0.368891128860008
3.08942	0.382181317567335
3.096255	0.333848585936314
3.10309	0.35069967670451
3.109925	0.453477136041172
3.11676	0.447594582873276
3.123595	0.437710389857584
3.13043	0.424470108223188
3.137265	0.398775743389023
3.1441	0.352885217612629
3.150935	0.307581910122943
3.15777	0.350996526566878
3.164605	0.48096750735708
3.17144	0.629334105601128
3.178275	0.689582961074344
3.18511	0.663719430707252
3.191945	0.598449405182065
3.19878	0.507190109391753
3.205615	0.343872129869923
3.21245	0.164897588611253
3.219285	-0.0140769526474181
3.22612	-0.194638149939049
3.232955	-0.374618610382005
3.23979	-0.553593151640676
3.246625	-0.753178665876344
3.25346	-0.892867914868321
3.260295	-0.969097403980547
3.26713	-0.947833102048822
3.273965	-1.00931926404446
3.2808	-1.13329556278861
3.287635	-1.27682960082776
3.29447	-1.23957818381898
3.301305	-1.12223952577474
3.30814	-1.0708507961064
3.314975	-1.24324343703234
3.32181	-1.35688184209779
3.328645	-1.07512984150244
3.33548	-0.922664381839949
3.342315	-0.840878355893395
3.34915	-0.834676267829975
3.355985	-0.628310521257455
3.36282	-0.289334552323613
3.369655	0.197972366945085
3.37649	0.475797912373917
3.383325	0.665335901355195
3.39016	0.771542041416651
3.396995	0.799008431411793
3.40383	0.826474821406936
3.410665	0.850493086363163
3.4175	0.842518973138767
3.424335	0.828363512452689
3.43117	0.835516427477031
3.438005	0.963102239067371
3.44484	1.10009909869626
3.451675	1.1903842343487
3.45851	1.12481930339255
3.465345	1.0731116869725
3.47218	1.03063623090101
3.479015	0.999625790583909
3.48585	1.04368984711976
3.492685	1.10004659904811
3.49952	1.15586539161889
3.506355	1.21827451039186
3.51319	1.29027875004381
3.520025	1.37251264335914
3.52686	1.40972517173965
3.533695	1.43113141716452
3.54053	1.43704443309122
3.547365	1.41843816890096
3.5542	1.40908739823622
3.561035	1.4178865985235
3.56787	1.49585570560648
3.574705	1.52137312718207
3.58154	1.51376262263189
3.588375	1.47389205650991
3.59521	1.39687636896306
3.602045	1.3090703833621
3.60888	1.22312716305472
3.615715	1.13792477111565
3.62255	1.05947863019269
3.629385	0.992141674075571
3.63622	0.876427264404921
3.643055	0.779294489459974
3.64989	0.711071520762362
3.656725	0.6210547166449
3.66356	0.55329387447976
3.670395	0.512940441223566
3.67723	0.580277397340695
3.684065	0.657626230802958
3.6909	0.727447522121996
3.697735	0.702639169868317
3.70457	0.626291718583708
3.711405	0.524400271827534
3.71824	0.422508825071352
3.725075	0.351537078499672
3.73191	0.312581043285567
3.738745	0.32852926973436
3.74558	0.306141086445967
3.752415	0.288591944800534
3.75925	0.295680045444442
3.766085	0.321699130324566
3.77292	0.304251099112609
3.779755	0.225395979449129
3.78659	0.0389049144919012
3.793425	-0.0254978946231287
3.80026	0.0383669551343255
3.807095	0.171268842207596
3.81393	0.290925262496037
3.820765	0.39285754231189
3.8276	0.431842095853383
3.834435	0.469101938731613
3.84127	0.529299590844294
3.848105	0.69409793081515
3.85494	0.764122091144935
3.861775	0.779383285161163
3.86861	0.742170756780647
3.875445	0.610377195612745
3.88228	0.47364996380644
3.889115	0.37530256737222
3.89595	0.346371372379341
3.902785	0.253034775696217
3.90962	0.0510239073448457
3.916455	-0.0957612200166942
3.92329	-0.186411908774771
3.930125	-0.219804925716502
3.93696	-0.238411189906762
3.943795	-0.271775688521104
3.95063	-0.306590732969488
3.957465	-0.239253776852358
3.9643	-0.272249481642053
3.971135	-0.373075379983945
3.97797	-0.517495430603577
3.984805	-0.461352566130642
3.99164	-0.318988427658285
3.998475	-0.171910339297187
4.00531	-0.00900069037208326
4.012145	0.140104143665073
4.01898	0.249083691065164
4.025815	0.246502134292602
4.03265	-0.127408785693414
4.039485	-1.0568359826259
4.04632	-1.34888374755263
4.053155	-1.54850426155372
4.05999	-1.70089842539775
4.066825	-2.06827864841157
4.07366	-2.26707277906217
4.080495	-2.30491011807003
4.08733	-2.15783202970895
4.094165	-2.01075394134786
4.101	-1.86367585298676
4.107835	-1.71659776462568
4.11467	-1.56951967626459
4.121505	-1.42244158790349
4.12834	-1.27536349954241
4.135175	-1.12828541118132
4.14201	-0.981207322820225
4.148845	-0.834129234459139
4.15568	-0.785714188564971
4.162515	-0.764860161661373
4.16935	-0.756886048436977
4.176185	-0.74891193521258
4.18302	-0.740937821988184
4.189855	-0.732963708763787
4.19669	-0.724989595539391
4.203525	-0.717015482314994
4.21036	-0.709041369090598
4.217195	-0.701067255866202
4.22403	-0.693093142641805
4.230865	-0.685119029417409
4.2377	-0.677144916193012
4.244535	-0.637426015721236
4.25137	-0.573082835836209
4.258205	-0.474735439401989
4.26504	-0.375734714013019
4.271875	-0.27650130499831
4.27871	-0.177267895983602
4.285545	-0.11972439274956
4.29238	-0.0755819108133876
4.299215	-0.038369382432872
4.30605	-0.000372600049140881
4.312885	0.0373519619367777
4.31972	0.0745644903172935
4.326555	0.100730703840998
4.33339	0.125106744177201
4.340225	0.147880573029157
4.34706	0.162942786897463
4.353895	0.171946152483099
4.36073	0.154800804427756
4.367565	-0.0427800010211889
4.3744	-0.358997048410581
4.381235	-0.692360740142934
4.38807	-0.805770350445468
4.394905	-0.786291684694609
4.40174	-0.755124393576866
4.408575	-0.842839639045232
4.41541	-0.992969836580803
4.422245	-1.08271182772524
4.42908	-1.01537487160811
4.435915	-0.867528732838916
4.44275	-0.688980022059676
4.449585	-0.483425103386334
4.45642	-0.274541318134085
4.463255	-0.0650204075222023
4.47009	0.144952907465105
4.476925	0.354051876460383
4.48376	0.560226420610627
4.490595	0.763469410334003
4.49743	0.961050215782932
4.504265	1.20120175444259
4.5111	1.4668629369522
4.517935	1.73178069851825
4.52477	1.74751179679261
4.531605	1.6505812427146
4.53844	1.53805764499256
4.545275	1.33458974936911
4.55211	1.10942329546503
4.558945	0.895894263567305
4.56578	0.758789163923098
4.572615	0.657667063862629
4.57945	0.592102132906482
4.586285	0.731031109216006
4.59312	0.871273224873072
4.599955	0.991770935819504
4.60679	1.09818577818594
4.613625	1.20168786229583
4.62046	1.30185848725156
4.627295	1.39045974530041
4.63413	1.46353536666088
4.640965	1.51706037830821
4.6478	1.51351632798626
4.654635	1.5099722776643
4.66147	1.50642822734235
4.668305	1.50288417702039
4.67514	1.49334350022099
4.681975	1.44342281626941
4.68881	1.29900276564979
4.695645	1.1538509606751
4.70248	1.00886637680192
4.709315	0.864446326182304
4.71615	0.736767830027937
4.722985	0.632235845413014
4.72982	0.555152750910517
4.736655	0.38921367784407
4.74349	0.115913472456908
4.750325	-0.248420474676676
4.75716	-0.421192927871942
4.763995	-0.356264474131625
4.77083	-0.133116340034171
4.777665	0.0121897231659497
4.7845	0.0799129729904405
4.791335	0.106341036611082
4.79817	0.128491351123296
4.805005	0.107172605112011
4.81184	0.0463469016529644
4.818675	-0.0785808721959202
4.82551	-0.260649003832551
4.832345	-0.384110676396088
4.83918	-0.369048462527784
4.846015	-0.18868624538409
4.85285	-0.0397278918466969
4.859685	0.033811152333846
4.86652	0.152989890638512
4.873355	0.223054884027971
4.88019	0.230726962239557
4.887025	-0.0820354786728721
4.89386	-0.300728920403334
4.900695	-0.409622912821243
4.90753	-0.189005780279614
4.914365	-0.21056369135469
4.9212	-0.457514906665342
4.928035	-1.11936630429023
4.93487	-1.47567234226368
4.941705	-1.62382310862089
4.94854	-1.51661558638179
4.955375	-1.4191626283975
4.96221	-1.45470748276954
4.969045	-1.76303986077953
4.97588	-2.01039486968028
4.982715	-2.04196012109386
4.98955	-1.76109413307901
4.996385	-1.5373380400931
5.00322	-1.44241089851422
5.010055	-1.48618588291335
5.01689	-1.35594203358154
5.023725	-1.17548000229198
5.03056	-0.951639002467723
5.037395	-0.711529593155327
5.04423	-0.609050928112455
5.051065	-0.578353541252841
5.0579	-0.477348107077147
5.064735	-0.308825532806739
5.07157	-0.110562231931874
5.078405	0.087018573517071
5.08524	0.113427192823579
5.092075	0.0627177178621631
5.09891	-0.0453758169574392
5.105745	0.0878190311153852
5.11258	0.232346025462718
5.119415	0.320061270931084
5.12625	0.218194453639468
5.133085	0.135373990181239
5.13992	0.0972754492202352
5.146755	0.385791478557304
5.15359	0.428738783318349
5.160425	0.255585869709973
5.16726	0.223689416812388
5.174095	0.130216709930367
5.18093	0.0047049585138077
5.187765	-0.062631997603316
5.1946	-0.0792841082235922
5.201435	-0.0618231141355445
5.20827	-0.00866235930623633
5.215105	0.0398661117536855
5.22194	0.0501087282931649
5.228775	-0.0322904416922628
5.23561	-0.145959957660331
5.242445	-0.266140726286456
5.24928	-0.385752424652399
5.256115	-0.374571944028095
5.26295	-0.47074352171124
5.269785	-0.728573182633428
5.27662	-0.736683406056709
5.283455	-0.736683406056709
5.29029	-0.736044336265661
5.297125	-0.720982122397357
5.30396	-0.69154667152473
5.310795	-0.655695245133256
5.31763	-0.650379169650325
5.324465	-0.763136747285723
5.3313	-0.93873575561156
5.338135	-1.11505225912877
5.34497	-1.11226588891406
5.351805	-1.01887290371995
5.35864	-0.860276651812509
5.365475	-0.749941187573819
5.37231	-0.672854204208496
5.379145	-0.637413700988957
5.38598	-0.505075699025439
5.392815	-0.287727155688894
5.39965	0.0312373732869547
5.406485	0.307329134039268
5.41332	0.454148613022434
5.420155	0.466552789149272
5.42699	0.478956965276111
5.433825	0.491361141402952
5.44066	0.497947578742322
5.447495	0.450102899395945
5.45433	0.352303184476364
5.461165	0.218203527652735
5.468	0.048089112198949
5.474835	-0.150229280899314
5.48167	-0.388356666458122
5.488505	-0.71352328349739
5.49534	-0.990234669726623
5.502175	-1.2533804061317
5.50901	-1.51652614253677
5.515845	-1.63419729835265
5.52268	-1.50627898899067
5.529515	-1.03580630875129
5.53635	-0.690451308495452
5.543185	-0.289419459161985
5.55002	0.185793744862112
5.556855	0.464887707716026
5.56369	0.587089388723966
5.570525	0.572508745702262
5.57736	0.521120016033931
5.584195	0.457767848025691
5.59103	0.388889605941923
5.597865	0.331298788210163
5.6047	0.340116784667773
5.611535	0.363381906523392
5.61837	0.332371466206296
5.625205	0.154272567227249
5.63204	-0.0664508608982868
5.638875	-0.279093880215555
5.64571	-0.427341219999607
5.652545	-0.519683564086915
5.65938	-0.539175840857661
5.666215	-0.457157131285364
5.67305	-0.38517557666657
5.679885	-0.338216909900673
5.68672	-0.289516032588805
5.693555	-0.235255377723587
5.70039	-0.176751973515371
5.707225	-0.132451344490947
5.71406	-0.123412330996071
5.720895	-0.142187112575453
5.72773	-0.185601729019388
5.734565	-0.48820516394311
5.7414	-0.901545264120384
5.748235	-1.24443213276942
5.75507	-1.33691901292511
5.761905	-1.39804415882177
5.76874	-1.60359907749509
5.775575	-1.95441274487082
5.78241	-2.11593601419851
5.789245	-1.86962451682272
5.79608	-1.2907167299789
5.802915	-0.832991093938761
5.80975	-0.593767697206874
5.816585	-0.767689309367177
5.82342	-0.893013099080484
5.830255	-0.952957975109481
5.83709	-0.982196390265601
5.843925	-0.976836889147782
5.85076	-0.943560538090825
5.857595	-0.892171808422494
5.86443	-0.730526039915792
5.871265	-0.498692130696819
5.8781	-0.221370193003928
5.884935	-0.00738033086130464
5.89177	0.112016831905403
5.898605	0.0305036745004635
5.90544	-0.0912047690724147
5.912275	-0.182818599523689
5.91911	-0.19345075048955
5.925945	-0.203312258472092
5.93278	-0.231437162572413
5.939615	-0.286369942562698
5.94645	-0.39397736952906
5.953285	-0.479179113324316
5.96012	-0.534218837042324
5.966955	-0.446503591573951
5.97379	-0.431991003651706
5.980625	-0.478803189917821
5.98746	-0.550570208937387
5.994295	-0.621223716901153
6.00113	-0.668807194294405
6.007965	-0.603242263338247
6.0148	-0.5376773323821
6.021635	-0.470840743281902
6.02847	-0.399959736842825
6.035305	-0.346958425389375
6.04214	-0.327686517512087
6.048975	-0.371101133956029
6.05581	-0.428825469311468
6.062645	-0.505189124191183
6.06948	-0.607080570947357
6.076315	-0.770367439566565
6.08315	-0.992201138028871
6.089985	-1.27661117636572
6.09682	-1.66268905184621
6.103655	-2.04851674381823
6.11049	-2.41424160755586
6.117325	-2.52499318011692
6.12416	-2.55431715025522
6.130995	-2.53115184254545
6.13783	-2.50722950287227
6.144665	-2.48451659953792
6.1515	-2.48628279140465
6.158335	-2.57311202429252
6.16517	-2.7490752894364
6.172005	-2.99948759266206
6.17884	-3.36009471292087
6.185675	-3.59932070222797
6.19251	-3.63998913337307
6.199345	-3.38127345987043
6.20618	-3.06728149016118
6.213015	-2.68607052650723
6.21985	-2.22711600981421
6.226685	-1.71703396540598
6.23352	-1.27881162458134
6.240355	-0.915878964352669
6.24719	-0.672225504718299
6.254025	-0.429093800846438
6.26086	-0.186214873058257
6.267695	0.0574385865760726
6.27453	0.196567191177329
6.281365	0.270655213160124
6.2882	0.297235590574782
6.295035	0.312720394203494
6.30187	0.324480963532655
6.308705	0.336885139659494
6.31554	0.349289315786332
6.322375	0.360769886992032
6.32921	0.370516025377407
6.336045	0.27447537274271
6.34288	0.157889857799078
6.349715	0.0320760713697153
6.35655	-0.102228398896076
6.363385	-0.236902311130324
6.37022	-0.370492526923789
6.377055	-0.471497961099474
6.38389	-0.522077807300027
6.390725	-0.534481983426865
6.39756	-0.546886159553704
6.404395	-0.559290335680543
6.41123	-0.571694511807383
6.418065	-0.584098687934222
6.4249	-0.651128423888106
6.431735	-0.755698000843679
6.43857	-0.907206152107207
6.445405	-1.02998792182002
6.45224	-1.14487918885921
6.459075	-1.25917481174222
6.46591	-1.46540315182823
6.472745	-1.65221634425619
6.47958	-1.78866228165142
6.486415	-1.88186665699846
6.49325	-1.8829257239747
6.500085	-1.78445064321103
6.50692	-1.60547610195236
6.513755	-1.40800483280636
6.52059	-1.17540028060407
6.527425	-0.731507977779345
6.53426	-0.279332397135496
6.541095	0.153577757069033
6.54793	0.459252097337555
6.554765	0.445585337079925
6.5616	0.293398579253286
6.568435	0.141890427989758
6.57527	0.0600629208397123
6.582105	0.0619606858987339
6.58894	0.205494723937866
6.595775	0.364749489950479
6.60261	0.553279615316053
6.609445	0.784528898823544
6.61628	1.02391886851318
6.623115	1.16671402261539
6.62995	1.19329440003004
6.636785	1.06947495208653
6.64362	0.932346519265374
6.650455	0.788039245667698
6.65729	0.695007924716394
6.664125	0.639406908463871
6.67096	0.608520911757201
6.677795	0.578396484020594
6.68463	0.548272056283986
6.691465	0.537897866552232
6.6983	0.599918747186435
6.705135	0.684571513179442
6.71197	0.776461452891345
6.718805	0.867720748681658
6.72564	0.953131194781899
6.732475	1.01067340172833
6.73931	1.02130555269419
6.746145	1.03193770366006
6.75298	1.04256985462592
6.759815	1.05320200559178
6.76665	1.05262775018116
6.773485	1.04315836920023
6.78032	1.02547959879393
6.787155	1.00864535976465
6.79399	0.991811120735372
6.800825	0.960325591009721
6.80766	0.82210762845352
6.814495	0.65592096445384
6.82133	0.475174398034163
6.828165	0.294427831614515
6.835	0.112384977586252
6.841835	-0.0599052566185955
6.84867	-0.204325307238216
6.855505	-0.35802224012889
6.86234	-0.519117086401959
6.869175	-0.690117514436233
6.87601	-0.876699319526063
6.882845	-1.05767532885244
6.88968	-1.22778974430622
6.896515	-1.397059628383
6.90335	-1.45511840594147
6.910185	-1.39052504254797
6.91702	-1.07421855131359
6.923855	-0.744919369378056
6.93069	-0.405487107205978
6.937525	-0.0652582762984055
6.94436	0.123501940117741
6.951195	0.219153706469845
6.95803	0.281174587104038
6.964865	0.341934179895048
6.9717	0.330563144992291
6.978535	0.102857911806754
6.98537	-0.111621298908118
6.992205	-0.260181044005845
6.99904	-0.277901295615614
7.005875	-0.329892150878147
7.01271	-0.394508847448591
7.019545	-0.469819916790123
7.02638	-0.54595801762594
7.033215	-0.560058386088647
7.04005	-0.503610894027696
7.046885	-0.36184888114954
7.05372	-0.198387013703169
7.060555	-0.0256035420632227
7.06739	0.0470494895368317
7.074225	0.0621959620996922
7.08106	0.0419550792349705
7.087895	0.0224628024642241
