time	LR04
1.58572	1.43245681454127
1.592555	1.4197728257113
1.59939	1.47003083362599
1.606225	1.41348597907383
1.61306	1.38397579056894
1.619895	1.40072845987383
1.62673	1.46696706820812
1.633565	1.48155059159717
1.6404	1.45000606285481
1.647235	1.45000606285481
1.65407	1.2504936588433
1.660905	0.944276432858325
1.66774	0.82700774772404
1.674575	0.866726402601272
1.68141	0.966715450778781
1.688245	1.00022078938857
1.69508	1.00882384268195
1.701915	1.02290490854246
1.70875	1.07316291645716
1.715585	0.986531885501544
1.72242	0.863331750518275
1.729255	0.729310396079093
1.73609	0.565435711408215
1.742925	0.49827797344857
1.74976	0.565288650668161
1.756595	0.680792606921752
1.76343	0.79806129205603
1.770265	0.909484312773022
1.7771	0.875978974163228
1.783935	0.900342036766106
1.79077	0.942818080519419
1.797605	0.792044056775338
1.80444	0.815389949259486
1.811275	0.917033430762648
1.81811	0.950538769372443
1.824945	0.826480780072171
1.83178	0.703280645088896
1.838615	0.753538653003588
1.84545	1.01752493646868
1.852285	1.16220819456205
1.85912	0.961176162903273
1.865955	0.833123023498106
1.87279	0.804752555728653
1.879625	0.905268571558039
1.88646	0.799948571553439
1.893295	0.650375543853167
1.90013	0.464821655085461
1.906965	0.213531615512007
1.9138	-0.242663055208406
1.920635	-0.780022999378956
1.92747	-0.511980290500606
1.934305	-0.497176176001465
1.94114	-0.589285219524222
1.947975	-0.472016534389944
1.95481	-0.543377758502901
1.961645	-0.690119866957066
1.96848	-0.824141221396246
1.975315	-0.749728486927089
1.98215	-0.789606457606048
1.988985	-1.20842319022849
1.99582	-1.32767719535354
2.002655	-1.36865812158293
2.00949	-1.36865812158293
2.016325	-1.21363159143885
2.02316	-1.1390472861063
2.029995	-1.17255262471609
2.03683	-0.887990092704598
2.043665	-0.719973197188762
2.0505	-0.663992075473496
2.057335	-0.74775542199798
2.06417	-0.77019443991844
2.071005	-0.773147909781265
2.07784	-0.890416594915544
2.084675	-1.00768528004983
2.09151	-1.12495396518411
2.098345	-1.24222265031839
2.10518	-1.23252889653626
2.112015	-1.19214846832877
2.11885	-1.17539579902387
2.125685	-1.1168411143576
2.13252	-1.13012560120947
2.139355	-1.28089962495354
2.14619	-1.32547128425267
2.153025	-1.35156231055123
2.15986	-1.36831497985613
2.166695	-1.45070575947341
2.17353	-1.28355897333625
2.180365	-0.883284149022756
2.1872	-0.51472542431501
2.194035	-0.324183725447017
2.20087	-0.212393052879889
2.207705	0.206423679742551
2.21454	0.513964452388055
2.221375	0.734923214324625
2.22821	0.835439230154011
2.235045	0.799936316491766
2.24188	0.688525550836449
2.248715	0.504246188482578
2.25555	0.483204247592667
2.262385	0.435654608307371
2.26922	0.268127915258396
2.276055	0.249010019050904
2.28289	0.12859178306706
2.289725	-0.1562035951162
2.29656	0.282539867784044
2.303395	0.452051880823793
2.31023	0.319721724895276
2.317065	0.235958378370788
2.3239	0.00881081029013
2.330735	-0.313632117347881
2.33757	-0.53141681831155
2.344405	-0.749201519275211
2.35124	-0.942672177882686
2.358075	-1.02643552440717
2.36491	-1.278681458791
2.371745	-1.49861079554718
2.37858	-1.43160011832759
2.385415	-1.5105839908002
2.39225	-1.58924923166936
2.399085	-1.58924923166936
2.40592	-1.44414930147918
2.412755	-1.24961245250629
2.41959	-1.01507508223772
2.426425	-0.843528728960504
2.43326	-0.540166932344982
2.440095	-0.0913375536891173
2.44693	0.109694477969653
2.453765	0.393779062575955
2.4606	0.70440811076267
2.467435	0.587139425628385
2.47427	0.616392257838183
2.481105	0.709285625307915
2.48794	0.675780286698119
2.494775	0.82953229042836
2.50161	1.04039288154765
2.508445	1.17441423598683
2.51528	1.26961155505079
2.522115	1.27043264418278
2.52895	1.08615328182891
2.535785	1.12873962113726
2.54262	1.05196165976551
2.549455	0.716908273667562
2.55629	0.782693444720009
2.563125	0.929165941817399
2.56996	1.13019797347616
2.576795	1.06475594415053
2.58363	1.04223114079837
2.590465	1.05100576495514
2.5973	0.950489749125753
2.604135	0.971592965324023
2.61097	1.04120171561797
2.617805	0.92393303048368
2.62464	0.897645923198385
2.631475	0.896322376537867
2.63831	0.829311699318274
2.645145	0.837963772858334
2.65198	0.890881129155731
2.658815	0.99139714498512
2.66565	1.00882384268195
2.672485	0.905280826619717
2.67932	0.620485448436448
2.686155	0.878785383285993
2.69299	1.05051556248828
2.699825	1.03376289318338
2.70666	1.01701022387849
2.713495	0.957426114031811
2.72033	0.861763102624326
2.727165	0.861763102624326
2.734	0.802938806601279
2.740835	0.714702362566703
2.74767	0.714702362566703
2.754505	0.626367878038763
2.76134	0.564602367214563
2.768175	0.79913973748312
2.77501	0.702128669291785
2.781845	0.506954557111968
2.78868	0.372933202672793
2.795515	0.225394515209988
2.80235	0.166778555235351
2.809185	0.28404724036963
2.81602	-0.0413369020695121
2.822855	-0.342676613509267
2.82969	-0.526955975863133
2.836525	-0.551306783404342
2.84336	-0.576294854152467
2.850195	-0.609800192762261
2.85703	-0.643305531372054
2.863865	-0.591552405933442
2.8707	-0.463989468995131
2.877535	-0.246204768031473
2.88437	-0.124818382175569
2.891205	-0.0578077049559821
2.89804	0.0092029722636065
2.904875	0.040367594094153
2.91171	0.119988729773682
2.918545	0.38803143865203
2.92538	0.379158774001896
2.932215	0.382259304604778
2.93905	0.566538666958643
2.945885	0.563303330677382
2.95272	0.489797470771917
2.959555	0.355776116332742
2.96639	0.456684294135609
2.973225	0.415862683707948
2.98006	0.20087213680537
2.986895	0.301388152634761
2.99373	0.155062716277431
3.000565	-0.162122789903523
3.0074	-0.0951121126839304
3.014235	-0.0696215844072767
3.02107	-0.0853570835934386
3.027905	-0.185873099422827
3.03474	-0.135357735213033
3.041575	-0.0451114610643382
3.04841	-0.0451114610643382
3.055245	-0.0708225804510787
3.06208	-0.119622236026865
3.068915	-0.203385582551354
3.07575	-0.428082138297723
3.082585	-0.5779983077248
3.08942	-0.561245638419903
3.096255	-0.651810544172054
3.10309	-0.782621072453315
3.109925	-0.950147765502284
3.11676	-0.802866434334577
3.123595	-0.819508808084434
3.13043	-0.968064665665968
3.137265	-0.834043311226793
3.1441	-0.931152419911515
3.150935	-1.13202513576854
3.15777	-1.01475645063427
3.164605	-0.750757912107478
3.17144	-0.532176632135182
3.178275	-0.749961333098841
3.18511	-1.03036939920373
3.191945	-1.20796975294663
3.19878	-1.07394839850746
3.205615	-1.22893816346652
3.21245	-1.36865812158293
3.219285	-1.36865812158293
3.22612	-1.4586592944982
3.232955	-1.70403013928434
3.23979	-2.13959954121166
3.246625	-1.99060250140995
3.25346	-1.97572485654079
3.260295	-2.10468487050965
3.26713	-2.12143753981455
3.273965	-2.1187536813085
3.2808	-2.11180506134077
3.287635	-2.17881573856037
3.29447	-2.08148603876556
3.301305	-1.93558952956673
3.30814	-1.95234219887163
3.314975	-1.8349632181823
3.32181	-1.71623618070912
3.328645	-1.73298885001401
3.33548	-1.5616998530319
3.342315	-1.28150012297546
3.34915	-0.879436059657897
3.355985	-0.345348216953643
3.36282	0.0830764840192145
3.369655	0.33436652359269
3.37649	0.251608092125255
3.383325	0.403730172653181
3.39016	0.819801771461226
3.396995	1.12134981894937
3.40383	1.47922212987958
3.410665	1.84053811313949
3.4175	1.82378544383459
3.424335	1.78578249759137
3.43117	1.73265680524556
3.438005	1.66564612802597
3.44484	1.68167574869225
3.451675	1.67445751736775
3.45851	1.49017815501388
3.465345	1.25349614895282
3.47218	1.06098138515572
3.479015	0.993970707936127
3.48585	1.17071320736204
3.492685	1.33585016338508
3.49952	1.41961350990957
3.506355	1.37876738935856
3.51319	1.21904717059431
3.520025	0.935293472653135
3.52686	0.935293472653135
3.533695	0.871898038626625
3.54053	0.788404303458915
3.547365	1.10670502025195
3.5542	1.09558967931594
3.561035	0.933614529204144
3.56787	1.08438855294822
3.574705	1.16597049849519
3.58154	1.17093379847213
3.588375	1.02015977472806
3.59521	1.04816259064736
3.602045	1.08681505515917
3.60888	1.01980437793958
3.615715	1.00882384268195
3.62255	1.02757408703929
3.629385	1.07783209495398
3.63622	0.823184168482536
3.643055	0.7405605426935
3.64989	0.908087235742468
3.656725	0.680020538036443
3.66356	0.611269642059509
3.670395	0.693096688839904
3.67723	0.743354696754598
3.684065	0.743795878974769
3.6909	0.710290540364976
3.697735	0.676785201755181
3.70457	0.564871978571332
3.711405	0.496746090739627
3.71824	0.748036130313102
3.725075	0.651037317183427
3.73191	0.517518420272774
3.738745	0.601281766797264
3.74558	0.425188785639937
3.752415	0.27943933718116
3.75925	0.296192006486057
3.766085	0.283115855682601
3.77292	0.266363186377704
3.779755	0.249610517072805
3.78659	0.216705676484913
3.793425	0.216779206854941
3.80026	0.246460966223237
3.807095	0.179450289003651
3.81393	0.0546447409414218
3.820765	-0.0810065367000687
3.8276	0.0362621484342097
3.834435	0.0339581968399782
3.84127	-0.00192462373408354
3.848105	0.0985913920952983
3.85494	-0.0188366088407032
3.861775	-0.180713718459138
3.86861	-0.230971726373828
3.875445	-0.334612782929432
3.88228	-0.429528235574962
3.889115	-0.479786243489651
3.89595	-0.384209017513875
3.902785	-0.287418540432612
3.90962	-0.220407863213025
3.916455	-0.264146178318492
3.92329	-0.378914830871797
3.930125	-0.557985792015295
3.93696	-0.457469776185904
3.943795	-0.561588780146707
3.95063	-0.811101835777801
3.957465	-0.878112512997393
3.9643	-1.1664496040037
3.971135	-1.49624556864459
3.97797	-1.3789768835103
3.984805	-1.41481068383768
3.99164	-1.55552330194947
3.998475	-1.82356601082785
4.00531	-2.0395492177258
4.012145	-2.19326445627102
4.01898	-2.24352246418572
4.025815	-2.27952783537649
4.03265	-2.26756689518514
4.039485	-2.18380354866065
4.04632	-2.31690577347447
4.053155	-2.33621975066871
4.05999	-2.20219839622952
4.066825	-2.16854599687967
4.07366	-2.18886488913097
4.080495	-2.24495630640128
4.08733	-2.16119295987679
4.094165	-2.1999312098203
4.101	-2.26572863593441
4.107835	-2.03119126566585
4.11467	-1.93400862661111
4.121505	-1.88205942018575
4.12834	-1.76479073505147
4.135175	-1.69825800523707
4.14201	-1.66277960169817
4.148845	-1.66277960169817
4.15568	-1.52356210111029
4.162515	-1.38069259214431
4.16935	-1.28017657631493
4.176185	-0.997746425034273
4.18302	-0.785023064540913
4.189855	-0.684507048711532
4.19669	-0.747963758046394
4.203525	-0.711296613525358
4.21036	-0.576392894645838
4.217195	-0.425618870901766
4.22403	-0.284722426864886
4.230865	-0.188863334470665
4.2377	-0.356390027519632
4.244535	0.00961964436045766
4.25137	0.585779113782855
4.258205	0.920832499880794
4.26504	0.761761799385132
4.271875	0.711638597148837
4.27871	1.41525070795451
4.285545	1.80627296070608
4.29238	2.05457276523169
4.299215	2.17184145036597
4.30605	2.28911013550025
4.312885	2.35688062654347
4.31972	2.35688062654347
4.326555	2.40507978409736
4.33339	2.43041099657228
4.340225	2.42710212992099
4.34706	2.3265861140916
4.353895	2.33108372172503
4.36073	2.37548381016077
4.367565	2.0906884319775
4.3744	1.87059977941961
4.381235	1.74383342148993
4.38807	1.87785477592912
4.394905	1.78345403587379
4.40174	1.72711751737004
4.408575	2.04541823416311
4.41541	2.12503936984263
4.422245	2.1087769030046
4.42908	2.02501355648011
4.435915	1.88325925812623
4.44275	1.85381034492969
4.449585	2.00458436867377
4.45642	1.87211940706687
4.463255	1.54582839006404
4.47009	1.03906933488714
4.476925	1.47463873681446
4.48376	1.63373394743346
4.490595	1.5754733842473
4.49743	1.6089787228571
4.504265	1.44386627695741
4.5111	1.24534653294129
4.517935	1.49663657251475
4.52477	1.37380408938163
4.531605	1.17162008192573
4.53844	1.23863075914532
4.545275	1.00827236490674
4.55211	0.896837089128075
4.558945	1.24864314453091
4.56578	1.3171121740894
4.572615	1.2761802681067
4.57945	1.14215891366752
4.586285	1.25461135956491
4.59312	1.27392533675915
4.599955	1.15665665162487
4.60679	1.20581170398913
4.613625	1.24718479219201
4.62046	1.27843519945425
4.627295	1.27843519945425
4.63413	1.10634962346349
4.640965	0.892511052358038
4.6478	1.1102957533217
4.654635	1.05542984221854
4.66147	0.903577373047375
4.668305	0.870072034437582
4.67514	0.786173882234707
4.681975	0.777632104249691
4.68881	0.995416805213349
4.695645	0.784286602737296
4.70248	0.543523661139634
4.709315	0.409502306700459
4.71615	0.50158684009987
4.722985	0.596906709780548
4.72982	0.663917387000136
4.736655	0.714616577135004
4.74349	0.7049963537229
4.750325	0.637189097494668
4.75716	0.553425750970178
4.763995	0.489245992996698
4.77083	0.434919304607082
4.777665	0.351155958082591
4.7845	0.2122448340365
4.791335	0.0774391556503456
4.79817	0.0774391556503456
4.805005	0.138775739316044
4.81184	0.127831969243436
4.818675	-0.140210739634938
4.82551	-0.246192512969791
4.832345	-0.393669925124255
4.83918	-0.695217972612398
4.846015	-0.701909236285018
4.85285	-0.717301593744385
4.859685	-0.80106494026887
4.86652	-0.868847686373759
4.873355	-0.944081509974908
4.88019	-1.02877624118642
4.887025	-1.1460449263207
4.89386	-1.25385270384462
4.900695	-1.35607217324633
4.90753	-1.47334085838061
4.914365	-1.34454016021347
4.9212	-1.09708595494319
4.928035	-0.946311931199116
4.93487	-0.77166504731901
4.941705	-0.633354421294823
4.94854	-0.633354421294823
4.955375	-0.633354421294823
4.96221	-0.71460548017666
4.969045	-0.965895519750113
4.97588	-0.799238936079813
4.982715	-0.704446034051013
4.98955	-0.82171471918529
4.996385	-0.688587984248127
5.00322	-0.656197856250441
5.010055	-0.756309455044665
5.01689	-0.806567462959359
5.023725	-0.774655282366853
5.03056	-0.668648998908656
5.037395	-0.501122305859674
5.04423	-0.48911234542164
5.051065	-0.520669129225678
5.0579	-0.269379089652204
5.064735	-0.285016548345005
5.07157	-0.29974713247412
5.078405	0.0855642615385416
5.08524	0.0470466027051029
5.092075	-0.0289347796580049
5.09891	0.105086574781181
5.105745	0.0138108754520805
5.11258	0.031556204752359
5.119415	0.299598913630731
5.12625	0.368496870347719
5.133085	0.282650163339092
5.13992	0.0313601237656381
5.146755	0.0284189089644708
5.15359	-0.0507732995565665
5.160425	-0.197380602332338
5.16726	-0.281143948856821
5.174095	-0.20431696723839
5.18093	-0.0701853172441516
5.187765	-0.254464679598019
5.1946	-0.325997474574396
5.201435	-0.353301751978428
5.20827	-0.420312429198016
5.215105	-0.474810688451034
5.22194	-0.487028984937495
5.228775	-0.403265638413011
5.23561	-0.525754979819339
5.242445	-0.579419894878687
5.24928	-0.428645871134616
5.256115	-0.337823609087365
5.26295	-0.297443180879873
5.269785	-0.314195850184773
5.27662	-0.379625624448745
5.283455	-0.353485577903497
5.29029	-0.242614034961723
5.297125	-0.276119373571517
5.30396	-0.338742738712717
5.310795	-0.395226317956508
5.31763	-0.244452294212437
5.324465	-0.0827345003957435
5.3313	0.103910088860717
5.338135	0.371952797739065
5.34497	0.469454068397275
5.351805	0.609137261328706
5.35864	1.04470666325602
5.365475	0.970342949033531
5.37231	0.899533202695787
5.379145	1.08381256504965
5.38598	1.01892201349924
5.392815	0.994301594601263
5.39965	1.07806494112575
5.406485	1.03466976774707
5.41332	0.968137037932672
5.420155	0.886273225967262
5.42699	0.886273225967262
5.433825	0.895648348145937
5.44066	0.905930344888295
5.447495	0.855672336973603
5.45433	0.922156046541319
5.461165	1.03904482476379
5.468	1.07255016337358
5.474835	1.10605550198338
5.48167	1.12318807820009
5.488505	1.08968273959029
5.49534	1.04308899511537
5.502175	0.982169083546505
5.50901	0.898405737022022
5.515845	0.986556395624895
5.52268	1.01843181103237
5.529515	0.91791579520299
5.53635	0.6461965678232
5.543185	0.462885355341373
5.55002	0.396757042562109
5.556855	0.631294412830705
5.56369	0.703035543855463
5.570525	0.628304177782848
5.57736	0.460777484733879
5.584195	0.313814785169634
5.59103	0.192416144252066
5.597865	0.142158136337365
5.6047	0.207097708134486
5.611535	0.271694138204789
5.61837	0.154425453070511
5.625205	0.164731959936213
5.63204	0.119988729773704
5.638875	-0.148053979104692
5.64571	-0.262148603266049
5.652545	-0.37710108174442
5.65938	-0.54462777479339
5.666215	-0.437959718004937
5.67305	-0.318889538804951
5.679885	-0.218373522975553
5.68672	-0.266094733124259
5.693555	-0.342492787584192
5.70039	-0.439185224172077
5.707225	-0.47269056278187
5.71406	-0.784826983554135
5.720895	-1.20843544529014
5.72773	-1.10791942946076
5.734565	-0.985025671019281
5.7414	-0.995123841836559
5.748235	-1.56471459820305
5.75507	-1.62481342063997
5.761905	-1.53089062798983
5.76874	-1.49738528938003
5.775575	-1.46387995077024
5.78241	-1.40083991353221
5.789245	-1.28357122839793
5.79608	-1.09179176830113
5.802915	-0.755010418507458
5.80975	-0.235677670055656
5.816585	-0.00686341358768556
5.82342	0.236068673925827
5.830255	0.49536126877076
5.83709	0.528866607380553
5.843925	0.562371945990353
5.85076	0.564210205241062
5.857595	0.312920165667609
5.86443	0.148494003221522
5.871265	0.0777332771304541
5.8781	0.211754631569629
5.884935	0.10386106861402
5.89177	-0.0364348774009383
5.898605	-0.00292953879114509
5.90544	-0.0227582285755792
5.912275	-0.0729917263669248
5.91911	-0.15675507289141
5.925945	-0.211375882761154
5.93278	-0.302516776411866
5.939615	-0.453290800155938
5.94645	-0.493401617006653
5.953285	-0.502752229061986
5.96012	-0.488940774558227
5.966955	-0.639714798302324
5.97379	-0.530387393131137
5.980625	-0.236596799681032
5.98746	-0.186338791766343
5.994295	-0.11502658790007
6.00113	-0.0589596807530914
6.007965	-0.14272302727759
6.0148	-0.226486373802074
6.021635	-0.330286746159409
6.02847	-0.497813439208377
6.035305	-0.665340132257346
6.04214	-0.772547411759363
6.048975	-0.747418407802014
6.05581	-0.722289403844669
6.062645	-0.706884791323634
6.06948	-0.706884791323634
6.076315	-0.706884791323634
6.08315	-0.8265554685455
6.089985	-1.08622184277145
6.09682	-1.34588821699735
6.103655	-1.45326093983191
6.11049	-1.42813193587457
6.117325	-1.40300293191722
6.12416	-1.38807013927054
6.130995	-1.37969380461809
6.13783	-1.37131746996564
6.144665	-1.29433730007631
6.1515	-1.18544494959448
6.158335	-1.07655259911265
6.16517	-0.954988514862502
6.172005	-0.829343495075776
6.17884	-0.703698475289049
6.185675	-0.487641738021066
6.19251	-0.253104367752509
6.199345	-0.0185669974839542
6.20618	0.170528604106833
6.213015	0.354807966460698
6.21985	0.539087328814563
6.226685	0.805291778442195
6.23352	1.07333448732054
6.240355	1.33920192275221
6.24719	1.56536295836836
6.254025	1.79152399398447
6.26086	2.00082206474063
6.267695	2.09296174591756
6.27453	2.1851014270945
6.281365	2.27054984459881
6.2882	2.32918418716596
6.295035	2.3878185297331
6.30187	2.42353590697459
6.308705	2.39840690301724
6.31554	2.3732778990599
6.322375	2.32195370077979
6.32921	2.22143768495039
6.336045	2.12092166912101
6.34288	2.08746535075791
6.349715	2.14609969332505
6.35655	2.20473403589219
6.363385	2.15136324231296
6.37022	1.98383654926396
6.377055	1.81630985621499
6.38389	1.84423914176428
6.390725	2.0201421694657
6.39756	2.19604519716711
6.404395	2.11880154345187
6.41123	1.90101684248818
6.418065	1.68323214152452
6.4249	1.57954206472223
6.431735	1.52090772215509
6.43857	1.46227337958795
6.445405	1.47650150618852
6.45224	1.51000684479832
6.459075	1.54351218340811
6.46591	1.56977478057007
6.472745	1.59490378452742
6.47958	1.62003278848476
6.486415	1.59013043800638
6.49325	1.55662509939658
6.500085	1.52436977707728
6.50692	1.59138045429687
6.513755	1.65839113151646
6.52059	1.71817132234988
6.527425	1.70141865304498
6.53426	1.68466598374008
6.541095	1.64375858788072
6.54793	1.47623189483175
6.554765	1.30870520178278
6.5616	1.18235551594994
6.568435	1.19073185060239
6.57527	1.19910818525484
6.582105	1.22038297231651
6.58894	1.2706409802312
6.595775	1.32089898814589
6.60261	1.40314270702311
6.609445	1.53716406146228
6.61628	1.67118541590148
6.623115	1.66014360533547
6.62995	1.47586424298161
6.636785	1.29158488062774
6.64362	1.16941417082487
6.650455	1.10240349360528
6.65729	1.03539281638568
6.664125	1.08465203677416
6.67096	1.21029705656089
6.677795	1.33594207634762
6.68463	1.24597154108654
6.691465	1.05331584408023
6.6983	0.860660147073881
6.705135	0.875672597621442
6.71197	0.959435944145928
6.718805	1.04319929067041
6.72564	1.01637296067157
6.732475	0.966114952756882
6.73931	0.915856944842183
6.746145	0.865598936927494
6.75298	0.815340929012802
6.759815	0.765082921098112
6.76665	0.649627985091214
6.773485	0.532359299956933
6.78032	0.415874938769612
6.787155	0.31535892294023
6.79399	0.214842907110849
6.800825	0.127470444924115
6.80766	0.135846779576563
6.814495	0.144223114229012
6.82133	0.131410447251487
6.828165	0.0308944314221073
6.835	-0.0696215844072745
6.841835	-0.120663916268943
6.84867	-0.0369005697444604
6.855505	0.0468627767800248
6.86234	0.0503309592330497
6.869175	-0.100443064511022
6.87601	-0.251217088255095
6.882845	-0.426397067317894
6.88968	-0.635805433629105
6.896515	-0.845213799940315
6.90335	-0.94788057909306
6.910185	-0.939504244440611
6.91702	-0.931127909788163
6.923855	-0.960546185330521
6.93069	-1.01918052789766
6.937525	-1.0778148704648
6.94436	-1.17385166125327
6.951195	-1.29112034638755
6.95803	-1.40838903152183
6.964865	-1.40045387908956
6.9717	-1.34181953652242
6.978535	-1.28318519395528
6.98537	-1.21796988327055
6.992205	-1.15095920605096
6.99904	-1.08394852883138
7.005875	-0.995338305415825
7.01271	-0.903198624238893
7.019545	-0.811058943061945
7.02638	-0.742375449924203
7.033215	-0.675364772704616
7.04005	-0.608292820176671
7.046885	-0.532905808304635
7.05372	-0.457518796432599
7.060555	-0.381451628637783
7.06739	-0.297688282113298
7.074225	-0.213924935588814
7.08106	-0.149647137121964
