time	TICabschange
0	0.967855066599614
0.00683341670835418	0.967792942526122
0.0136668334167084	0.967942549836289
0.0205002501250625	0.920202979444914
0.0273336668334167	0.599525306499935
0.0341670835417709	-0.0533099840237082
0.0410005002501251	-0.760605619741207
0.0478339169584792	0.207605914850004
0.0546673336668334	1.17596521731304
0.0615007503751876	1.89841574782876
0.0683341670835418	2.33948174159847
0.075167583791896	2.42251682836974
0.0820010005002501	2.16307419959226
0.0888344172086043	1.57247604537642
0.0956678339169585	0.782677220310958
0.102501250625313	0.014887775972591
0.109334667333667	-0.524962472015225
0.116168084042021	-0.804294620746078
0.123001500750375	-0.82030998717824
0.129834917458729	-0.64649171339837
0.136668334167084	-0.512871929424935
0.143501750875438	-0.538809423555978
0.150335167583792	-0.715883715857473
0.157168584292146	-0.751607324189536
0.1640020010005	-0.613358937137229
0.170835417708854	-0.71433834601319
0.177668834417209	-0.776313209851569
0.184502251125563	-0.630952675730024
0.191335667833917	-0.675428368274548
0.198169084542271	-0.834028715757684
0.205002501250625	-0.75176569210288
0.211835917958979	-0.707650716812398
0.218669334667334	-0.765570696311922
0.225502751375688	-0.843210167293553
0.232336168084042	-0.762526791609695
0.239169584792396	-0.748270322814307
0.24600300150075	-0.812297421137373
0.252836418209105	-0.791540397006113
0.259669834917459	-0.718929109029458
0.266503251625813	-0.739279875903663
0.273336668334167	-0.830389038813806
0.280170085042521	-0.803773180225318
0.287003501750875	-0.781385481272236
0.29383691845923	-0.812290615742407
0.300670335167584	-0.840090180418291
0.307503751875938	-0.773226043075858
0.314337168584292	-0.761304886002299
0.321170585292646	-0.805342587758503
0.328004002001	-0.82737908863877
0.334837418709355	-0.756028216216684
0.341670835417709	-0.76249435057963
0.348504252126063	-0.845956518841395
0.355337668834417	-0.76338024738461
0.362171085542771	-0.695204716520596
0.369004502251126	-0.69546827606997
0.37583791895948	-0.765276632353116
0.382671335667834	-0.856001894763426
0.389504752376188	-0.809874823031555
0.396338169084542	-0.821776762892117
0.403171585792896	-0.848491380644081
0.410005002501251	-0.838221477621032
0.416838419209605	-0.828617100454918
0.423671835917959	-0.768914780871263
0.430505252626313	-0.732910786109974
0.437338669334667	-0.789817794906737
0.444172086043022	-0.785298245289171
0.451005502751376	-0.641442254350104
0.45783891945973	-0.594494620415024
0.464672336168084	-0.683717798764674
0.471505752876438	-0.857435100727595
0.478339169584792	-0.662942538024879
0.485172586293147	-0.562724501042283
0.492006003001501	-0.600812642377352
0.498839419709855	-0.72121888923709
0.505672836418209	-0.833891892456166
0.512506253126563	-0.806654883875267
0.519339669834918	-0.783129328094104
0.526173086543272	-0.784362172563813
0.533006503251626	-0.772800564654116
0.53983991995998	-0.742905034339865
0.546673336668334	-0.712311559385164
0.553506753376688	-0.701913362855829
0.560340170085043	-0.738534313110533
0.567173586793397	-0.824000403524164
0.574007003501751	-0.788397600685627
0.580840420210105	-0.694616585236728
0.587673836918459	-0.659366258476704
0.594507253626813	-0.700803248791569
0.601340670335168	-0.799515799747814
0.608174087043522	-0.793306160923145
0.615007503751876	-0.714017695964751
0.62184092046023	-0.71632253430523
0.628674337168584	-0.797374028318718
0.635507753876939	-0.817438017710704
0.642341170585293	-0.760887976453608
0.649174587293647	-0.774214022122571
0.656008004002001	-0.834567876825586
0.662841420710355	-0.805136967150591
0.669674837418709	-0.740785165223685
0.676508254127064	-0.707186465436584
0.683341670835418	-0.717972037171801
0.690175087543772	-0.769262314703286
0.697008504252126	-0.845234533145788
0.70384192096048	-0.790674046428881
0.710675337668834	-0.725449591857946
0.717508754377189	-0.70356378412434
0.724342171085543	-0.735069133413452
0.731175587793897	-0.801160140829584
0.738009004502251	-0.839010851772503
0.744842421210605	-0.804114499074076
0.75167583791896	-0.826772792901292
0.758509254627314	-0.819707704893831
0.765342671335668	-0.787543768182968
0.772176088044022	-0.794064555876993
0.779009504752376	-0.420907226882216
0.78584292146073	0.204977989146742
0.792676338169085	0.964311267744759
0.799509754877439	1.75327195539424
0.806343171585793	2.241251847232
0.813176588294147	2.18242165588853
0.820010005002501	1.43696749997556
0.826843421710855	0.216267381257765
0.83367683841921	-0.691138633239708
0.840510255127564	0.43774435775984
0.847343671835918	1.26536693563433
0.854177088544272	1.59443091474055
0.861010505252626	1.32935669297856
0.867843921960981	0.628960882827657
0.874677338669335	-0.184286384015869
0.881510755377689	-0.785022532976975
0.888344172086043	-0.718852399855003
0.895177588794397	-0.855936362430814
0.902011005502751	-0.563605272652181
0.908844422211106	-0.360350125804958
0.91567783891946	-0.324096315470804
0.922511255627814	-0.494456544402387
0.929344672336168	-0.821885011672327
0.936178089044522	-0.51275133966439
0.943011505752877	-0.176388579578789
0.949844922461231	0.0635835558751314
0.956678339169585	0.212662976656388
0.963511755877939	0.308690641669705
0.970345172586293	0.375555331809608
0.977178589294647	0.397142684379083
0.984012006003002	0.329612598788003
0.990845422711356	0.1549838220504
0.99767883941971	-0.127616473230251
1.00451225612806	-0.511552084117402
1.01134567283642	-0.788143137047613
1.01817908954477	-0.446995382692761
1.02501250625313	-0.251221084630881
1.03184592296148	-0.210058118817666
1.03867933966984	-0.265111496854111
1.04551275637819	-0.343962590414944
1.05234617308654	-0.409728444320055
1.0591795897949	-0.468986752203993
1.06601300650325	-0.563494963139012
1.07284642321161	-0.721224845604223
1.07967983991996	-0.796682169280287
1.08651325662831	-0.58242078966651
1.09334667333667	-0.382657634145026
1.10018009004502	-0.30470953430115
1.10701350675338	-0.401796938702996
1.11384692346173	-0.681280483249468
1.12068034017009	-0.645606693722128
1.12751375687844	-0.235911572511849
1.13434717358679	0.0819226479678645
1.14118059029515	0.188551984936398
1.1480140070035	0.0596271428118473
1.15484742371186	-0.280545986719117
1.16168084042021	-0.705403187631143
1.16851425712856	-0.628763525591368
1.17534767383692	-0.345550209529296
1.18218109054527	-0.128081086697921
1.18901450725363	0.108703236397272
1.19584792396198	0.438483581018302
1.20268134067034	0.885790826544237
1.20951475737869	1.3767735157061
1.21634817408704	1.71429719160689
1.2231815907954	1.77739344850986
1.23001500750375	1.49897970362191
1.23684842421211	0.830432855198805
1.24368184092046	-0.121871245019851
1.25051525762881	-0.43342507284306
1.25734867433717	0.685869335454721
1.26418209104552	1.66629644394955
1.27101550775388	2.32798391439837
1.27784892446223	2.54453712002413
1.28468234117059	2.3393251592634
1.29151575787894	1.85788648096425
1.29834917458729	1.27585674257426
1.30518259129565	0.737537870326897
1.312016008004	0.309419264886649
1.31884942471236	0.00161986419511219
1.32568284142071	-0.206667964875261
1.33251625812906	-0.387577920509244
1.33934967483742	-0.579066831005672
1.34618309154577	-0.768611096597248
1.35301650825413	-0.803904031645662
1.35984992496248	-0.7405921649952
1.36668334167084	-0.753091207645946
1.37351675837919	-0.815727725270863
1.38035017508754	-0.821857640513689
1.3871835917959	-0.768479370097191
1.39401700850425	-0.751066145710902
1.40085042521261	-0.754280761063114
1.40768384192096	-0.76696296833323
1.41451725862931	-0.789006384963055
1.42135067533767	-0.815193333599619
1.42818409204602	-0.837708255443817
1.43501750875438	-0.854245135576176
1.44185092546273	-0.856037196524061
1.44868434217109	-0.848571756108354
1.45551775887944	-0.812482017585618
1.46235117558779	-0.759421384859195
1.46918459229615	-0.719512871061832
1.4760180090045	-0.717922553967979
1.48285142571286	-0.766371338779534
1.48968484242121	-0.857506137617493
1.49651825912956	-0.749634146329298
1.50335167583792	-0.679705603650667
1.51018509254627	-0.688798162513895
1.51701850925463	-0.754243110388895
1.52385192596298	-0.826895051006653
1.53068534267134	-0.85121715632949
1.53751875937969	-0.845621928402836
1.54435217608804	-0.787595008864161
1.5511855927964	-0.750732779564331
1.55801900950475	-0.790971580263895
1.56485242621311	-0.808188612334637
1.57168584292146	-0.694000449792089
1.57851925962982	-0.658391579207315
1.58535267633817	-0.721291302339489
1.59218609304652	-0.835706891937803
1.59901950975488	-0.789762568141586
1.60585292646323	-0.768744242924751
1.61268634317159	-0.815625264691439
1.61951975987994	-0.826211543205626
1.62635317658829	-0.80786055081913
1.63318659329665	-0.839545261153172
1.640020010005	-0.734707325785792
1.64685342671336	-0.659085812918492
1.65368684342171	-0.62680738170879
1.66052026013007	-0.671276984992322
1.66735367683842	-0.785777912645282
1.67418709354677	-0.786771675062938
1.68102051025513	-0.698853594022429
1.68785392696348	-0.701986330365646
1.69468734367184	-0.763318071792795
1.70152076038019	-0.833147485459072
1.70835417708854	-0.847307081803241
1.7151875937969	-0.847714388599788
