time	DD
0	1.21742580838118
0.00685342671335754	1.21636849302859
0.0137068534267133	1.21531117767597
0.0205602801400708	1.21425386232337
0.0274137068534266	1.21319654697075
0.0342671335667841	1.21213923161816
0.0411205602801399	1.21108191626553
0.0479739869934974	1.21002460091294
0.0548274137068532	1.20896728556031
0.0616808404202107	1.23757832211482
0.0685342671335682	1.2365210067622
0.075387693846924	1.2354636914096
0.0822411205602815	1.23440637605701
0.0890945472736373	1.23334906070439
0.0959479739869948	1.23229174535179
0.102801400700351	1.2314006558828
0.109654827413708	1.23075000028119
0.116508254127064	1.23009934467958
0.123361680840421	1.22944868907799
0.130215107553777	1.22879803347638
0.137068534267135	1.22814737787477
0.14392196098049	1.22749672227316
0.150775387693848	1.22684606667158
0.157628814407204	1.22619541106996
0.164482241120561	1.22554475546835
0.171335667833917	1.22489409986674
0.178189094547275	1.22424344426516
0.18504252126063	1.22359278866354
0.191895947973988	1.22294213306193
0.198749374687344	1.22229147746032
0.205602801400701	1.2217405573889
0.212456228114057	1.22121189971259
0.219309654827414	1.2206832420363
0.22616308154077	1.22015458435999
0.233016508254128	1.21962592668368
0.239869934967484	1.2190972690074
0.246723361680841	1.21856861133109
0.253576788394197	1.21803995365478
0.260430215107554	1.21751129597846
0.267283641820912	1.21698263830218
0.274137068534268	1.21645398062587
0.280990495247625	1.21592532294956
0.287843921960981	1.21539666527325
0.294697348674338	1.21486800759696
0.301550775387694	1.21425193291577
0.308404202101052	1.21333694847602
0.315257628814408	1.21242196403627
0.322111055527765	1.21150697959651
0.328964482241121	1.21059199515676
0.335817908954478	1.20967701071701
0.342671335667834	1.20876202627725
0.349524762381192	1.2078470418375
0.356378189094547	1.20693205739775
0.363231615807905	1.20601707295797
0.370085042521261	1.20510208851821
0.376938469234618	1.20418710407846
0.383791895947974	1.2032721196387
0.390645322661332	1.20235713519895
0.397498749374687	1.2014421507592
0.404352176088045	1.20052716631945
0.411205602801401	1.19961218187969
0.418059029514758	1.19869719743994
0.424912456228114	1.19778221300016
0.431765882941471	1.1968672285604
0.438619309654827	1.19595224412065
0.445472736368185	1.1950372596809
0.45232616308154	1.19412227524114
0.459179589794898	1.19320729080139
0.466033016508254	1.19229230636164
0.472886443221611	1.19137732192188
0.479739869934969	1.19046233748213
0.486593296648325	1.18954735304238
0.493446723361682	1.18863236860259
0.500300150075038	1.18774677052442
0.507153576788395	1.18750277467382
0.514007003501751	1.18725877882322
0.520860430215109	1.18701478297262
0.527713856928465	1.18677078712202
0.534567283641822	1.18652679127142
0.541420710355178	1.18628279542082
0.548274137068535	1.18603879957022
0.555127563781891	1.18579480371962
0.561980990495249	1.18555080786902
0.568834417208604	1.18530681201841
0.575687843921962	1.18506281616781
0.582541270635318	1.18481882031721
0.589394697348675	1.18457482446661
0.596248124062031	1.18433082861601
0.603101550775389	1.18406842918541
0.609954977488744	1.18378376735973
0.616808404202102	1.18349910553402
0.623661830915458	1.21288279561541
0.630515257628815	1.21259813378973
0.637368684342171	1.21231347196402
0.644222111055528	1.21202881013831
0.651075537768884	1.21174414831262
0.657928964482242	1.21145948648691
0.664782391195597	1.2111748246612
0.671635817908955	1.21089016283549
0.678489244622313	1.21060550100981
0.685342671335668	1.2103208391841
0.692196098049026	1.21003617735839
0.699049524762382	1.20975151553271
0.705902951475739	1.20862622566695
0.712756378189095	1.20736558043887
0.719609804902452	1.20610493521075
0.726463231615808	1.20484428998264
0.733316658329166	1.20358364475453
0.740170085042521	1.20232299952641
0.747023511755879	1.20106235429833
0.753876938469235	1.19980170907021
0.760730365182592	1.1985410638421
0.767583791895948	1.19728041861399
0.774437218609306	1.19601977338587
0.781290645322661	1.19475912815776
0.788144072036019	1.19349848292967
0.794997498749375	1.19223783770156
0.801850925462732	1.19111447724341
0.808704352176088	1.19036215670403
0.815557778889445	1.18960983616469
0.822411205602801	1.18885751562535
0.829264632316159	1.18810519508598
0.836118059029515	1.18735287454663
0.842971485742872	1.18660055400726
0.849824912456228	1.18584823346792
0.856678339169585	1.18509591292857
0.863531765882941	1.1843435923892
0.870385192596299	1.18359127184986
0.877238619309656	1.18283895131049
0.884092046023012	1.18208663077114
0.890945472736369	1.18133431023177
0.897798899449725	1.18058198969243
0.904652326163083	1.17940178591871
0.911505752876439	1.1780191427653
0.918359179589796	1.17663649961189
0.925212606303152	1.1752538564585
0.932066033016509	1.17387121330509
0.938919459729865	1.17248857015167
0.945772886443223	1.17110592699826
0.952626313156578	1.16972328384484
