time	Isotopeabschange
0	1.22786422013374
0.00683341670835418	1.34852521692027
0.0136668334167084	1.68446966060241
0.0205002501250625	1.71256443004015
0.0273336668334167	1.58034540180114
0.0341670835417709	1.30218209736768
0.0410005002501251	1.14619179681667
0.0478339169584792	1.23293970188675
0.0546673336668334	1.15891574005219
0.0615007503751876	0.650219062439616
0.0683341670835418	-0.298640419751293
0.075167583791896	-0.638032770157345
0.0820010005002501	0.805361886449324
0.0888344172086043	2.14334907750775
0.0956678339169585	2.21066475637433
0.102501250625313	0.644553376805583
0.109334667333667	-1.01879516323428
0.116168084042021	0.540153720872782
0.123001500750375	1.83365104702352
0.129834917458729	2.86175290425032
0.136668334167084	3.62447783150546
0.143501750875438	4.12195819731082
0.150335167583792	4.35399601374277
0.157168584292146	4.32074315608474
0.1640020010005	4.0219205183528
0.170835417708854	3.47839563686426
0.177668834417209	2.91015029977033
0.184502251125563	2.376856956347
0.191335667833917	1.87820027163901
0.198169084542271	1.4141234955841
0.205002501250625	0.984827501385264
0.211835917958979	0.590217174995703
0.218669334667334	0.230381377425339
0.225502751375688	-0.0947458429464095
0.232336168084042	-0.385068587491031
0.239169584792396	-0.640758389067534
0.24600300150075	-0.861656247598163
0.252836418209105	-1.04793913539136
0.259669834917459	-0.999013114796332
0.266503251625813	-0.882100955402988
0.273336668334167	-0.800193900472191
0.280170085042521	-0.752930586651955
0.287003501750875	-0.740201632871661
0.29383691845923	-0.762210188889253
0.300670335167584	-0.818923006113612
0.307503751875938	-0.910504998307983
0.314337168584292	-1.03679001642883
0.321170585292646	-1.00061165760806
0.328004002001	-0.804953069395849
0.334837418709355	-0.575778769240171
0.341670835417709	-0.393558711685202
0.348504252126063	-0.306590914121482
0.355337668834417	-0.314658896431006
0.362171085542771	-0.417835603393307
0.369004502251126	-0.603440319212937
0.37583791895948	-0.826741936118536
0.382671335667834	-1.08413536500195
0.389504752376188	-0.823192032822802
0.396338169084542	-0.501391803406115
0.403171585792896	-0.191401746779387
0.410005002501251	0.0612224693458723
0.416838419209605	0.16304487385846
0.423671835917959	0.211889780672713
0.430505252626313	0.257091269423074
0.437338669334667	0.298221240476031
0.444172086043022	0.335586486277155
0.451005502751376	0.369005304679117
0.45783891945973	0.398618508442641
0.464672336168084	0.42044064063684
0.471505752876438	0.403597113930796
0.478339169584792	0.333430611497057
0.485172586293147	0.239447278628107
0.492006003001501	0.132888761115708
0.498839419709855	0.0137301316105344
0.505672836418209	-0.117798019186434
0.512506253126563	-0.261827436807509
0.519339669834918	-0.418453854564289
0.526173086543272	-0.587742147060659
0.533006503251626	-0.769461193487864
0.53983991995998	-0.963690003838221
0.546673336668334	-1.02803636305046
0.553506753376688	-0.80873440765002
0.560340170085043	-0.576891077609047
0.567173586793397	-0.35662614382918
0.574007003501751	-0.195384312566341
0.580840420210105	-0.0941461373847654
0.587673836918459	-0.0531580981120882
0.594507253626813	-0.0722816947600795
0.601340670335168	-0.151700104885917
0.608174087043522	-0.29128285302863
0.615007503751876	-0.490980777695241
0.62184092046023	-0.74873127898201
0.628674337168584	-1.00667679573728
0.635507753876939	-0.95979170989226
0.642341170585293	-0.754045551028007
0.649174587293647	-0.574273792868039
0.656008004002001	-0.42095649955603
0.662841420710355	-0.324661770458426
0.669674837418709	-0.310784838451466
0.676508254127064	-0.378869660271558
0.683341670835418	-0.529451274671738
0.690175087543772	-0.762205835411834
0.697008504252126	-1.04972236041362
0.70384192096048	-0.839525367051693
0.710675337668834	-0.574390296989474
0.717508754377189	-0.451117437872482
0.724342171085543	-0.459203506216669
0.731175587793897	-0.585492581021147
0.738009004502251	-0.829963222758868
0.744842421210605	-1.00601365555654
0.75167583791896	-0.524449030212509
0.758509254627314	0.100870297097641
0.765342671335668	0.868820081109619
0.772176088044022	1.69729001188978
0.779009504752376	2.5733934664367
0.78584292146073	3.49733109993476
0.792676338169085	4.46599968817113
0.799509754877439	5.10343577101952
0.806343171585793	4.93204283851298
0.813176588294147	4.08489151155348
0.820010005002501	3.03946197208153
0.826843421710855	2.22343888811235
0.83367683841921	1.8155780842036
0.840510255127564	1.70982899006911
0.847343671835918	1.6115049636286
0.854177088544272	1.26058459891484
0.861010505252626	0.571627533823247
0.867843921960981	-0.376955799860471
0.874677338669335	-0.769087709775148
0.881510755377689	0.169102770298596
0.888344172086043	0.753655711779743
0.895177588794397	0.928255316230088
0.902011005502751	0.707882643453621
0.908844422211106	0.2639447653871
0.91567783891946	-0.181825362883489
0.922511255627814	-0.51596887955749
0.929344672336168	-0.731059177258789
0.936178089044522	-0.81663768129705
0.943011505752877	-0.739165683639222
0.949844922461231	-0.546888697547827
0.956678339169585	-0.394362757666956
0.963511755877939	-0.378460135966387
0.970345172586293	-0.412152419447628
0.977178589294647	-0.377019194695721
0.984012006003002	-0.270094974064285
0.990845422711356	-0.154651840479386
0.99767883941971	-0.103632064558366
1.00451225612806	-0.202250938623969
1.01134567283642	-0.501462244854902
1.01817908954477	-0.929221156053108
1.02501250625313	-0.853410659410657
1.03184592296148	-0.501218379705214
1.03867933966984	-0.114296605694569
1.04551275637819	0.407406581182375
1.05234617308654	1.02111016293291
1.0591795897949	1.54616966189063
1.06601300650325	1.78858267943872
1.07284642321161	1.63164620002708
1.07967983991996	1.08039869970153
1.08651325662831	0.287926317521541
1.09334667333667	-0.508978703953651
1.10018009004502	-1.06473808731659
1.10701350675338	-0.637921613990445
1.11384692346173	-0.380135151639274
1.12068034017009	-0.279152472198935
1.12751375687844	-0.301535213654358
1.13434717358679	-0.395397454223576
1.14118059029515	-0.55513519204607
1.1480140070035	-0.812731485622751
1.15484742371186	-1.05379632073575
1.16168084042021	-0.762420668621529
1.16851425712856	-0.631846757588509
1.17534767383692	-0.690961424435292
1.18218109054527	-0.874079415178727
1.18901450725363	-1.09213618224416
1.19584792396198	-0.891792233522077
1.20268134067034	-0.665975396959503
1.20951475737869	-0.425446492050773
1.21634817408704	-0.219533245141337
1.2231815907954	-0.121670240690044
1.23001500750375	-0.198383968389068
1.23684842421211	-0.503459749798251
1.24368184092046	-1.04633745266783
1.25051525762881	-0.449524870997648
1.25734867433717	0.276902477037975
1.26418209104552	0.912041473595762
1.27101550775388	1.352989308273
1.27784892446223	1.47545225555053
1.28468234117059	1.15520937428536
1.29151575787894	0.366367375374601
1.29834917458729	-0.869231844938694
1.30518259129565	0.242796649617619
1.312016008004	1.96433421902276
1.31884942471236	3.57442321945978
1.32568284142071	4.85010045327392
1.33251625812906	5.7747173292637
1.33934967483742	6.348647000191
1.34618309154577	6.57138733531413
1.35301650825413	6.44342583700752
1.35984992496248	5.96394843812061
1.36668334167084	5.13226196662688
1.37351675837919	4.08932972625266
1.38035017508754	3.03321458834347
1.3871835917959	1.96502378724363
1.39401700850425	0.925671716474049
1.40085042521261	0.0299715595826272
1.40768384192096	-0.661386846223168
1.41451725862931	-1.05674607680582
1.42135067533767	-1.01404135110161
1.42818409204602	-0.947148507364965
1.43501750875438	-0.900775731218554
1.44185092546273	-0.875074488933056
1.44868434217109	-0.856280086717524
1.45551775887944	-0.822478525151917
1.46235117558779	-0.779305010020414
1.46918459229615	-0.726910594776924
1.4760180090045	-0.66498387105984
1.48285142571286	-0.593901053797947
1.48968484242121	-0.513397271657211
1.49651825912956	-0.423646658186842
1.50335167583792	-0.324511346571893
1.51018509254627	-0.216079706230339
1.51701850925463	-0.125135450214183
1.52385192596298	-0.15416090381651
1.53068534267134	-0.313323960469138
1.53751875937969	-0.602456267167209
1.54435217608804	-1.02174788189277
1.5511855927964	-0.642840473225626
1.55801900950475	-0.154533587493645
1.56485242621311	0.16633029054257
1.57168584292146	0.249011236136788
1.57851925962982	0.159395473636495
1.58535267633817	0.0335036429278437
1.59218609304652	0.0128810792091511
1.59901950975488	0.124250257464708
1.60585292646323	0.334907056317968
1.61268634317159	0.638697234083097
1.61951975987994	0.847294919864262
1.62635317658829	0.845445268628753
1.63318659329665	0.593945735112642
1.640020010005	0.166827294003243
1.64685342671336	-0.309496129250771
1.65368684342171	-0.69187191097056
1.66052026013007	-0.951880396699966
1.66735367683842	-1.08949453259588
1.67418709354677	-1.09376201110348
1.68102051025513	-1.00807196502678
1.68785392696348	-0.888195235511759
1.69468734367184	-0.775013246688355
1.70152076038019	-0.674836232479595
1.70835417708854	-0.587257797595148
1.7151875937969	-0.542268607538593
1.72202101050525	-0.687681694977863
1.72885442721361	-1.01577975939072
1.73568784392196	-0.811837640104934
1.74252126063032	-0.443790893153552
1.74935467733867	-0.0715419516678283
1.75618809404702	0.310495034875533
1.76302151075538	0.650851222342097
1.76985492746373	0.888474852089151
1.77668834417209	0.965056553629216
1.78352176088044	0.882379692614872
1.79035517758879	0.741751402817071
1.79718859429715	0.663699608516702
1.8040220110055	0.64377898448538
1.81085542771386	0.616642017169126
1.81768884442221	0.577677629658909
1.82452226113057	0.527179808243837
1.83135567783892	0.46499072849032
1.83818909454727	0.391072785476794
1.84502251125563	0.305506839144123
1.85185592796398	0.227400282705458
1.85868934467234	0.199010690685841
1.86552276138069	0.221962633324969
1.87235617808904	0.295796657083762
1.8791895947974	0.411668307200358
1.88602301150575	0.566538510863749
1.89285642821411	0.760234007946429
1.89968984492246	0.993006273208431
1.90652326163082	1.26455777932154
1.91335667833917	1.57515932247962
1.92019009504752	1.92449661506473
1.92702351175588	2.19639519337418
1.93385692846423	2.28900109099642
1.94069034517259	2.20259785227027
1.94752376188094	1.93691037511448
1.95435717858929	1.49209083010049
1.96119059529765	0.868107666186689
1.968024012006	0.0648517147338854
1.97485742871436	-0.853059110145463
1.98169084542271	-0.592151925864182
1.98852426213107	-0.130710633477528
1.99535767883942	0.0644470158042867
2.00219109554777	0.0243048417481565
2.00902451225613	-0.268832426383702
2.01585792896448	-0.803748965602246
2.02269134567284	-0.757654847079073
2.02952476238119	-0.244058359874961
2.03635817908954	-0.0138907183847448
2.0431915957979	-0.0993361149678155
2.05002501250625	-0.428200255967007
2.05685842921461	-0.836617338444133
2.06369184592296	-1.06131063321105
2.07052526263132	-0.94369569902633
2.07735867933967	-0.986697320708247
2.08419209604802	-1.09310443812428
2.09102551275638	-0.98721248878063
2.09785892946473	-0.950667553656874
2.10469234617309	-1.0151928372406
2.11152576288144	-1.01061896781098
2.11835917958979	-0.765342884368215
2.12519259629815	-0.506084809268388
2.1320260130065	-0.261739461265394
2.13885942971486	-0.0192339658253767
2.14569284642321	0.231595164621366
2.15252626313157	0.463345286752803
2.15935967983992	0.608904756056347
2.16619309654827	0.600778099161124
2.17302651325663	0.41979859658997
2.17985992996498	0.11555076078909
2.18669334667334	-0.219937341409165
2.19352676338169	-0.530633204086397
2.20036018009005	-0.815604937397852
2.2071935967984	-1.07489054235997
2.21402701350675	-0.890025922654733
2.22086043021511	-0.682053534103333
2.22769384692346	-0.499898537827217
2.23452726363182	-0.34342877452629
2.24136068034017	-0.212726582483537
2.24819409704852	-0.107604731856559
2.25502751375688	-0.0282733415096766
2.26186093046523	0.0255329207734545
2.26869434717359	0.0534021267768886
2.27552776388194	0.0557270915138873
2.2823611805903	0.0322789915339348
2.28919459729865	-0.0168498991037792
2.296028014007	-0.091678136271556
2.30286143071536	-0.192238259108457
2.30969484742371	-0.31843275770084
2.31652826413207	-0.470414140069533
2.32336168084042	-0.648026240774982
2.33019509754877	-0.851391023913988
2.33702851425713	-1.08040807578849
2.34386193096548	-0.863275583013665
2.35069534767384	-0.582867108377608
2.35752876438219	-0.276755124173445
2.36436218109055	0.0545443686018289
2.3711955977989	0.405697171864968
2.37802901450725	0.762225985630588
2.38486243121561	1.11119855915232
2.39169584792396	1.4578507566701
2.39852926463232	1.80875568604658
