time	DecOaks
0.416838419209605	-1.14917068090274
0.423671835917959	-1.14204019544665
0.430505252626313	-1.13366594528283
0.437338669334667	-1.12410308461704
0.444172086043022	-1.11341043172102
0.451005502751376	-1.10164464555473
0.45783891945973	-1.0888506456437
0.464672336168084	-1.07506980805452
0.471505752876438	-1.06034141020527
0.478339169584792	-1.04470333609688
0.485172586293147	-1.02820541810144
0.492006003001501	-1.01091957143899
0.498839419709855	-0.992924300915512
0.505672836418209	-0.9743181459129
0.512506253126563	-0.955205595714681
0.519339669834918	-0.935686289397158
0.526173086543272	-0.915835744788034
0.533006503251626	-0.895721998782215
0.53983991995998	-0.875408448427655
0.546673336668334	-0.854930925354595
0.553506753376688	-0.834315107765148
0.560340170085043	-0.813583680130048
0.567173586793397	-0.792751927403194
0.574007003501751	-0.771832970277361
0.580840420210105	-0.750810186109967
0.587673836918459	-0.729633473924945
0.594507253626813	-0.708251297235084
0.601340670335168	-0.686621432971517
0.608174087043522	-0.66471174849481
0.615007503751876	-0.642490331446538
0.62184092046023	-0.619916462557601
0.628674337168584	-0.596939110517863
0.635507753876939	-0.573496722318504
0.642341170585293	-0.549500523735392
0.649174587293647	-0.524859803690658
0.656008004002001	-0.499498202031889
0.662841420710355	-0.473344810295895
0.669674837418709	-0.446352558284761
0.676508254127064	-0.418504079586086
0.683341670835418	-0.389785148554594
0.690175087543772	-0.360190244767539
0.697008504252126	-0.329717599757046
0.70384192096048	-0.298372553616434
0.710675337668834	-0.266171315756573
0.717508754377189	-0.23313845236824
0.724342171085543	-0.199349971243471
0.731175587793897	-0.164903696744109
0.738009004502251	-0.12990142072419
0.744842421210605	-0.0944507371815441
0.75167583791896	-0.0586532877499171
0.758509254627314	-0.0225695557778427
0.765342671335668	0.0137559387071188
0.772176088044022	0.0502722756580094
0.779009504752376	0.0869218636858664
0.78584292146073	0.123630061698744
0.792676338169085	0.160280665837069
0.799509754877439	0.196744575101558
0.806343171585793	0.232873141704985
0.813176588294147	0.268517559296795
0.820010005002501	0.303538278123212
0.826843421710855	0.337810405844375
0.83367683841921	0.371243086026451
0.840510255127564	0.40377263250616
0.847343671835918	0.435392406431454
0.854177088544272	0.466115487949771
0.861010505252626	0.496003978723348
0.867843921960981	0.52513350120091
0.874677338669335	0.553567268380488
0.881510755377689	0.581358608276598
0.888344172086043	0.608536867984329
0.895177588794397	0.635079422927607
0.902011005502751	0.660955573140147
0.908844422211106	0.686125167247359
0.91567783891946	0.710543539699787
0.922511255627814	0.734173843183864
0.929344672336168	0.757009560431275
0.936178089044522	0.779051502161989
0.943011505752877	0.800300174405958
0.949844922461231	0.820754680560404
0.956678339169585	0.84041364376495
0.963511755877939	0.859259877309999
0.970345172586293	0.877241087236875
0.977178589294647	0.894299573290728
0.984012006003002	0.910371554953964
0.990845422711356	0.92539007264229
0.99767883941971	0.939289476717558
1.00451225612806	0.952006784459997
1.01134567283642	0.963480041797836
1.01817908954477	0.973655202223225
1.02501250625313	0.98248332415006
1.03184592296148	0.989925931869914
1.03867933966984	0.995960430009377
1.04551275637819	1.00056449321526
1.05234617308654	1.00371379841575
1.0591795897949	1.00538933434031
1.06601300650325	1.00558455185978
1.07284642321161	1.00430639125899
1.07967983991996	1.00159948324759
1.08651325662831	0.99751487114716
1.09334667333667	0.992083989578195
1.10018009004502	0.985321421008302
1.10701350675338	0.9772396937838
1.11384692346173	0.967814116254577
1.12068034017009	0.956981281433968
1.12751375687844	0.944675999224891
1.13434717358679	0.930837375914008
1.14118059029515	0.915413920821568
1.1480140070035	0.898355387342229
1.15484742371186	0.87961300800358
1.16168084042021	0.859159543238938
1.16851425712856	0.836984026972237
1.17534767383692	0.813075894377109
1.18218109054527	0.78742477711893
1.18901450725363	0.760021353186781
1.19584792396198	0.730856648364084
1.20268134067034	0.699921688243243
1.20951475737869	0.667205605860231
1.21634817408704	0.63268843039827
1.2231815907954	0.596347458364452
1.23001500750375	0.558159984779435
1.23684842421211	0.518102472463837
1.24368184092046	0.476148944439123
1.25051525762881	0.432272978757425
1.25734867433717	0.386448602475863
1.26418209104552	0.338689123709998
1.27101550775388	0.289077160440663
1.27784892446223	0.237702398783612
1.28468234117059	0.184657709477095
1.29151575787894	0.130084103196869
1.29834917458729	0.0741599028587646
1.30518259129565	0.0170642248120355
1.312016008004	-0.0410372809039102
1.31884942471236	-0.100001499576206
1.32568284142071	-0.159687463186453
1.33251625812906	-0.219954212712733
1.33934967483742	-0.280660813604559
1.34618309154577	-0.341666295541552
1.35301650825413	-0.402826296345907
1.35984992496248	-0.463990549955846
1.36668334167084	-0.525009101268399
1.37351675837919	-0.585748327016704
1.38035017508754	-0.646088801025816
1.3871835917959	-0.705912691525642
1.39401700850425	-0.765106956267626
1.40085042521261	-0.823559833542632
1.40768384192096	-0.881159636533184
1.41451725862931	-0.937794782660014
1.42135067533767	-0.993354250580774
1.42818409204602	-1.0477292159043
1.43501750875438	-1.10081175330446
1.44185092546273	-1.15250266291662
1.44868434217109	-1.20271182875362
1.45551775887944	-1.25135498318047
1.46235117558779	-1.29836038332842
1.46918459229615	-1.34365808008777
1.4760180090045	-1.38717845657594
1.48285142571286	-1.42885224328468
1.48968484242121	-1.46861854966885
1.49651825912956	-1.5064291020731
1.50335167583792	-1.54223993463761
1.51018509254627	-1.57601947991337
1.51701850925463	-1.6077383850509
1.52385192596298	-1.63736513625362
1.53068534267134	-1.6648677362587
1.53751875937969	-1.69021398446804
1.54435217608804	-1.71337396708779
1.5511855927964	-1.73432485101999
1.55801900950475	-1.75304699192496
1.56485242621311	-1.76952863110915
1.57168584292146	-1.7837650986633
1.57851925962982	-1.79575689514796
1.58535267633817	-1.80550873374183
1.59218609304652	-1.81302972414125
1.59901950975488	-1.8183343402988
1.60585292646323	-1.82144287016903
1.61268634317159	-1.82237953029178
1.61951975987994	-1.82117056908324
1.62635317658829	-1.81784413110154
1.63318659329665	-1.81243194981681
1.640020010005	-1.80497073777297
1.64685342671336	-1.79550212716372
1.65368684342171	-1.7840710223057
1.66052026013007	-1.77072467090455
1.66735367683842	-1.75551269675471
1.67418709354677	-1.7384882327761
1.68102051025513	-1.71970598891141
1.68785392696348	-1.69921908115362
1.69468734367184	-1.67707309846867
1.70152076038019	-1.65330457614049
1.70835417708854	-1.62794612096847
1.7151875937969	-1.60103532468596
1.72202101050525	-1.57262534991184
1.72885442721361	-1.54278577019522
1.73568784392196	-1.51159644697638
1.74252126063032	-1.47914000609104
1.74935467733867	-1.44549574677848
1.75618809404702	-1.41074056557697
1.76302151075538	-1.37495108453548
1.76985492746373	-1.33820665119538
1.77668834417209	-1.30059074135182
1.78352176088044	-1.26219083242954
1.79035517758879	-1.22309798543661
1.79718859429715	-1.18340594935933
1.8040220110055	-1.14320936917762
1.81085542771386	-1.10260017108895
1.81768884442221	-1.06166303764763
1.82452226113057	-1.02047480609103
1.83135567783892	-0.979105842963786
1.83818909454727	-0.937630507720797
1.84502251125563	-0.896134819260301
1.85185592796398	-0.854728173502932
1.85868934467234	-0.813541012996025
1.86552276138069	-0.772707572319632
1.87235617808904	-0.73234462446186
1.8791895947974	-0.692525766889545
1.88602301150575	-0.65328291345117
1.89285642821411	-0.614611566273768
1.89968984492246	-0.576494537256324
1.90652326163082	-0.5389256867988
1.91335667833917	-0.501917967358207
1.92019009504752	-0.465501627444404
1.92702351175588	-0.429709707577086
1.93385692846423	-0.394573182344202
1.94069034517259	-0.360122429285818
1.94752376188094	-0.326400333082987
1.95435717858929	-0.29347147047707
1.96119059529765	-0.261422541959847
1.968024012006	-0.230360176781836
1.97485742871436	-0.20039995306876
1.98169084542271	-0.171662371442668
1.98852426213107	-0.144266381028494
1.99535767883942	-0.118327061167317
2.00219109554777	-0.0939448966000931
2.00902451225613	-0.0712010322330213
2.01585792896448	-0.0501408011051215
2.02269134567284	-0.0307731238061417
2.02952476238119	-0.0130599978834232
2.03635817908954	0.0030875430802085
2.0431915957979	0.0177936529585764
2.05002501250625	0.0312119236327293
2.05685842921461	0.0434835031922826
2.06369184592296	0.0547285586432053
2.07052526263132	0.0650167535490478
2.07735867933967	0.0743499933291934
2.08419209604802	0.0827252666961472
2.09102551275638	0.0901349211611288
2.09785892946473	0.0965586846888302
2.10469234617309	0.101974161389581
2.11152576288144	0.106364652185917
2.11835917958979	0.109735341097717
2.12519259629815	0.112096359669876
2.1320260130065	0.113444367061483
2.13885942971486	0.113757544311067
2.14569284642321	0.113011624230909
2.15252626313157	0.111168994479666
2.15935967983992	0.108183219537292
2.16619309654827	0.104008293854376
2.17302651325663	0.0986368052502346
2.17985992996498	0.092123178458643
2.18669334667334	0.0845274003011001
2.19352676338169	0.075907155515728
2.20036018009005	0.0663100449328893
2.2071935967984	0.0557809093438304
2.21402701350675	0.0443645420886659
2.22086043021511	0.0320981842183669
2.22769384692346	0.0190032932273822
2.23452726363182	0.00509934742784179
2.24136068034017	-0.00959537217174211
2.24819409704852	-0.0250893050714275
2.25502751375688	-0.041417166636714
2.26186093046523	-0.058614929989445
2.26869434717359	-0.0767190434323326
2.27552776388194	-0.0957654305000412
2.2823611805903	-0.115784075512918
2.28919459729865	-0.136801046365193
2.296028014007	-0.15883773173474
2.30286143071536	-0.181912532223497
2.30969484742371	-0.206038394383262
2.31652826413207	-0.23122723674922
2.32336168084042	-0.257498727976624
2.33019509754877	-0.284877718917474
2.33702851425713	-0.313402506813261
2.34386193096548	-0.343116605866884
2.35069534767384	-0.374059706953429
2.35752876438219	-0.406268572977359
2.36436218109055	-0.439770143449093
2.3711955977989	-0.474586821831815
2.37802901450725	-0.510743921720787
2.38486243121561	-0.548265148526176
2.39169584792396	-0.587163666651615
2.39852926463232	-0.627439132479923
2.40536268134067	-0.669023037065022
2.41219609804902	-0.711812179014015
2.41902951475738	-0.75562907525019
2.42586293146573	-0.800252885960902
2.43269634817409	-0.845442344617187
2.43952976488244	-0.890966587686705
2.4463631815908	-0.936626120502909
2.45319659829915	-0.982242997397114
2.4600300150075	-1.02766344550625
2.46686343171586	-1.0727405460598
2.47369684842421	-1.11733398889463
2.48053026513257	-1.16131478578177
2.48736368184092	-1.20456325280674
2.49419709854927	-1.24697006967441
2.50103051525763	-1.28843011546895
2.50786393196598	-1.32883548066518
2.51469734867434	-1.36807641971097
2.52153076538269	-1.40605511905712
2.52836418209105	-1.44268955206378
2.5351975987994	-1.47790131486902
2.54203101550775	-1.51162190264211
2.54886443221611	-1.54378458660256
2.55569784892446	-1.57431242983862
2.56253126563282	-1.60312021656417
2.56936468234117	-1.63012796795114
2.57619809904952	-1.65528146409931
2.58303151575788	-1.67853405372121
2.58986493246623	-1.69983920939995
2.59669834917459	-1.7191506504143
2.60353176588294	-1.7364220402851
2.6103651825913	-1.75160399664769
2.61719859929965	-1.76464332753582
2.624032016008	-1.7754873431449
2.63086543271636	-1.78409723077125
2.63769884942471	-1.79044647988278
2.64453226613307	-1.79451077374612
2.65136568284142	-1.79627256495609
2.65819909954977	-1.7957158396266
2.66503251625813	-1.79282327944333
2.67186593296648	-1.78757658193492
2.67869934967484	-1.77996004167141
2.68553276638319	-1.76996313462939
2.69236618309155	-1.75757774657632
2.6991995997999	-1.74280543942119
2.70603301650825	-1.72565110958748
2.71286643321661	-1.7061232372565
2.71969984992496	-1.68423478018728
2.72653326663332	-1.66000073085185
2.73336668334167	-1.63344250216141
2.74020010005003	-1.60458330657692
2.74703351675838	-1.57344990277626
2.75386693346673	-1.54007135954602
2.76070035017509	-1.50448345600285
2.76753376688344	-1.46673136711038
2.7743671835918	-1.42686906629802
2.78120060030015	-1.38496287164977
2.7880340170085	-1.34108207088601
2.79486743371686	-1.29529901223653
2.80170085042521	-1.24769295184843
2.80853426713357	-1.19835486304901
2.81536768384192	-1.14739114753662
2.82220110055028	-1.09494043641329
2.82903451725863	-1.04114872634908
2.83586793396698	-0.986169324296768
2.84270135067534	-0.930154567748297
2.84953476738369	-0.87325193856223
2.85636818409205	-0.815617182595816
2.8632016008004	-0.757449992822179
2.87003501750875	-0.698964210765484
2.87686843421711	-0.640398112900886
2.88370185092546	-0.582020496243537
2.89053526763382	-0.524093344465399
2.89736868434217	-0.466831082139424
2.90420210105053	-0.410430731370667
2.91103551775888	-0.355045605915661
2.91786893446723	-0.300775805369925
2.92470235117559	-0.247696024919502
2.93153576788394	-0.195814627556636
2.9383691845923	-0.145123101953455
2.94520260130065	-0.0955875250980865
2.952036018009	-0.0471687589110582
2.95886943471736	0.000131806338669183
2.96570285142571	0.0462868789991526
2.97253626813407	0.0912538286431425
2.97936968484242	0.134974797947828
2.98620310155078	0.177422965527145
2.99303651825913	0.218611922929699
2.99986993496748	0.258593834678018
3.00670335167584	0.297444415223029
3.01353676838419	0.335224582850583
3.02037018509255	0.371966498892368
3.0272036018009	0.407651171598626
3.03403701850925	0.442227123852899
3.04087043521761	0.475619843898926
3.04770385192596	0.507766566809864
3.05453726863432	0.538617513285161
3.06137068534267	0.568150485947668
3.06820410205103	0.596348252506762
3.07503751875938	0.623184568074358
3.08187093546773	0.648618765619694
3.08870435217609	0.672574086559456
3.09553776888444	0.694959964408578
3.1023711855928	0.715667626249104
3.10920460230115	0.734580787894764
3.1160380190095	0.751574280193649
3.12287143571786	0.766511595889904
3.12970485242621	0.779248767646119
3.13653826913457	0.789649745837923
3.14337168584292	0.797598685390487
3.15020510255128	0.803026825218207
3.15703851925963	0.805902986824942
3.16387193596798	0.806238372705538
3.17070535267634	0.804073230088854
3.17753876938469	0.79947282570682
3.18437218609305	0.792531097442395
3.1912056028014	0.783356571212562
3.19803901950976	0.772052353014202
3.20487243621811	0.758716136400911
3.21170585292646	0.743409528030386
3.21853926963482	0.726144444126358
3.22537268634317	0.706924678987247
3.23220610305153	0.685739858091846
3.23903951975988	0.662578412850762
3.24587293646823	0.637441325000515
3.25270635317659	0.610335500823464
3.25953976988494	0.581266606813752
3.2663731865933	0.55023639413295
3.27320660330165	0.517247309776662
3.28004002001001	0.482346679969537
3.28687343671836	0.44563432451391
3.29370685342671	0.40721370211897
3.30054027013507	0.367198685120996
3.30737368684342	0.325711455017949
3.31420710355178	0.28287670920184
3.32104052026013	0.238840217089228
3.32787393696848	0.193759123025408
3.33470735367684	0.147788923797449
3.34154077038519	0.101076248788531
3.34837418709355	0.0537649363844916
3.3552076038019	0.00599625371241806
3.36204102051026	-0.0420961993210758
3.36887443721861	-0.0903802641513072
3.37570785392696	-0.138733068601628
3.38254127063532	-0.187056125797133
3.38937468734367	-0.235254873124215
3.39620810405203	-0.283227026287668
3.40304152076038	-0.330852408763585
3.40987493746873	-0.378008316555933
3.41670835417709	-0.424578019671393
3.42354177088544	-0.4704700326237
3.4303751875938	-0.515599537218673
3.43720860430215	-0.559882998552149
3.44404202101051	-0.603246629286736
3.45087543771886	-0.645621116285159
3.45770885442721	-0.686940594410939
3.46454227113557	-0.727174094117915
3.47137568784392	-0.766311026756944
3.47820910455228	-0.804341258962763
3.48504252126063	-0.841257467270897
3.49187593796898	-0.877054402175418
3.49870935467734	-0.911727188233269
3.50554277138569	-0.945274266626302
3.51237618809405	-0.977696015266005
3.5192096048024	-1.00899031996351
3.52604302151076	-1.0391359618561
3.53287643821911	-1.06810295657282
3.53970985492746	-1.09586476743391
3.54654327163582	-1.12242266832496
3.55337668834417	-1.14779122263552
3.56021010505253	-1.17198648230016
3.56704352176088	-1.19503744840648
3.57387693846923	-1.21698010404632
3.58071035517759	-1.23784645227829
3.58754377188594	-1.25760466719281
3.5943771885943	-1.27617206222238
3.60121060530265	-1.29346486250641
3.60804402201101	-1.30941331614626
3.61487743871936	-1.32396677088089
3.62171085542771	-1.33707595483145
3.62854427213607	-1.34869292187034
3.63537768884442	-1.35877229775623
3.64221110555278	-1.36726901174965
3.64904452226113	-1.37414287873128
3.65587793896948	-1.37936689079243
3.66271135567784	-1.38291635297276
3.66954477238619	-1.38476825942954
3.67637818909455	-1.38490090935773
3.6832116058029	-1.38329375228068
3.69004502251126	-1.3799283483076
3.69687843921961	-1.37478719249145
3.70371185592796	-1.36787688683102
3.71054527263632	-1.35923365097681
3.71737868934467	-1.34889549595868
3.72421210605303	-1.33689903985304
3.73104552276138	-1.32327882477207
3.73787893946974	-1.30806922369403
3.74471235617809	-1.29130242088269
3.75154577288644	-1.27299046523873
3.7583791895948	-1.25313455918536
3.76521260630315	-1.23173580018067
3.77204602301151	-1.20879890483028
3.77887943971986	-1.18435319373994
3.78571285642821	-1.15843822883916
3.79254627313657	-1.13109360571416
3.79937968984492	-1.1023589141665
3.80621310655328	-1.07227273721394
3.81304652326163	-1.04087151319647
3.81987993996999	-1.00819140539997
3.82671335667834	-0.974268576994274
3.83354677338669	-0.93913928507631
3.84038019009505	-0.902857001907795
3.8472136068034	-0.865512370662774
3.85404702351176	-0.827200877599833
3.86088044022011	-0.788018008857727
3.86771385692846	-0.748057072627839
3.87454727363682	-0.707380843322759
3.88138069034517	-0.666029599806856
3.88821410705353	-0.624043097601579
3.89504752376188	-0.581461127010781
3.90188094047024	-0.538328858518816
3.90871435717859	-0.494702612825193
3.91554777388694	-0.450640095301991
3.9223811905953	-0.406199947149982
3.92921460730365	-0.361462869410277
3.93604802401201	-0.316531924145319
3.94288144072036	-0.271511295150618
3.94971485742871	-0.22651573884179
3.95654827413707	-0.181678425349617
3.96338169084542	-0.137138461848959
3.97021510755378	-0.0930636025911163
3.97704852426213	-0.049632431930672
3.98388194097049	-0.00701656807407806
3.99071535767884	0.0346216132798276
3.99754877438719	0.0751586081319486
4.00438219109555	0.11448495521279
4.0112156078039	0.152499527629848
4.01804902451226	0.189106130254065
4.02488244122061	0.224201189636191
4.03171585792896	0.257671131282924
4.03854927463732	0.28940293332201
4.04538269134567	0.319288779436699
4.05221610805403	0.347222434436117
4.05904952476238	0.373116260159603
4.06588294147074	0.396914566767003
4.07271635817909	0.418564808684659
4.07954977488744	0.438010624313909
4.0863831915958	0.455184939109563
4.09321660830415	0.470018193028946
4.10005002501251	0.48241639524727
4.10688344172086	0.492253704092015
4.11371685842921	0.499417852534268
4.12055027513757	0.503830033604719
4.12738369184592	0.505417285907381
4.13421710855428	0.504119231969021
4.14105052526263	0.499881571820157
4.14788394197099	0.492649186058161
4.15471735867934	0.482362578947271
4.16155077538769	0.4689612125809
4.16838419209605	0.452419141765117
4.1752176088044	0.432773883122326
4.18205102551276	0.410075713016534
4.18888444222111	0.384398574697079
4.19571785892946	0.355823553890828
4.20255127563782	0.324457303037424
4.20938469234617	0.290430150794815
4.21621810905453	0.253873628520216
4.22305152576288	0.214923857900403
4.22988494247124	0.173720469603658
4.23671835917959	0.130404325356289
4.24355177588794	0.0851241514058372
4.2503851925963	0.0380331436154467
4.25721860930465	-0.0106590640335202
4.26405202601301	-0.0606621603140346
4.27088544272136	-0.11168069381596
4.27771885942972	-0.163427776700328
4.28455227613807	-0.215620653932782
4.29138569284642	-0.267984910357315
4.29821910955478	-0.32028662593104
4.30505252626313	-0.372304211092765
4.31188594297149	-0.423834765799399
4.31871935967984	-0.474729297004652
4.32555277638819	-0.524848482180751
4.33238619309655	-0.574053197314087
4.3392196098049	-0.622204529876839
4.34605302651326	-0.669163952261857
4.35288644322161	-0.714813737348034
4.35971985992996	-0.759067465757149
4.36655327663832	-0.801841305385526
4.37338669334667	-0.843051423831363
4.38022011005503	-0.882614024685965
4.38705352676338	-0.920453596366941
4.39388694347174	-0.956513469012153
4.40072036018009	-0.990739578465079
4.40755377688844	-1.02307786063147
4.4143871935968	-1.05347429773458
4.42122061030515	-1.08188433953516
4.42805402701351	-1.10828438225635
4.43488744372186	-1.13265362901785
4.44172086043022	-1.15497128304037
4.44855427713857	-1.17521776162772
4.45538769384692	-1.19337789013808
4.46222111055528	-1.20943749401142
4.46905452726363	-1.22338239877822
4.47588794397199	-1.2351986907729
4.48272136068034	-1.2448739737183
4.48955477738869	-1.25239639852308
4.49638819409705	-1.25775429524166
4.5032216108054	-1.26095086107721
4.51005502751376	-1.26201511768412
4.51688844422211	-1.26097866830378
4.52372186093047	-1.25787314986567
4.53055527763882	-1.25273059745955
4.53738869434717	-1.24558330646292
4.54422211105553	-1.23646357683189
4.55105552776388	-1.22540712562214
4.55788894447224	-1.21248735884566
4.56472236118059	-1.19780106466334
4.57155577788894	-1.18144538103676
4.5783891945973	-1.16351452307238
4.58522261130565	-1.14408133002936
4.59205602801401	-1.12320899282684
4.59888944472236	-1.10093688499058
4.60572286143072	-1.07725527829816
4.61255627813907	-1.05215019538251
4.61938969484742	-1.0256267503175
4.62622311155578	-0.997701544082695
4.63305652826413	-0.968405463325782
4.63988994497249	-0.937797803923239
4.64672336168084	-0.90593943386995
4.65355677838919	-0.87287603659648
4.66039019509755	-0.838645780857904
4.6672236118059	-0.8032854162842
4.67405702851426	-0.766822734710321
4.68089044522261	-0.729281917765098
4.68772386193097	-0.690685165695134
4.69455727863932	-0.651042874771365
4.70139069534767	-0.610361621167207
4.70822411205603	-0.568659307365097
4.71505752876438	-0.52596449248664
4.72189094547274	-0.482317260942685
4.72872436218109	-0.437782612294191
4.73555777888944	-0.392432861508898
4.7423911955978	-0.346349238838736
4.74922461230615	-0.299611331682038
4.75605802901451	-0.252292111288232
4.76289144572286	-0.204461148049689
4.76972486243122	-0.15617878184489
4.77655827913957	-0.107503937532292
4.78339169584792	-0.0584998898359162
4.79022511255628	-0.00923187460213601
4.79705852926463	0.0402290449687749
4.80389194597299	0.0898071837248793
4.81072536268134	0.139426227607792
4.8175587793897	0.189008580316738
4.82439219609805	0.238464269579499
4.8312256128064	0.287687368304784
4.83805902951476	0.336544528511141
4.84489244622311	0.384885475447894
4.85172586293147	0.43255653755518
4.85855927963982	0.479401232327341
4.86539269634817	0.525275033438002
4.87222611305653	0.57005548000092
4.87905952976488	0.613628063562124
4.88589294647324	0.655900415970935
4.89272636318159	0.696789925277771
4.89955977988994	0.73625124329359
4.9063931965983	0.7742585842918
4.91322661330665	0.810818267591597
4.92006003001501	0.845991994828318
4.92689344672336	0.879849146247295
4.93372686343172	0.912480152550575
4.94056028014007	0.943987333661362
4.94739369684843	0.974472573369309
4.95422711355678	1.00401019045963
4.96106053026513	1.03263522143999
4.96789394697349	1.06037969653058
4.97472736368184	1.08727350272516
4.9815607803902	1.11332123470236
4.98839419709855	1.13851098842422
4.9952276138069	1.16283057664859
5.00206103051526	1.1862666994513
5.00889444722361	1.20880032886557
5.01572786393197	1.23041059895342
5.02256128064032	1.25107663074771
5.02939469734867	1.27076549316579
5.03622811405703	1.28940961720907
5.04306153076538	1.30693524926248
5.04989494747374	1.32326863577849
5.05672836418209	1.33833603520018
5.06356178089045	1.35207069062791
5.0703951975988	1.3644245461124
5.07722861430715	1.37535264247119
5.08406203101551	1.38481002059958
5.09089544772386	1.39275172130974
5.09772886443222	1.39913404069179
5.10456228114057	1.40394190564225
5.11139569784893	1.4071887412518
5.11822911455728	1.40888920136979
5.12506253126563	1.40905796239656
5.13189594797399	1.40772563085156
5.13872936468234	1.40496666892036
5.1455627813907	1.40086302048062
5.15239619809905	1.39549693879885
5.1592296148074	1.38896036361437
5.16606303151576	1.38135660995019
5.17289644822411	1.37278963723802
5.17972986493247	1.36336138337833
5.18656328164082	1.35316874216947
5.19339669834917	1.34230782411377
5.20023011505753	1.33086853082275
5.20706353176588	1.31892391672109
5.21389694847424	1.30654420611836
5.22073036518259	1.29379505821872
5.22756378189095	1.28071830906071
5.2343971985993	1.26734804862636
5.24123061530765	1.25371840266753
5.24806403201601	1.23986440536032
5.25489744872436	1.22582199455007
5.26173086543272	1.21162714583244
5.26856428214107	1.19731020209185
5.27539769884943	1.1828828443893
5.28223111555778	1.16835289397874
5.28906453226613	1.1537291080156
5.29589794897449	1.13903635205881
5.30273136568284	1.12431306600472
5.3095647823912	1.10959695682688
5.31639819909955	1.09491717093067
5.3232316158079	1.08030247294501
5.33006503251626	1.06581827199328
5.33689844922461	1.05155717100389
5.34373186593297	1.03765114087944
5.35056528264132	1.02424682103234
5.35739869934967	1.01148079904101
5.36423211605803	0.999470563772853
5.37106553276638	0.988310164740494
5.37789894947474	0.978083306746929
5.38473236618309	0.968867090301761
5.39156578289145	0.960725611899398
5.3983991995998	0.953683960977239
5.40523261630815	0.947759849295212
5.41206603301651	0.942969733283814
5.41889944972486	0.939303957157498
5.42573286643322	0.936728200070701
5.43256628314157	0.935207296628743
5.43939969984993	0.9347242700703
5.44623311655828	0.935299553225466
5.45306653326663	0.936958223615366
5.45989994997499	0.939728440856468
5.46673336668334	0.943643554889463
5.4735667833917	0.948737154966871
5.48040020010005	0.955020640856442
5.4872336168084	0.962466540606798
5.49406703351676	0.971043461141915
5.50090045022511	0.980726924715837
5.50773386693347	0.991512279818373
5.51456728364182	1.00339840564809
5.52140070035018	1.01638273894072
5.52823411705853	1.03045758431832
5.53506753376688	1.04561410559695
5.54190095047524	1.06184664903976
5.54873436718359	1.07916305326025
5.55556778389195	1.09757473177229
5.5624012006003	1.11708782079232
5.56923461730865	1.13768796580652
5.57606803401701	1.15935571201714
5.58290145072536	1.18205518266106
5.58973486743372	1.20571808573685
5.59656828414207	1.23027404158834
5.60340170085043	1.25568596460094
5.61023511755878	1.28194701320585
5.61706853426713	1.30904840931783
5.62390195097549	1.33696647643433
5.63073536768384	1.3656720436917
5.6375687843922	1.39511480106105
5.64440220110055	1.42522432960935
5.6512356178089	1.45594972557223
5.65806903451726	1.48726132236114
5.66490245122561	1.51914327827859
5.67173586793397	1.55158788915376
5.67856928464232	1.58454410426109
5.68540270135068	1.61792336377863
5.69223611805903	1.65158229243139
5.69906953476738	1.68534733879351
5.70590295147574	1.71904745847853
5.71273636818409	1.75251481428122
5.71956978489245	1.78560058422666
5.7264032016008	1.81816885295762
5.73323661830915	1.85007312742028
