time	TIC
0	0.236524067213298
0.00683341670835418	0.410210228940247
0.0136668334167084	0.583896397506024
0.0205002501250625	0.756601869457846
0.0273336668334167	0.913124439261119
0.0341670835417709	1.02335682114207
0.0410005002501251	1.05773926898829
0.0478339169584792	1.00289172095505
0.0546673336668334	0.854241238274532
0.0615007503751876	0.624231910531917
0.0683341670835418	0.33856437479906
0.075167583791896	0.0275476487144878
0.0820010005002501	-0.274788307103099
0.0888344172086043	-0.536651014065871
0.0956678339169585	-0.731097577177402
0.102501250625313	-0.849255496539912
0.109334667333667	-0.904616679421817
0.116168084042021	-0.920926005114407
0.123001500750375	-0.923189189589749
0.129834917458729	-0.934585461660094
0.136668334167084	-0.962280609223355
0.143501750875438	-0.995141675367769
0.150335167583792	-1.0180719745173
0.157168584292146	-1.01978004313117
0.1640020010005	-1.00131345804886
0.170835417708854	-0.981091282627747
0.177668834417209	-0.977995257975993
0.184502251125563	-0.993987879343903
0.191335667833917	-1.01494752633309
0.198169084542271	-1.02502951901408
0.205002501250625	-1.02047976021594
0.211835917958979	-1.00750536592056
0.218669334667334	-0.995176200842314
0.225502751375688	-0.991526529137723
0.232336168084042	-0.997060383642812
0.239169584792396	-1.00749473980523
0.24600300150075	-1.01543590044377
0.252836418209105	-1.01451760832348
0.259669834917459	-1.00410603975021
0.266503251625813	-0.991092102331898
0.273336668334167	-0.983829040418342
0.280170085042521	-0.985510339829024
0.287003501750875	-0.992237705015923
0.29383691845923	-0.998362591232838
0.300670335167584	-0.999926092229438
0.307503751875938	-0.994830741385631
0.314337168584292	-0.98564709064628
0.321170585292646	-0.978224860682024
0.328004002001	-0.976928836119099
0.334837418709355	-0.983664256578886
0.341670835417709	-0.993787112959574
0.348504252126063	-0.999336516078893
0.355337668834417	-0.995318351283924
0.362171085542771	-0.982583340009188
0.369004502251126	-0.96654966468123
0.37583791895948	-0.953922877953417
0.382671335667834	-0.94957667853846
0.389504752376188	-0.952202526727617
0.396338169084542	-0.956688079026813
0.403171585792896	-0.957978459497841
0.410005002501251	-0.956082885503974
0.416838419209605	-0.956221646682255
0.423671835917959	-0.961899031514499
0.430505252626313	-0.972584328184003
0.437338669334667	-0.98260324829746
0.444172086043022	-0.982819219514136
0.451005502751376	-0.968646008465516
0.45783891945973	-0.944754961737258
0.464672336168084	-0.922940497191789
0.471505752876438	-0.914250906194725
0.478339169584792	-0.923878870092812
0.485172586293147	-0.948281632322774
0.492006003001501	-0.975552248242948
0.498839419709855	-0.994573725500046
0.505672836418209	-1.00199092990995
0.512506253126563	-1.00029257682825
0.519339669834918	-0.993905999181259
0.526173086543272	-0.986795028634062
0.533006503251626	-0.979398283049123
0.53983991995998	-0.970001888280718
0.546673336668334	-0.957540311455367
0.553506753376688	-0.942843436054712
0.560340170085043	-0.929349200911716
0.567173586793397	-0.921736919306918
0.574007003501751	-0.923390188439137
0.580840420210105	-0.934768318750926
0.587673836918459	-0.952606537201466
0.594507253626813	-0.970070566239128
0.601340670335168	-0.9807590725345
0.608174087043522	-0.980371953049026
0.615007503751876	-0.969883802592181
0.62184092046023	-0.955607004174396
0.628674337168584	-0.945527803618102
0.635507753876939	-0.944701948015536
0.642341170585293	-0.951778989021422
0.649174587293647	-0.960896374017529
0.656008004002001	-0.966190479034129
0.662841420710355	-0.964831050324459
0.669674837418709	-0.956597554538274
0.676508254127064	-0.943526672427488
0.683341670835418	-0.929331572409735
0.690175087543772	-0.918178652468964
0.697008504252126	-0.913255282838659
0.70384192096048	-0.91584642114386
0.710675337668834	-0.925583944447003
0.717508754377189	-0.939668166589752
0.724342171085543	-0.953258913290506
0.731175587793897	-0.961978264634985
0.738009004502251	-0.963668519479638
0.744842421210605	-0.959742199130728
0.75167583791896	-0.955232769710105
0.758509254627314	-0.955395721859548
0.765342671335668	-0.961366303745961
0.772176088044022	-0.963465348445949
0.779009504752376	-0.941712331804437
0.78584292146073	-0.872110332441216
0.792676338169085	-0.735477046937099
0.799509754877439	-0.523857902479515
0.806343171585793	-0.24889673425922
0.813176588294147	0.0484197242151994
0.820010005002501	0.307346874571633
0.826843421710855	0.469659480057891
0.83367683841921	0.511944143699733
0.840510255127564	0.441423818782469
0.847343671835918	0.275414910941091
0.854177088544272	0.0530933351199832
0.861010505252626	-0.172027229923835
0.867843921960981	-0.349112492920136
0.874677338669335	-0.451315568064401
0.881510755377689	-0.484151722561962
0.888344172086043	-0.477768267749652
0.895177588794397	-0.469093054006116
0.902011005502751	-0.483044057619567
0.908844422211106	-0.521888720499942
0.91567783891946	-0.572567477311474
0.922511255627814	-0.616834485518462
0.929344672336168	-0.636715102814395
0.936178089044522	-0.621991177133239
0.943011505752877	-0.572508163683049
0.949844922461231	-0.495450588480847
0.956678339169585	-0.400106690444773
0.963511755877939	-0.293410937203839
0.970345172586293	-0.179018750502538
0.977178589294647	-0.0601357928830018
0.984012006003002	0.0568554360031877
0.990845422711356	0.162415338179328
0.99767883941971	0.246169422959783
1.00451225612806	0.298080823814361
1.01134567283642	0.311050466648161
1.01817908954477	0.287230006927795
1.02501250625313	0.237519663931535
1.03184592296148	0.176783794264617
1.03867933966984	0.117318685175834
1.04551275637819	0.0647104781415771
1.05234617308654	0.0190549876513455
1.0591795897949	-0.0208475635514934
1.06601300650325	-0.0538112770379102
1.07284642321161	-0.0748318418864361
1.07967983991996	-0.0785488953102624
1.08651325662831	-0.0626490498547131
1.09334667333667	-0.0263538536038278
1.10018009004502	0.0238569195635695
1.10701350675338	0.0733042733600612
1.11384692346173	0.104841519872007
1.12068034017009	0.103332868606712
1.12751375687844	0.0636746150088444
1.13434717358679	-0.0118763648275137
1.14118059029515	-0.108218512413438
1.1480140070035	-0.203507593106211
1.15484742371186	-0.275820380583807
1.16168084042021	-0.31056835625752
1.16851425712856	-0.306180824425795
1.17534767383692	-0.270124631926158
1.18218109054527	-0.210848489214917
1.18901450725363	-0.130725153340294
1.19584792396198	-0.0240071971537671
1.20268134067034	0.119658083882732
1.20951475737869	0.309266697933026
1.21634817408704	0.540070728140248
1.2231815907954	0.789941390142452
1.23001500750375	1.03054546803333
1.23684842421211	1.225952261494
1.24368184092046	1.34304759623588
1.25051525762881	1.35903069453696
1.25734867433717	1.26440011205179
1.26418209104552	1.06942879993485
1.27101550775388	0.794698202817147
1.27784892446223	0.477713297615836
1.28468234117059	0.160944480608516
1.29151575787894	-0.121693893530612
1.29834917458729	-0.352489901544721
1.30518259129565	-0.529171181845158
1.312016008004	-0.65963071773584
1.31884942471236	-0.755087558367363
1.32568284142071	-0.826449454695841
1.33251625812906	-0.879800922546932
1.33934967483742	-0.915546115108049
1.34618309154577	-0.932901076979876
1.35301650825413	-0.934032619474888
1.35984992496248	-0.92518790240115
1.36668334167084	-0.914142343745957
1.37351675837919	-0.906799177495991
1.38035017508754	-0.906584904018981
1.3871835917959	-0.912847230400072
1.39401700850425	-0.922470068045514
1.40085042521261	-0.932560210299261
1.40768384192096	-0.941895199800093
1.41451725862931	-0.949583517677622
1.42135067533767	-0.954887526291506
1.42818409204602	-0.957853051957703
1.43501750875438	-0.958943609743165
1.44185092546273	-0.958909901106013
1.44868434217109	-0.959094540986961
1.45551775887944	-0.961516779797778
1.46235117558779	-0.968335041967305
1.46918459229615	-0.979866846886397
1.4760180090045	-0.993475798447274
1.48285142571286	-1.00490592283609
1.48968484242121	-1.00945924732847
1.49651825912956	-1.00424197048131
1.50335167583792	-0.99006993967428
1.51018509254627	-0.972899432460872
1.51701850925463	-0.959710445512268
1.52385192596298	-0.953449689552162
1.53068534267134	-0.952705480835163
1.53751875937969	-0.952911723535218
1.54435217608804	-0.949082762888592
1.5511855927964	-0.940203796645965
1.55801900950475	-0.931169331650679
1.56485242621311	-0.929989972494094
1.57168584292146	-0.940511583599592
1.57851925962982	-0.958608443569581
1.58535267633817	-0.97528731564484
1.59218609304652	-0.982964365744186
1.59901950975488	-0.980348661530468
1.60585292646323	-0.972204100812019
1.61268634317159	-0.965555237969938
1.61951975987994	-0.965143398693965
1.62635317658829	-0.969748125420384
1.63318659329665	-0.971828135028682
1.640020010005	-0.964983534657179
1.64685342671336	-0.949383632270379
1.65368684342171	-0.928425302623657
1.66052026013007	-0.907913096024186
1.66735367683842	-0.895086255691874
1.67418709354677	-0.895166188282526
1.68102051025513	-0.906816846262563
1.68785392696348	-0.922475131252213
1.69468734367184	-0.934644988856647
1.70152076038019	-0.940188865971877
1.70835417708854	-0.940511043460948
1.7151875937969	-0.93932779042172
1.72202101050525	-0.938713418979176
1.72885442721361	-0.93824669617627
1.73568784392196	-0.936666883370025
1.74252126063032	-0.933465076740317
1.74935467733867	-0.929829290650326
1.75618809404702	-0.927582058774331
1.76302151075538	-0.926981227760179
1.76985492746373	-0.926654346162367
1.77668834417209	-0.92515473072588
1.78352176088044	-0.922898388691924
1.79035517758879	-0.922459687726907
1.79718859429715	-0.92685819959466
1.8040220110055	-0.93741645910448
1.81085542771386	-0.951303153335766
1.81768884442221	-0.962141226303631
1.82452226113057	-0.964255652309422
1.83135567783892	-0.956386552073429
1.83818909454727	-0.943033731336189
1.84502251125563	-0.931988426079631
1.85185592796398	-0.929227540226876
1.85868934467234	-0.934297880913478
1.86552276138069	-0.94208131220513
1.87235617808904	-0.946475234674219
1.8791895947974	-0.943140664542326
