time	ArbPolabschange
0	-1.33786743567725
0.00683341670835418	-1.31231708005238
0.0136668334167084	-1.22890062012712
0.0205002501250625	-1.09237357465419
0.0273336668334167	-0.922073776989499
0.0341670835417709	-0.71896355564906
0.0410005002501251	-0.48983414546788
0.0478339169584792	-0.249889292028257
0.0546673336668334	0.000278466193526477
0.0615007503751876	0.260682703905803
0.0683341670835418	0.530247146364821
0.075167583791896	0.799306884767143
0.0820010005002501	1.06566536690121
0.0888344172086043	1.32920251202668
0.0956678339169585	1.58078818466309
0.102501250625313	1.81389067836238
0.109334667333667	2.0205055922681
0.116168084042021	2.1950896035073
0.123001500750375	2.33524360202794
0.129834917458729	2.4306909699258
0.136668334167084	2.48035786028418
0.143501750875438	2.48396619917262
0.150335167583792	2.43777390669682
0.157168584292146	2.34040711211584
0.1640020010005	2.19688414318629
0.170835417708854	2.01989148328977
0.177668834417209	1.82201426167736
0.184502251125563	1.61216826559984
0.191335667833917	1.39353719013579
0.198169084542271	1.16830967880584
0.205002501250625	0.937047196716539
0.211835917958979	0.700479636235212
0.218669334667334	0.458666095263391
0.225502751375688	0.215315204164347
0.232336168084042	-0.028054903274408
0.239169584792396	-0.269368492434821
0.24600300150075	-0.50127034347386
0.252836418209105	-0.722928211500261
0.259669834917459	-0.932517930767739
0.266503251625813	-1.12893397864624
0.273336668334167	-1.31271324920209
0.280170085042521	-1.26080854810956
0.287003501750875	-1.0996680085928
0.29383691845923	-0.94937933940869
0.300670335167584	-0.810449246878943
0.307503751875938	-0.684671591076444
0.314337168584292	-0.575726890506651
0.321170585292646	-0.486803115669207
0.328004002001	-0.420793076681704
0.334837418709355	-0.376494870666953
0.341670835417709	-0.350576147480858
0.348504252126063	-0.341619526685629
0.355337668834417	-0.341018231073389
0.362171085542771	-0.3467605630781
0.369004502251126	-0.357791089573279
0.37583791895948	-0.370251026239197
0.382671335667834	-0.383864802818158
0.389504752376188	-0.395637493084365
0.396338169084542	-0.400925190915496
0.403171585792896	-0.396431828788765
0.410005002501251	-0.383940436416168
0.416838419209605	-0.365084469150854
0.423671835917959	-0.348521250169585
0.430505252626313	-0.338531105149054
0.437338669334667	-0.337902545308299
0.444172086043022	-0.347716396065194
0.451005502751376	-0.361472311298072
0.45783891945973	-0.371544021999377
0.464672336168084	-0.377560044699732
0.471505752876438	-0.37863637887156
0.478339169584792	-0.375251939526284
0.485172586293147	-0.379287591061201
0.492006003001501	-0.39528091653057
0.498839419709855	-0.428551687615193
0.505672836418209	-0.485693022847622
0.512506253126563	-0.566732891539007
0.519339669834918	-0.66809618061585
0.526173086543272	-0.785013628679775
0.533006503251626	-0.917487234200503
0.53983991995998	-1.05980592721712
0.546673336668334	-1.20271931209116
0.553506753376688	-1.34596165806292
0.560340170085043	-1.26137661393984
0.567173586793397	-1.13030981409426
0.574007003501751	-1.0077993921044
0.580840420210105	-0.901911899138281
0.587673836918459	-0.814182870092105
0.594507253626813	-0.744441951758032
0.601340670335168	-0.691072028266288
0.608174087043522	-0.653828699096685
0.615007503751876	-0.633952932949675
0.62184092046023	-0.641056792387174
0.628674337168584	-0.677240218066933
0.635507753876939	-0.746073726355399
0.642341170585293	-0.8498754336824
0.649174587293647	-0.984356175009704
0.656008004002001	-1.14343415449691
0.662841420710355	-1.32596338608766
0.669674837418709	-1.2228532189139
0.676508254127064	-1.01328934202326
0.683341670835418	-0.79542825165939
0.690175087543772	-0.577240091901352
0.697008504252126	-0.35978948972765
0.70384192096048	-0.154865298810407
0.710675337668834	0.0340460542392984
0.717508754377189	0.201216987411651
0.724342171085543	0.335783071893468
0.731175587793897	0.437824223332709
0.738009004502251	0.512079108703119
0.744842421210605	0.559943985535765
0.75167583791896	0.586765730062971
0.758509254627314	0.602113106269291
0.765342671335668	0.606122023903211
0.772176088044022	0.598720604094474
0.779009504752376	0.57981067947756
0.78584292146073	0.547886135118648
0.792676338169085	0.50199439561821
0.799509754877439	0.439664643872425
0.806343171585793	0.359040144553353
0.813176588294147	0.259365309919945
0.820010005002501	0.140259730021325
0.826843421710855	0.0135258408371198
0.83367683841921	-0.113746431300908
0.840510255127564	-0.222756021506505
0.847343671835918	-0.302460999937699
0.854177088544272	-0.348010559101444
0.861010505252626	-0.353432154404033
0.867843921960981	-0.321498032241887
0.874677338669335	-0.263860306340203
0.881510755377689	-0.182661371344462
0.888344172086043	-0.102208551163652
0.895177588794397	-0.0341216919245518
0.902011005502751	0.0131732654903268
0.908844422211106	0.0207703528917899
0.91567783891946	-0.0119707729004866
0.922511255627814	-0.0745962918197937
0.929344672336168	-0.156975992815554
0.936178089044522	-0.259152772361776
0.943011505752877	-0.375064797788602
0.949844922461231	-0.49744243884383
0.956678339169585	-0.626348496345004
0.963511755877939	-0.764648979249637
0.970345172586293	-0.913790412017925
0.977178589294647	-1.06959712605446
0.984012006003002	-1.22177594812952
0.990845422711356	-1.36935539281474
0.99767883941971	-1.24371882210368
1.00451225612806	-1.12999355729524
1.01134567283642	-1.03784037436137
1.01817908954477	-0.975142359253133
1.02501250625313	-0.942475529467801
