time	Caabschange
0	0.884685242912838
0.00683341670835418	0.96305038982506
0.0136668334167084	1.22881220120864
0.0205002501250625	1.59736145139474
0.0273336668334167	1.55908927438078
0.0341670835417709	0.911017200871089
0.0410005002501251	-0.0617994010198684
0.0478339169584792	-0.50511937636336
0.0546673336668334	0.97147099968757
0.0615007503751876	2.34958925631063
0.0683341670835418	3.0215997948662
0.075167583791896	2.7586466800301
0.0820010005002501	1.49805437100687
0.0888344172086043	-0.0437527021556763
0.0956678339169585	-0.823452466516198
0.102501250625313	-0.710945796826275
0.109334667333667	-0.68099048463203
0.116168084042021	-0.297778154728706
0.123001500750375	-0.173596802785483
0.129834917458729	-0.40347428018481
0.136668334167084	-0.721339589682376
0.143501750875438	-0.869412824669065
0.150335167583792	-0.785354137430649
0.157168584292146	-0.818746608822028
0.1640020010005	-0.849937478957599
0.170835417708854	-0.752709721168903
0.177668834417209	-0.813920550164022
0.184502251125563	-0.827655005139533
0.191335667833917	-0.767916182676863
0.198169084542271	-0.816179507706411
0.205002501250625	-0.876106163847408
0.211835917958979	-0.795977970479054
0.218669334667334	-0.775569378698307
0.225502751375688	-0.835357120491762
0.232336168084042	-0.827118637830706
0.239169584792396	-0.73940425365741
0.24600300150075	-0.795775925378171
0.252836418209105	-0.864797638561435
0.259669834917459	-0.784438762073823
0.266503251625813	-0.805455658559534
0.273336668334167	-0.888311242719614
0.280170085042521	-0.812013700138542
0.287003501750875	-0.802505264400609
0.29383691845923	-0.861141948316709
0.300670335167584	-0.834300060807758
0.307503751875938	-0.797648403411551
0.314337168584292	-0.860056040466684
0.321170585292646	-0.831932482189015
0.328004002001	-0.798088220985705
0.334837418709355	-0.843086070433856
0.341670835417709	-0.85794694089051
0.348504252126063	-0.796938027642636
0.355337668834417	-0.803699630842684
0.362171085542771	-0.87284967855192
0.369004502251126	-0.80721891282656
0.37583791895948	-0.752849633277617
0.382671335667834	-0.819380994978426
0.389504752376188	-0.822865943062463
0.396338169084542	-0.747064677381401
0.403171585792896	-0.800146767745286
0.410005002501251	-0.85975480097183
0.416838419209605	-0.752538176829999
0.423671835917959	-0.780893914804663
0.430505252626313	-0.867104005540585
0.437338669334667	-0.770621398874743
0.444172086043022	-0.764301800929048
0.451005502751376	-0.845660114296294
0.45783891945973	-0.822467305591893
0.464672336168084	-0.763925520671106
0.471505752876438	-0.792454228915671
0.478339169584792	-0.892293682270621
0.485172586293147	-0.789898182558503
0.492006003001501	-0.756763045777307
0.498839419709855	-0.79989564867184
0.505672836418209	-0.883226537893243
0.512506253126563	-0.826455353860306
0.519339669834918	-0.787687887272148
0.526173086543272	-0.798228067153193
0.533006503251626	-0.858837514887955
0.53983991995998	-0.850475784554348
0.546673336668334	-0.804070721398098
0.553506753376688	-0.798026155599298
0.560340170085043	-0.842288519339823
0.567173586793397	-0.853206162675673
0.574007003501751	-0.758898680999117
0.580840420210105	-0.755142374110608
0.587673836918459	-0.835663299624651
0.594507253626813	-0.872159273115314
0.601340670335168	-0.823344103186812
0.608174087043522	-0.810301076505158
0.615007503751876	-0.846711687574263
0.62184092046023	-0.857899162310925
0.628674337168584	-0.788576765683796
0.635507753876939	-0.804165236365795
0.642341170585293	-0.884900593911986
0.649174587293647	-0.829629000682678
0.656008004002001	-0.797233594335456
0.662841420710355	-0.82708460652427
0.669674837418709	-0.895128388278352
0.676508254127064	-0.848318058381617
0.683341670835418	-0.838198449719461
0.690175087543772	-0.869944048082109
0.697008504252126	-0.878900808031523
0.70384192096048	-0.859997451943455
0.710675337668834	-0.868445356063792
0.717508754377189	-0.884069822972721
0.724342171085543	-0.875918865541414
0.731175587793897	-0.852554037273137
0.738009004502251	-0.861416963562163
0.744842421210605	-0.873431422099036
0.75167583791896	-0.77708204094154
0.758509254627314	-0.719076707100545
0.765342671335668	-0.841772257062663
0.772176088044022	-0.671851467231237
0.779009504752376	-0.504809981987508
0.78584292146073	-0.86975117819066
0.792676338169085	0.167223164517401
0.799509754877439	1.72666194225642
0.806343171585793	3.1217912586188
0.813176588294147	3.59392684022129
0.820010005002501	2.76062358377337
0.826843421710855	0.818403288854578
0.83367683841921	-0.372689753648357
0.840510255127564	1.50501075434526
0.847343671835918	2.66967810625407
0.854177088544272	2.87034523372122
0.861010505252626	2.11449604944503
0.867843921960981	0.601628615554832
0.874677338669335	-0.672515429916109
0.881510755377689	0.187816432127987
0.888344172086043	0.114669856780888
0.895177588794397	-0.673408361120322
0.902011005502751	-0.245124197569858
0.908844422211106	0.142156047366424
0.91567783891946	-0.0789268846352005
0.922511255627814	-0.60671071773462
0.929344672336168	-0.70883159887297
0.936178089044522	-0.355872053206028
0.943011505752877	-0.228241508015996
0.949844922461231	-0.221948892515758
0.956678339169585	-0.244980063302061
0.963511755877939	-0.230695936383056
0.970345172586293	-0.0788741644969624
0.977178589294647	0.193138274887374
0.984012006003002	0.507510484652946
0.990845422711356	0.64250318296378
0.99767883941971	0.456112260377595
1.00451225612806	-0.00503929453671623
1.01134567283642	-0.578767946579042
1.01817908954477	-0.643639875272151
1.02501250625313	-0.169142872841067
1.03184592296148	0.0607502212331563
1.03867933966984	0.0459314424054983
1.04551275637819	-0.169889310394014
1.05234617308654	-0.281692143571962
1.0591795897949	-0.246413969250202
1.06601300650325	-0.188396928472828
1.07284642321161	-0.259235340710615
1.07967983991996	-0.573465756129593
1.08651325662831	-0.713357136795486
1.09334667333667	-0.213109567711883
1.10018009004502	0.100292790889487
1.10701350675338	0.145335697977373
1.11384692346173	-0.0838620040310835
1.12068034017009	-0.586259369374834
1.12751375687844	-0.428564598564098
1.13434717358679	0.615928282740139
1.14118059029515	1.22650781710776
1.1480140070035	0.821000071652518
1.15484742371186	-0.119481042250511
1.16168084042021	-0.719060017024128
1.16851425712856	-0.145499901472502
1.17534767383692	-0.00773728453653536
1.18218109054527	-0.0795229049058925
1.18901450725363	-0.0632515556901432
1.19584792396198	0.042934630649078
1.20268134067034	0.26342796044594
1.20951475737869	0.837524066128983
1.21634817408704	1.6065907940626
1.2231815907954	2.07207996490467
1.23001500750375	2.18066510095276
1.23684842421211	1.69293526936796
1.24368184092046	0.584467102073528
1.25051525762881	-0.839417055131888
1.25734867433717	0.608775776175075
1.26418209104552	1.94000151346921
1.27101550775388	2.80222094125131
1.27784892446223	3.1283555500816
1.28468234117059	2.91825952127808
1.29151575787894	2.17220134859499
1.29834917458729	0.948542776695431
1.30518259129565	-0.0384393826518646
1.312016008004	-0.578750517256666
1.31884942471236	-0.677834608169811
1.32568284142071	-0.59181592240579
1.33251625812906	-0.490431740357645
1.33934967483742	-0.374706000103771
1.34618309154577	-0.362262252053652
1.35301650825413	-0.600358248984046
1.35984992496248	-0.859866725639586
1.36668334167084	-0.666701910457485
1.37351675837919	-0.624869481375668
1.38035017508754	-0.725704072946541
1.3871835917959	-0.882786522495412
1.39401700850425	-0.750038200873494
1.40085042521261	-0.709110233203382
1.40768384192096	-0.76678776059781
1.41451725862931	-0.893266115513976
1.42135067533767	-0.768912492021765
1.42818409204602	-0.737738049254047
1.43501750875438	-0.821531238230457
1.44185092546273	-0.834243353434057
1.44868434217109	-0.741185802197232
1.45551775887944	-0.753764340867494
1.46235117558779	-0.873088578140001
1.46918459229615	-0.776791161517519
1.4760180090045	-0.745220418127445
1.48285142571286	-0.830213299004158
1.48968484242121	-0.831522452123249
1.49651825912956	-0.744192189003793
1.50335167583792	-0.767796857322879
1.51018509254627	-0.88303046111352
1.51701850925463	-0.748423283026909
1.52385192596298	-0.690037051121532
1.53068534267134	-0.797977043054318
1.53751875937969	-0.809302777079663
1.54435217608804	-0.677526045613716
1.5511855927964	-0.75448248105572
1.55801900950475	-0.771314907870364
1.56485242621311	-0.645842886485814
1.57168584292146	-0.790831253403381
1.57851925962982	-0.758186286692449
