time	K
0	-0.699065974075381
0.00683341670835418	-0.768077577941443
0.0136668334167084	-0.84550589334375
0.0205002501250625	-0.942978022814284
0.0273336668334167	-1.06591354902222
0.0341670835417709	-1.20378961803957
0.0410005002501251	-1.33765555734254
0.0478339169584792	-1.44120882169335
0.0546673336668334	-1.48762429563131
0.0615007503751876	-1.45136698858569
0.0683341670835418	-1.31508154182756
0.075167583791896	-1.07778503554763
0.0820010005002501	-0.759771091521607
0.0888344172086043	-0.395597933938109
0.0956678339169585	-0.0600166746677628
0.102501250625313	0.162496076820046
0.109334667333667	0.210909382984841
0.116168084042021	0.124125391254411
0.123001500750375	-0.00865737927076343
0.129834917458729	-0.0878804755058761
0.136668334167084	-0.0461244501182992
0.143501750875438	0.0947821495163455
0.150335167583792	0.293915970034573
0.157168584292146	0.510347607130287
0.1640020010005	0.698985776451187
0.170835417708854	0.804991451339523
0.177668834417209	0.814857936421545
0.184502251125563	0.767246491504629
0.191335667833917	0.721295113381302
0.198169084542271	0.727332706612651
0.205002501250625	0.797985212833223
0.211835917958979	0.921876957760488
0.218669334667334	1.06957397411703
0.225502751375688	1.20562182262153
0.232336168084042	1.29194349216311
0.239169584792396	1.30113136632444
0.24600300150075	1.23205352179331
0.252836418209105	1.11020960711729
0.259669834917459	0.987677286839041
0.266503251625813	0.917897284100009
0.273336668334167	0.935164691604308
0.280170085042521	1.01951534838264
0.287003501750875	1.12015648189194
0.29383691845923	1.18226240099403
0.300670335167584	1.15865953264267
0.307503751875938	1.04476851075506
0.314337168584292	0.895260329727386
0.321170585292646	0.767483640176443
0.328004002001	0.681168315425543
0.334837418709355	0.628841447811599
0.341670835417709	0.581485461485589
0.348504252126063	0.514795092138454
0.355337668834417	0.423384322141353
0.362171085542771	0.330700778010131
0.369004502251126	0.277972216191069
0.37583791895948	0.292607352645745
0.382671335667834	0.360502859691878
0.389504752376188	0.459706033766878
0.396338169084542	0.570456985473644
0.403171585792896	0.681768106201484
0.410005002501251	0.790755926354895
0.416838419209605	0.892843518718893
0.423671835917959	0.972889778683529
0.430505252626313	1.01033832315995
0.437338669334667	0.996031738236849
0.444172086043022	0.935444655959857
0.451005502751376	0.838317552584159
0.45783891945973	0.727672307153097
0.464672336168084	0.63409216513375
0.471505752876438	0.586640601392006
0.478339169584792	0.610524280914543
0.485172586293147	0.703407996302647
0.492006003001501	0.819109632477767
0.498839419709855	0.894525909890732
0.505672836418209	0.885713880639325
0.512506253126563	0.788282270060894
0.519339669834918	0.627488077520193
0.526173086543272	0.446539581399727
0.533006503251626	0.289310733270663
0.53983991995998	0.196149498524823
0.546673336668334	0.181001812885481
0.553506753376688	0.244569877990629
0.560340170085043	0.367192946596995
0.567173586793397	0.512928518717136
0.574007003501751	0.648393907564551
0.580840420210105	0.758244202190044
0.587673836918459	0.8348785060333
0.594507253626813	0.88201434040269
0.601340670335168	0.917667617768545
0.608174087043522	0.961590983285297
0.615007503751876	1.03059976246103
0.62184092046023	1.13199108151325
0.628674337168584	1.25775936611093
0.635507753876939	1.3767429135641
0.642341170585293	1.45589200223797
0.649174587293647	1.4791223152393
0.656008004002001	1.4511755500698
0.662841420710355	1.39105692027503
0.669674837418709	1.32256265734987
0.676508254127064	1.27037918741955
0.683341670835418	1.24978215975827
0.690175087543772	1.25685597834929
0.697008504252126	1.26076669157091
0.70384192096048	1.2192286654241
0.710675337668834	1.09656282220365
0.717508754377189	0.879629123749618
0.724342171085543	0.616053796856776
0.731175587793897	0.401762604671707
0.738009004502251	0.311159670315879
0.744842421210605	0.318730106899819
0.75167583791896	0.323150251967518
0.758509254627314	0.231103941106784
0.765342671335668	0.0539115236571416
0.772176088044022	-0.105897249135645
0.779009504752376	-0.150412127131468
0.78584292146073	-0.0735162844566835
0.792676338169085	0.0503464109782812
0.799509754877439	0.110324909089485
0.806343171585793	0.00718485428543839
0.813176588294147	-0.269276672927645
0.820010005002501	-0.604564207727764
0.826843421710855	-0.849228169105917
0.83367683841921	-0.908349843740836
0.840510255127564	-0.79244668161675
0.847343671835918	-0.566497354315922
0.854177088544272	-0.312233726947481
0.861010505252626	-0.0963622773545106
0.867843921960981	0.0448532422889427
0.874677338669335	0.0931701039022023
0.881510755377689	0.0670965464501267
0.888344172086043	-0.000304533018664173
0.895177588794397	-0.0806657030704579
0.902011005502751	-0.152422558913254
0.908844422211106	-0.20003335330316
0.91567783891946	-0.212611617193006
0.922511255627814	-0.191603475169555
0.929344672336168	-0.155584268469089
0.936178089044522	-0.127982003184895
0.943011505752877	-0.13068837821021
0.949844922461231	-0.178494992927003
0.956678339169585	-0.268608004939962
0.963511755877939	-0.393122002587955
0.970345172586293	-0.5368664249574
0.977178589294647	-0.681765641221984
0.984012006003002	-0.806562764623716
0.990845422711356	-0.888473834710586
0.99767883941971	-0.909862511723001
1.00451225612806	-0.869614896685789
1.01134567283642	-0.777791158608346
1.01817908954477	-0.654658196825216
1.02501250625313	-0.522606557942138
1.03184592296148	-0.404744793690668
1.03867933966984	-0.324442271330652
1.04551275637819	-0.303397687986969
1.05234617308654	-0.324758248229231
1.0591795897949	-0.329788526898553
1.06601300650325	-0.27449100528062
1.07284642321161	-0.150975281997015
1.07967983991996	0.00859184751839912
1.08651325662831	0.156197165360054
1.09334667333667	0.23825059677536
1.10018009004502	0.221164827931194
1.10701350675338	0.116581658181326
1.11384692346173	-0.0436589941155186
1.12068034017009	-0.227421535900502
1.12751375687844	-0.402570399165165
1.13434717358679	-0.536975964067974
1.14118059029515	-0.605006895132345
1.1480140070035	-0.607581585407541
1.15484742371186	-0.569082480296345
1.16168084042021	-0.523759090624621
1.16851425712856	-0.495459928596112
1.17534767383692	-0.49886612764781
1.18218109054527	-0.544716658710226
1.18901450725363	-0.626143516303221
1.19584792396198	-0.730822899301165
1.20268134067034	-0.846543502106661
1.20951475737869	-0.965978117590707
1.21634817408704	-1.09352449743616
1.2231815907954	-1.2387045456915
1.23001500750375	-1.41005549607277
1.23684842421211	-1.60071308058663
1.24368184092046	-1.77960385689568
1.25051525762881	-1.89761896091342
1.25734867433717	-1.89204838057968
1.26418209104552	-1.7275417164646
1.27101550775388	-1.41218866384153
1.27784892446223	-0.996742808085262
1.28468234117059	-0.535604773949341
1.29151575787894	-0.0831748201694753
1.29834917458729	0.306469136674766
1.30518259129565	0.597028522110647
1.312016008004	0.778890528489318
1.31884942471236	0.844747854711727
1.32568284142071	0.805714062966355
1.33251625812906	0.719264347722581
1.33934967483742	0.650876904977225
1.34618309154577	0.658693944252019
1.35301650825413	0.741431974774701
1.35984992496248	0.852974293083228
1.36668334167084	0.961693761475029
1.37351675837919	1.04507198963157
1.38035017508754	1.08533935223715
1.3871835917959	1.09631954746005
1.39401700850425	1.11544830093102
1.40085042521261	1.18057655958053
1.40768384192096	1.30034816212196
1.41451725862931	1.45962696391168
1.42135067533767	1.62697797504952
1.42818409204602	1.76517117026727
1.43501750875438	1.84807560258355
1.44185092546273	1.86745043940671
1.44868434217109	1.8294147596723
1.45551775887944	1.74924569918585
1.46235117558779	1.64388288520744
1.46918459229615	1.52929893192799
1.4760180090045	1.41591113687536
1.48285142571286	1.30997462352724
1.48968484242121	1.21233853646258
1.49651825912956	1.12057441680424
1.50335167583792	1.03478614530232
1.51018509254627	0.967818272199263
1.51701850925463	0.939220056771896
1.52385192596298	0.96713631103621
1.53068534267134	1.05408978747387
1.53751875937969	1.17401202200181
1.54435217608804	1.2829585422833
1.5511855927964	1.33689569998763
1.55801900950475	1.30472617781977
1.56485242621311	1.2092198545509
1.57168584292146	1.14434713680067
1.57851925962982	1.18670778892761
1.58535267633817	1.32500511970257
1.59218609304652	1.48447864798355
1.59901950975488	1.59980339550438
1.60585292646323	1.6414306396563
1.61268634317159	1.62091996993092
1.61951975987994	1.58908306115048
1.62635317658829	1.57523712390207
1.63318659329665	1.54887630221925
1.640020010005	1.46281684580654
1.64685342671336	1.31344945854232
1.65368684342171	1.14737024357156
1.66052026013007	1.01597182978798
1.66735367683842	0.956598171174605
1.67418709354677	0.966027014907264
1.68102051025513	0.995979393767742
1.68785392696348	1.00397387999445
1.69468734367184	0.992540880098566
1.70152076038019	0.980132657575368
1.70835417708854	0.970241192000379
1.7151875937969	0.958415844846461
1.72202101050525	0.934382683776771
1.72885442721361	0.897149908245721
1.73568784392196	0.861911368563741
1.74252126063032	0.846611335817193
1.74935467733867	0.844909097384015
1.75618809404702	0.830127432737851
1.76302151075538	0.793294726888237
1.76985492746373	0.750120011265909
1.77668834417209	0.72157643934635
1.78352176088044	0.732805890449923
1.79035517758879	0.802888211689804
1.79718859429715	0.930241177976411
1.8040220110055	1.07615538117643
1.81085542771386	1.20027758787149
1.81768884442221	1.29295673775388
1.82452226113057	1.35284286539023
1.83135567783892	1.3785096597911
1.83818909454727	1.36453720030227
1.84502251125563	1.30095369097168
1.85185592796398	1.18877968486526
1.85868934467234	1.06380141328648
1.86552276138069	0.982230650257586
1.87235617808904	0.964104241217468
1.8791895947974	0.990239118268785
1.88602301150575	1.01486651405591
1.89285642821411	0.994660532613258
1.89968984492246	0.907097947839558
1.90652326163082	0.782018316200166
1.91335667833917	0.68977212011074
1.92019009504752	0.664113706459483
1.92702351175588	0.659583348041125
1.93385692846423	0.627266442511259
1.94069034517259	0.533604134027398
1.94752376188094	0.362425204390037
1.95435717858929	0.215436164370356
1.96119059529765	0.222452931707094
1.968024012006	0.36826812624306
1.97485742871436	0.513150734695515
1.98169084542271	0.489662760145812
1.98852426213107	0.220256274064422
1.99535767883942	-0.209404269044892
2.00219109554777	-0.643134214625579
2.00902451225613	-0.894324706326429
2.01585792896448	-0.872991378541814
2.02269134567284	-0.580654830403972
2.02952476238119	-0.117621894172403
2.03635817908954	0.330264229996415
2.0431915957979	0.589623514391657
2.05002501250625	0.588034675438001
2.05685842921461	0.432069869397345
2.06369184592296	0.240262738326113
2.07052526263132	0.0636494091195142
2.07735867933967	-0.0694808217334193
2.08419209604802	-0.154368282402035
2.09102551275638	-0.212801060804665
2.09785892946473	-0.26799752358167
2.10469234617309	-0.343175787719054
2.11152576288144	-0.461554323012198
2.11835917958979	-0.643545355051453
2.12519259629815	-0.879751586968589
2.1320260130065	-1.12930286016493
2.13885942971486	-1.3454347556667
2.14569284642321	-1.4816528525302
2.15252626313157	-1.49596319572818
2.15935967983992	-1.3576098218739
2.16619309654827	-1.05171469651989
2.17302651325663	-0.602719080765526
2.17985992996498	-0.0866079233328693
2.18669334667334	0.408415311482426
2.19352676338169	0.809889011562652
2.20036018009005	1.08008250427834
2.2071935967984	1.2168104887102
2.21402701350675	1.23526395014368
2.22086043021511	1.18747348897194
2.22769384692346	1.12671887412293
2.23452726363182	1.08474422656838
2.24136068034017	1.08688043341432
2.24819409704852	1.1439532026118
2.25502751375688	1.21314352173029
2.26186093046523	1.21283799698107
2.26869434717359	1.07220928744489
2.27552776388194	0.834677334060183
2.2823611805903	0.611777676565083
2.28919459729865	0.504663351398927
2.296028014007	0.542232574030439
2.30286143071536	0.650321887155242
2.30969484742371	0.728271322492126
2.31652826413207	0.729639099223555
2.32336168084042	0.654037425533251
2.33019509754877	0.53576417546516
2.33702851425713	0.477679667842253
2.34386193096548	0.506452435631699
2.35069534767384	0.496821134194909
2.35752876438219	0.320107859529023
2.36436218109055	-0.072919326143161
2.3711955977989	-0.566255294915366
2.37802901450725	-0.998861276835605
2.38486243121561	-1.2377483382973
2.39169584792396	-1.20563492962054
2.39852926463232	-0.940216097530587
2.40536268134067	-0.506871728239035
2.41219609804902	0.0290183176097094
2.41902951475738	0.599282992703707
2.42586293146573	1.1231804074488
2.43269634817409	1.51643125794275
2.43952976488244	1.69475620763089
2.4463631815908	1.59605974072326
2.45319659829915	1.28700231641723
2.4600300150075	0.924826625299874
2.46686343171586	0.654514498771499
2.47369684842421	0.585411411682047
